ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
РVЛ’ОЧ 6Пр 3ТЪЦЏ,164,20,4,9,7,101,12,7,6,14,7,12,8,12,10,13,43,16,16,4,2,5,Б|,Б|,Б|
РVЛ’ОЧ 6Пр 4ТЪЦЏ,168,20,12,1,7,116,9,10,16,21,10,5,15,11,13,6,32,9,12,6,5,Б|,Б|,Б|,Б|
РVЛ’ОЧ 6Пр 5ТЪЦЏ,361,41,14,15,12,249,22,24,17,25,21,19,22,40,28,31,71,18,16,20,8,6,1,1,1
РVЛ’ОЧ 6Пр 6ТЪЦЏ,372,42,21,12,9,248,13,20,34,38,22,26,17,25,26,27,82,29,22,17,9,1,4,Б|,Б|
РVЛ’ОЧ 6Пр 7ТЪЦЏ,337,43,12,12,19,232,25,14,24,18,13,20,30,30,34,24,62,21,14,13,6,3,4,1,Б|
РVЛ’ОЧ 6Пр 8ТЪЦЏ,366,37,8,12,17,263,26,25,26,29,14,13,23,33,41,33,66,18,23,12,7,5,1,Б|,Б|
РVЛ’ОЧ 6Пр 9ТЪЦЏ,354,46,17,10,19,222,19,14,26,23,20,17,19,30,34,20,86,20,25,20,11,8,2,Б|,Б|
РVЛ’ОЧ 6Пр10ТЪЦЏ,262,36,11,11,14,187,19,15,12,19,15,18,26,29,18,16,39,3,15,14,3,3,1,Б|,Б|
РVЛ’ОЧ 6Пр11ТЪЦЏ,438,38,13,13,12,282,21,33,20,24,19,18,25,50,31,41,118,32,18,24,30,12,2,Б|,Б|
РVЛ’ОЧ 6Пр12ТЪЦЏ,371,62,20,25,17,246,19,23,39,24,22,24,16,32,28,19,63,22,14,14,10,1,2,Б|,Б|
РVЛ’ОЧ 6Пр13ТЪЦЏ,340,33,10,12,11,238,14,27,34,28,13,20,27,31,21,23,69,22,12,15,13,3,3,1,Б|
РVЛ’ОЧ 6Пр14ТЪЦЏ,440,69,15,24,30,277,17,26,24,37,22,20,39,39,25,28,94,21,27,17,14,11,4,Б|,Б|
РVЛ’ОЧ 6Пр15ТЪЦЏ,394,44,14,12,18,255,20,33,25,20,25,11,31,41,31,18,95,26,26,17,14,8,4,Б|,Б|
РVЛ’ОЧ 6Пр16ТЪЦЏ,414,39,10,20,9,289,30,18,24,32,28,27,16,28,40,46,86,25,22,15,13,8,3,Б|,Б|
РVЛ’ОЧ 6Пр17ТЪЦЏ,406,95,31,37,27,287,17,21,42,41,39,33,23,31,18,22,24,9,8,4,3,Б|,Б|,Б|,Б|
РVЛ’ОЧ 7Пр 1ТЪЦЏ,475,45,15,14,16,363,25,27,40,44,36,42,26,39,51,33,67,22,14,17,8,5,1,Б|,Б|
РVЛ’ОЧ 7Пр 2ТЪЦЏ,780,97,28,37,32,567,49,60,67,62,58,67,57,62,58,27,116,44,35,19,8,5,5,Б|,Б|
РVЛ’ОЧ 7Пр 3ТЪЦЏ,98,13,3,7,3,72,7,6,6,7,10,4,6,10,6,10,13,5,1,3,2,2,Б|,Б|,Б|
РVЛ’ОЧ 7Пр 4ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РVЛ’ОЧ 7Пр 5ТЪЦЏ,260,28,6,11,11,161,12,13,16,19,14,14,12,21,20,20,71,18,19,17,12,1,4,Б|,Б|
РVЛ’ОЧ 7Пр 6ТЪЦЏ,242,26,5,9,12,166,12,18,17,20,15,12,13,19,20,20,50,17,12,6,7,7,1,Б|,Б|
РVЛ’ОЧ 7Пр 7ТЪЦЏ,175,18,3,4,11,111,5,16,11,6,8,5,21,14,16,9,46,13,16,10,4,3,Б|,Б|,Б|
РVЛ’ОЧ 7Пр 8ТЪЦЏ,220,29,11,7,11,142,13,8,20,20,9,13,11,17,16,15,49,15,15,10,6,3,Б|,Б|,Б|
РVЛ’ОЧ 7Пр 9ТЪЦЏ,341,41,18,13,10,223,12,16,17,29,36,26,14,27,31,15,77,25,25,11,8,4,3,1,Б|
РVЛ’ОЧ 7Пр10ТЪЦЏ,173,24,12,5,7,112,5,12,24,17,10,5,7,18,6,8,37,13,16,3,3,Б|,1,Б|,1
РVЛ’ОЧ 7Пр11ТЪЦЏ,380,54,13,18,23,262,15,22,23,24,30,24,27,30,44,23,64,17,21,13,8,3,2,Б|,Б|
РVЛ’ОЧ 7Пр12ТЪЦЏ,334,34,9,13,12,200,15,9,23,10,25,17,18,29,25,29,100,24,34,24,10,5,2,1,Б|
РVЛ’ОЧ 7Пр13ТЪЦЏ,421,57,18,16,23,285,23,26,31,30,28,24,22,36,42,23,79,17,20,21,12,7,2,Б|,Б|
РVЛ’ОЧ 7Пр14ТЪЦЏ,384,47,17,16,14,243,18,19,30,27,27,24,30,24,22,22,94,21,27,21,15,5,4,1,Б|
РVЛ’ОЧ 7Пр15ТЪЦЏ,470,44,18,10,16,314,20,32,27,24,24,23,24,49,44,47,112,31,30,26,16,8,Б|,1,Б|
РVЛ’ОЧ 7Пр16ТЪЦЏ,390,43,17,14,12,283,12,25,31,30,34,34,19,37,33,28,64,21,13,13,9,7,1,Б|,Б|
РVЛ’ОЧ 7Пр17ТЪЦЏ,90,16,Б|,7,9,71,9,7,8,1,5,11,10,7,9,4,3,2,Б|,Б|,Б|,Б|,1,Б|,Б|
РVЛ’ОЧ 8Пр 1ТЪЦЏ,595,47,20,14,13,492,17,82,81,75,51,37,21,45,51,32,56,26,15,5,6,4,Б|,Б|,Б|
РVЛ’ОЧ 8Пр 2ТЪЦЏ,350,26,10,9,7,221,9,18,19,25,18,5,14,40,38,35,103,30,34,24,8,5,2,Б|,Б|
РVЛ’ОЧ 8Пр 3ТЪЦЏ,64,10,2,7,1,40,2,Б|,5,5,6,3,4,4,7,4,14,3,4,1,2,2,1,1,Б|
РVЛ’ОЧ 8Пр 4ТЪЦЏ,236,26,5,8,13,163,20,13,11,23,10,22,22,15,15,12,47,15,16,8,6,2,Б|,Б|,Б|
РVЛ’ОЧ 8Пр 5ТЪЦЏ,271,26,7,8,11,178,21,12,19,16,9,16,12,30,26,17,67,29,12,8,6,5,6,1,Б|
РVЛ’ОЧ 8Пр 6ТЪЦЏ,264,25,7,10,8,192,26,18,9,16,23,21,23,23,19,14,47,17,9,7,7,5,2,Б|,Б|
РVЛ’ОЧ 8Пр 7ТЪЦЏ,271,34,15,11,8,174,9,12,14,31,16,17,13,25,18,19,63,19,18,11,6,4,5,Б|,Б|
РVЛ’ОЧ 8Пр 8ТЪЦЏ,222,27,7,10,10,144,6,10,13,14,11,12,15,20,22,21,51,13,17,8,7,5,1,Б|,Б|
РVЛ’ОЧ 8Пр 9ТЪЦЏ,299,49,10,23,16,206,12,10,14,29,21,16,20,27,33,24,44,15,12,9,4,3,1,Б|,Б|
РVЛ’ОЧ 8Пр10ТЪЦЏ,47,4,3,1,Б|,33,5,3,3,1,2,2,2,11,4,Б|,10,1,3,3,2,Б|,1,Б|,Б|
РVЛ’ОЧ 8Пр11ТЪЦЏ,268,20,4,7,9,202,21,17,22,10,13,18,22,31,27,21,46,11,12,14,8,1,Б|,Б|,Б|
РVЛ’ОЧ 8Пр12ТЪЦЏ,499,63,21,21,21,333,22,31,37,44,22,28,30,45,43,31,103,35,27,17,13,8,3,Б|,Б|
РVЛ’ОЧ 8Пр13ТЪЦЏ,324,45,9,14,22,212,17,12,21,27,24,20,22,24,28,17,67,24,16,15,6,4,1,1,Б|
РVЛ’ОЧ 8Пр14ТЪЦЏ,226,25,13,1,11,148,7,7,8,24,11,10,21,19,18,23,53,20,12,12,7,1,1,Б|,Б|
РVЛ’ОЧ 8Пр15ТЪЦЏ,446,55,23,20,12,309,8,29,39,38,33,22,18,40,44,38,82,28,23,20,5,5,Б|,1,Б|
РVЛ’ОЧ 8Пр16ТЪЦЏ,206,37,13,13,11,150,11,9,19,25,13,9,8,21,27,8,19,5,5,2,2,4,Б|,1,Б|
РVЛ’ОЧ 9Пр 1ТЪЦЏ,324,40,8,18,14,237,11,24,26,26,33,24,17,29,22,25,47,15,15,7,5,3,2,Б|,Б|
РVЛ’ОЧ 9Пр 2ТЪЦЏ,858,77,22,28,27,625,41,49,48,53,43,39,78,83,101,90,156,51,36,35,21,8,5,Б|,Б|
РVЛ’ОЧ 9Пр 3ТЪЦЏ,263,26,11,7,8,177,14,11,20,22,16,14,16,20,26,18,60,15,16,12,8,5,2,2,Б|
РVЛ’ОЧ 9Пр 4ТЪЦЏ,291,45,11,16,18,202,23,19,18,21,26,18,17,21,25,14,44,16,12,10,3,3,Б|,Б|,Б|
РVЛ’ОЧ 9Пр 5ТЪЦЏ,184,23,10,8,5,134,8,6,15,21,11,8,5,17,24,19,27,10,6,6,2,2,1,Б|,Б|
РVЛ’ОЧ 9Пр 6ТЪЦЏ,251,19,11,3,5,169,14,13,14,29,15,9,19,21,22,13,63,16,20,9,7,4,7,Б|,Б|
РVЛ’ОЧ 9Пр 7ТЪЦЏ,332,44,19,12,13,227,16,12,28,26,20,25,21,24,28,27,61,16,16,15,6,6,2,Б|,Б|
РVЛ’ОЧ 9Пр 8ТЪЦЏ,294,50,20,15,15,180,9,14,11,21,19,21,9,18,29,29,64,19,14,14,8,6,3,Б|,Б|
РVЛ’ОЧ 9Пр 9ТЪЦЏ,340,51,19,15,17,228,14,22,24,29,26,16,21,30,24,22,61,24,15,11,6,3,2,Б|,Б|
РVЛ’ОЧ 9Пр10ТЪЦЏ,292,33,20,7,6,194,17,14,14,17,15,15,22,31,24,25,65,14,24,10,8,8,1,Б|,Б|
РVЛ’ОЧ 9Пр11ТЪЦЏ,452,46,21,13,12,298,12,30,33,28,26,24,20,42,40,43,108,34,29,19,12,6,6,2,Б|
РVЛ’ОЧ 9Пр12ТЪЦЏ,484,45,10,15,20,319,30,37,22,22,20,27,24,51,43,43,120,31,35,22,15,14,1,2,Б|
РVЛ’ОЧ 9Пр13ТЪЦЏ,388,35,8,11,16,273,30,27,32,21,14,20,32,32,36,29,80,22,21,20,10,5,2,Б|,Б|
РVЛ’ОЧ 9Пр14ТЪЦЏ,452,53,11,20,22,298,28,24,21,26,39,23,32,41,36,28,101,30,26,12,17,9,6,1,Б|
РVЛ’ОЧ 9Пр15ТЪЦЏ,356,41,13,13,15,236,24,25,25,14,17,16,19,36,31,29,79,21,20,13,12,9,4,Б|,Б|
РVЛ’ОЧ 9Пр16ТЪЦЏ,471,48,11,16,21,352,37,27,32,28,29,22,44,46,49,38,71,25,17,10,8,6,4,1,Б|
РVЛ’ОЧ10Пр 1ТЪЦЏ,441,51,23,15,13,328,17,31,42,56,45,38,37,30,16,16,62,15,21,14,8,2,2,Б|,Б|
РVЛ’ОЧ10Пр 2ТЪЦЏ,146,11,3,5,3,117,11,17,15,15,3,13,7,24,8,4,18,3,5,6,3,1,Б|,Б|,Б|
РVЛ’ОЧ10Пр 3ТЪЦЏ,318,43,26,10,7,223,7,16,34,54,35,9,5,20,22,21,52,12,11,12,5,9,2,1,Б|
РVЛ’ОЧ10Пр 4ТЪЦЏ,299,20,6,6,8,216,14,29,22,30,11,15,24,24,24,23,63,13,19,11,10,6,3,Б|,1
РVЛ’ОЧ10Пр 5ТЪЦЏ,380,58,14,9,35,261,24,29,26,23,18,28,36,31,26,20,61,17,19,7,12,3,3,Б|,Б|
РVЛ’ОЧ10Пр 6ТЪЦЏ,352,44,12,18,14,254,23,20,29,28,24,19,26,25,26,34,54,15,15,16,7,1,Б|,Б|,Б|
РVЛ’ОЧ10Пр 7ТЪЦЏ,351,33,16,5,12,243,23,21,17,35,19,24,14,30,30,30,75,26,16,15,11,4,3,Б|,Б|
РVЛ’ОЧ10Пр 8ТЪЦЏ,333,33,11,6,16,242,29,31,27,24,12,24,14,27,28,26,58,21,10,9,11,7,Б|,Б|,Б|
РVЛ’ОЧ10Пр 9ТЪЦЏ,290,12,5,3,4,212,12,23,21,20,11,7,18,32,31,37,66,26,19,7,3,9,2,Б|,Б|
РVЛ’ОЧ10Пр10ТЪЦЏ,67,9,4,2,3,42,3,5,3,8,2,7,3,3,4,4,16,5,6,3,2,Б|,Б|,Б|,Б|
РVЛ’ОЧ10Пр11ТЪЦЏ,331,38,17,8,13,237,18,21,24,28,12,22,19,29,33,31,56,24,13,13,5,1,Б|,Б|,Б|
РVЛ’ОЧ10Пр12ТЪЦЏ,433,38,12,13,13,282,17,29,21,18,28,15,26,35,48,45,113,44,25,19,16,4,4,1,Б|
РVЛ’ОЧ10Пр13ТЪЦЏ,460,56,9,23,24,307,18,24,28,32,27,21,27,50,43,37,97,36,26,20,9,6,Б|,Б|,Б|
РVЛ’ОЧ10Пр14ТЪЦЏ,528,69,17,25,27,347,28,30,31,32,30,23,41,47,49,36,112,27,25,32,13,12,3,Б|,Б|
РVЛ’ОЧ10Пр15ТЪЦЏ,448,55,16,19,20,292,23,26,28,16,21,29,35,45,34,35,101,31,26,19,13,4,7,1,Б|
РVЛ’ОЧ10Пр16ТЪЦЏ,494,46,11,15,20,349,31,27,39,24,16,31,42,43,55,41,99,24,32,24,11,6,2,Б|,Б|
РVЛ’ОЧ10Пр17ТЪЦЏ,187,26,5,7,14,145,26,17,10,3,10,19,19,19,17,5,16,7,5,2,1,1,Б|,Б|,Б|
РVЛ’ОЧ11Пр 1ТЪЦЏ,425,45,11,12,22,268,21,19,24,24,21,21,31,39,41,27,112,28,29,25,11,14,5,Б|,Б|
РVЛ’ОЧ11Пр 2ТЪЦЏ,274,40,8,16,16,214,16,22,28,19,27,32,20,20,23,7,20,4,1,4,7,4,Б|,Б|,Б|
РVЛ’ОЧ11Пр 3ТЪЦЏ,270,38,19,8,11,169,10,11,25,21,26,17,5,19,16,19,63,16,21,9,11,2,4,Б|,Б|
РVЛ’ОЧ11Пр 4ТЪЦЏ,264,18,6,6,6,182,18,17,18,16,10,16,14,33,22,18,64,22,25,10,5,1,1,Б|,Б|
РVЛ’ОЧ11Пр 5ТЪЦЏ,79,20,7,11,2,55,4,7,5,14,11,2,4,3,Б|,5,4,2,Б|,1,Б|,1,Б|,Б|,Б|
РVЛ’ОЧ11Пр 6ТЪЦЏ,98,10,4,4,2,57,1,7,9,4,3,5,1,10,13,4,31,11,13,4,3,Б|,Б|,Б|,Б|
РVЛ’ОЧ11Пр 7ТЪЦЏ,221,42,9,16,17,122,10,6,4,20,15,18,3,19,15,12,57,23,14,9,9,Б|,2,Б|,Б|
РVЛ’ОЧ11Пр 8ТЪЦЏ,290,32,12,10,10,192,11,19,20,17,20,19,18,22,23,23,66,15,21,17,7,3,3,Б|,Б|
РVЛ’ОЧ11Пр 9ТЪЦЏ,287,19,4,7,8,204,22,23,29,19,15,14,26,23,20,13,64,20,19,10,10,3,1,1,Б|
РVЛ’ОЧ11Пр10ТЪЦЏ,338,47,8,16,23,230,20,22,17,16,18,25,32,24,31,25,61,21,18,9,6,6,1,Б|,Б|
РVЛ’ОЧ11Пр11ТЪЦЏ,405,37,7,16,14,255,12,16,27,32,13,17,20,35,46,37,113,29,26,25,19,9,4,1,Б|
РVЛ’ОЧ11Пр12ТЪЦЏ,352,39,16,8,15,239,11,18,29,27,24,18,23,27,31,31,74,20,14,19,12,5,4,Б|,Б|
РVЛ’ОЧ11Пр13ТЪЦЏ,544,79,22,35,22,386,24,30,33,55,39,28,27,35,62,53,79,34,14,19,8,3,1,Б|,Б|
РVЛ’ОЧ11Пр14ТЪЦЏ,401,55,21,17,17,279,28,33,14,33,23,21,36,36,27,28,67,21,18,14,8,4,2,Б|,Б|
РVЛ’ОЧ11Пр15ТЪЦЏ,250,25,5,10,10,169,9,16,24,14,14,10,5,17,30,30,56,20,10,12,7,5,2,Б|,Б|
РVЛ’ОЧ11Пр16ТЪЦЏ,454,45,17,17,11,322,28,31,30,41,18,19,22,39,64,30,87,26,21,16,17,4,2,1,Б|
РVЛ’ОЧ11Пр17ТЪЦЏ,268,43,7,15,21,201,21,13,17,11,11,21,41,25,26,15,24,6,8,6,1,Б|,2,1,Б|
РVЛ’ОЧ12Пр 1ТЪЦЏ,328,32,17,10,5,250,15,18,44,43,33,14,16,18,28,21,46,15,16,2,7,2,3,1,Б|
РVЛ’ОЧ12Пр 2ТЪЦЏ,132,11,3,4,4,88,10,10,5,9,9,7,12,9,8,9,33,5,9,9,4,2,4,Б|,Б|
РVЛ’ОЧ12Пр 3ТЪЦЏ,266,33,15,11,7,163,17,9,17,19,12,16,18,22,14,19,70,22,20,9,14,4,1,Б|,Б|
РVЛ’ОЧ12Пр 4ТЪЦЏ,254,33,13,8,12,178,9,9,27,17,22,11,10,24,32,17,43,10,11,12,4,3,3,Б|,Б|
РVЛ’ОЧ12Пр 5ТЪЦЏ,227,40,15,16,9,143,15,9,20,11,13,15,14,18,15,13,44,20,13,7,2,1,1,Б|,Б|
РVЛ’ОЧ12Пр 6ТЪЦЏ,226,23,7,12,4,143,7,14,11,19,14,11,6,14,24,23,60,14,19,15,6,5,Б|,1,Б|
РVЛ’ОЧ12Пр 7ТЪЦЏ,268,32,13,9,10,199,5,16,17,37,21,12,11,25,23,32,37,14,6,6,7,3,1,Б|,Б|
РVЛ’ОЧ12Пр 8ТЪЦЏ,273,30,5,11,14,178,20,18,17,15,20,13,19,17,17,22,65,27,18,13,6,1,Б|,Б|,Б|
РVЛ’ОЧ12Пр 9ТЪЦЏ,333,30,8,12,10,247,17,27,31,37,26,16,19,28,22,24,56,17,13,11,8,6,1,Б|,Б|
РVЛ’ОЧ12Пр10ТЪЦЏ,237,41,13,16,12,153,7,10,19,15,14,18,19,12,19,20,43,19,12,5,2,3,1,1,Б|
РVЛ’ОЧ12Пр11ТЪЦЏ,460,49,13,14,22,308,32,20,30,29,38,24,28,35,38,34,103,30,25,23,15,8,1,1,Б|
РVЛ’ОЧ12Пр12ТЪЦЏ,391,44,12,13,19,244,19,18,23,20,19,20,29,29,36,31,103,28,28,19,17,6,3,1,1
РVЛ’ОЧ12Пр13ТЪЦЏ,367,30,11,8,11,255,14,33,28,19,6,13,26,44,41,31,82,20,22,16,10,11,2,1,Б|
РVЛ’ОЧ12Пр14ТЪЦЏ,450,40,12,13,15,322,27,29,31,29,20,24,16,45,57,44,88,25,29,17,8,3,5,1,Б|
РVЛ’ОЧ12Пр15ТЪЦЏ,373,37,10,11,16,268,26,34,18,18,23,14,43,34,25,33,68,22,21,12,7,3,2,Б|,1
РVЛ’ОЧ12Пр16ТЪЦЏ,549,75,16,28,31,389,29,44,30,39,30,37,30,62,44,44,85,22,19,23,10,6,5,Б|,Б|
РVЛ’ОЧ12Пр17ТЪЦЏ,192,28,5,9,14,140,15,11,7,10,7,16,20,20,19,15,24,9,3,8,1,2,1,Б|,Б|
РVЛ’ОЧТђ,32,Б|,Б|,Б|,Б|,16,1,2,1,Б|,Б|,1,3,3,3,2,16,1,7,3,1,3,Б|,1,Б|
У‘Уc 1Пр 1ТЪЦЏ,314,46,18,14,14,217,14,18,36,37,21,19,21,18,15,18,51,16,16,5,4,6,3,1,Б|
У‘Уc 1Пр 2ТЪЦЏ,296,41,10,13,18,202,25,22,13,12,23,35,20,22,16,14,53,25,15,7,5,1,Б|,Б|,Б|
У‘Уc 2Пр 1ТЪЦЏ,518,73,33,25,15,359,22,30,32,50,38,30,28,50,40,39,86,31,26,13,9,3,3,1,Б|
У‘Уc 2Пр 2ТЪЦЏ,471,42,17,9,16,284,20,19,18,35,24,26,36,30,36,40,145,36,44,34,15,14,1,1,Б|
У‘Уc 2Пр 3ТЪЦЏ,522,49,10,16,23,330,25,20,26,37,24,27,35,34,51,51,143,55,38,29,11,6,3,1,Б|
У‘Уc 2Пр 4ТЪЦЏ,339,28,3,10,15,208,11,14,13,21,20,23,15,19,37,35,103,30,29,20,11,7,3,3,Б|
У‘Уc 2Пр 5ТЪЦЏ,362,56,20,18,18,259,24,31,23,28,24,21,27,29,27,25,47,11,16,12,7,1,Б|,Б|,Б|
У‘Уc 3Пр 1ТЪЦЏ,295,29,16,7,6,195,16,17,41,23,19,13,15,17,16,18,71,22,26,10,9,3,1,Б|,Б|
У‘Уc 3Пр 2ТЪЦЏ,497,72,33,22,17,303,17,27,23,41,43,25,25,35,27,40,122,40,38,22,11,9,2,Б|,Б|
У‘Уc 3Пр 3ТЪЦЏ,381,43,11,13,19,243,24,28,16,29,22,13,25,34,23,29,95,32,19,22,13,7,1,1,Б|
У‘Уc 3Пр 4ТЪЦЏ,474,66,32,17,17,312,28,23,47,46,28,28,22,30,33,27,96,28,27,22,13,3,2,1,Б|
У‘Уc 3Пр 5ТЪЦЏ,517,44,16,16,12,313,18,31,34,33,26,12,18,45,57,39,160,41,43,35,21,15,5,Б|,Б|
У‘Уc 3Пр 6ТЪЦЏ,522,70,21,25,24,337,22,21,40,48,39,24,19,29,46,49,115,45,26,18,14,8,3,1,Б|
У‘Уc 3Пр 7ТЪЦЏ,362,35,7,11,17,236,14,28,15,21,14,18,21,36,39,30,91,28,30,12,10,7,4,Б|,Б|
У‘Уc 3Пр 8ТЪЦЏ,148,16,8,4,4,98,9,7,14,10,11,3,11,7,13,13,34,13,10,6,3,Б|,2,Б|,Б|
У‘Уc 4Пр 1ТЪЦЏ,501,58,18,21,19,336,19,26,46,46,21,27,32,39,35,45,107,38,37,13,9,6,4,Б|,Б|
У‘Уc 4Пр 2ТЪЦЏ,463,64,13,24,27,276,29,33,15,18,24,32,36,31,31,27,123,40,31,24,15,9,4,Б|,Б|
У‘Уc 4Пр 3ТЪЦЏ,547,52,10,13,29,332,35,30,19,17,35,35,27,44,42,48,163,48,58,30,15,6,5,Б|,1
У‘Уc 4Пр 4ТЪЦЏ,570,71,21,28,22,373,27,34,38,44,32,27,25,52,47,47,126,35,35,18,26,10,2,Б|,Б|
У‘Уc 4Пр 5ТЪЦЏ,515,48,13,14,21,333,19,21,41,36,32,21,36,38,48,41,134,46,38,26,13,4,5,2,Б|
У‘Уc 4Пр 6ТЪЦЏ,408,49,19,13,17,261,18,21,28,19,28,23,32,24,36,32,98,34,30,13,15,1,5,Б|,Б|
У‘Уc 4Пр 7ТЪЦЏ,524,60,18,24,18,364,24,32,41,35,25,25,20,52,59,51,100,24,23,22,23,8,Б|,Б|,Б|
У‘Уc 4Пр 8ТЪЦЏ,514,69,24,20,25,354,25,35,40,35,18,34,37,50,37,43,91,30,27,11,10,8,4,1,Б|
У‘Уc 4Пр 9ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 5Пр 1ТЪЦЏ,399,48,17,13,18,286,11,20,42,30,17,17,21,40,51,37,65,15,14,16,11,5,3,1,Б|
У‘Уc 5Пр 2ТЪЦЏ,725,93,32,29,32,508,37,38,64,51,37,38,41,63,77,62,124,43,32,20,16,8,3,2,Б|
У‘Уc 5Пр 3ТЪЦЏ,535,81,26,27,28,347,22,32,23,39,35,29,34,40,46,47,107,49,17,21,10,9,1,Б|,Б|
У‘Уc 5Пр 4ТЪЦЏ,252,37,19,8,10,180,14,12,20,20,24,16,14,17,25,18,35,14,9,8,4,Б|,Б|,Б|,Б|
У‘Уc 5Пр 5ТЪЦЏ,337,27,11,10,6,249,21,16,16,32,16,22,17,35,37,37,61,27,11,10,8,4,1,Б|,Б|
У‘Уc 5Пр 6ТЪЦЏ,483,45,13,14,18,359,26,24,44,35,24,18,26,42,62,58,79,24,18,19,9,7,2,Б|,Б|
У‘Уc 5Пр 7ТЪЦЏ,349,37,11,15,11,234,17,21,24,19,13,22,15,34,31,38,78,33,20,13,6,4,1,1,Б|
У‘Уc 5Пр 8ТЪЦЏ,583,88,16,38,34,378,34,31,37,43,41,35,38,43,45,31,117,38,29,23,20,6,1,Б|,Б|
У‘Уc 5Пр 9ТЪЦЏ,491,68,25,18,25,340,32,31,33,25,35,26,27,45,56,30,83,25,26,12,11,5,4,Б|,Б|
У‘Уc 5Пр10ТЪЦЏ,457,40,11,13,16,325,25,26,31,36,23,22,22,38,53,49,92,31,17,26,11,7,Б|,Б|,Б|
У‘Уc 5Пр11ТЪЦЏ,583,69,11,29,29,381,29,25,34,30,25,29,39,47,62,61,133,43,31,25,21,7,5,1,Б|
У‘Уc 5Пр12ТЪЦЏ,511,40,12,10,18,386,35,25,41,35,29,21,33,50,73,44,85,41,18,12,5,7,2,Б|,Б|
У‘Уc 6Пр 1ТЪЦЏ,785,109,30,33,46,566,53,60,43,42,61,54,62,83,64,44,110,36,28,21,18,5,2,Б|,Б|
У‘Уc 6Пр 2ТЪЦЏ,546,80,17,20,43,417,48,33,29,37,42,41,51,55,52,29,49,14,13,13,6,2,1,Б|,Б|
У‘Уc 6Пр 3ТЪЦЏ,315,56,9,22,25,236,29,26,21,15,23,34,25,37,13,13,23,7,6,5,3,Б|,2,Б|,Б|
У‘Уc 6Пр 4ТЪЦЏ,322,55,19,14,22,234,27,25,21,26,26,16,30,32,21,10,33,7,12,10,3,Б|,Б|,1,Б|
У‘Уc 6Пр 5ТЪЦЏ,352,49,21,11,17,270,32,26,33,32,16,24,32,39,16,20,33,7,8,11,2,4,1,Б|,Б|
У‘Уc 6Пр 6ТЪЦЏ,696,173,46,65,62,432,59,35,43,68,54,55,34,41,21,22,91,25,29,17,14,2,4,Б|,Б|
У‘Уc 6Пр 7ТЪЦЏ,"1,088",233,47,91,95,769,101,64,56,72,95,104,92,79,59,47,86,32,30,10,8,2,2,2,Б|
У‘Уc 6Пр 8ТЪЦЏ,529,115,28,43,44,380,53,23,36,35,38,44,46,54,29,22,34,10,11,4,3,5,1,Б|,Б|
У‘Уc 6Пр 9ТЪЦЏ,308,53,13,13,27,225,31,20,16,22,25,21,34,28,14,14,30,9,11,5,3,1,1,Б|,Б|
У‘Уc 6Пр10ТЪЦЏ,311,54,12,20,22,231,20,31,19,17,22,21,31,35,22,13,26,11,6,4,5,Б|,Б|,Б|,Б|
У‘Уc 6Пр11ТЪЦЏ,808,186,36,56,94,431,37,28,43,45,70,63,42,38,34,31,191,51,56,42,32,7,3,Б|,Б|
У‘Уc 6Пр12ТЪЦЏ,636,147,28,53,66,339,32,24,24,43,40,51,43,34,19,29,150,29,40,50,26,4,1,Б|,Б|
У‘Уc 7Пр 1ТЪЦЏ,417,103,33,44,26,282,21,17,19,43,51,40,28,26,18,19,32,14,8,5,4,1,Б|,Б|,Б|
У‘Уc 7Пр 2ТЪЦЏ,635,150,39,57,54,451,47,34,47,47,68,64,55,38,34,17,34,10,8,8,2,4,1,1,Б|
У‘Уc 7Пр 3ТЪЦЏ,244,57,13,20,24,171,19,13,8,15,21,31,20,20,10,14,16,7,Б|,2,3,1,3,Б|,Б|
У‘Уc 7Пр 4ТЪЦЏ,270,63,21,25,17,184,15,13,11,27,26,22,24,20,11,15,23,10,6,2,4,Б|,1,Б|,Б|
У‘Уc 7Пр 5ТЪЦЏ,270,63,22,22,19,193,26,16,20,21,15,26,27,21,18,3,14,1,5,3,5,Б|,Б|,Б|,Б|
У‘Уc 7Пр 6ТЪЦЏ,137,32,18,6,8,91,9,4,18,17,9,8,4,8,9,5,14,1,4,7,1,1,Б|,Б|,Б|
У‘Уc 7Пр 7ТЪЦЏ,197,33,13,13,7,113,12,5,14,29,17,10,7,6,5,8,51,6,10,13,16,3,2,1,Б|
У‘Уc 7Пр 8ТЪЦЏ,122,19,3,6,10,88,13,6,8,6,7,13,14,6,10,5,15,2,7,2,3,Б|,1,Б|,Б|
У‘Уc 7Пр 9ТЪЦЏ,293,51,23,14,14,219,23,18,31,41,15,22,20,25,15,9,23,4,5,8,4,2,Б|,Б|,Б|
