ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
РVЛ’ОЧ12Пр16ТЪЦЏ,517,75,17,24,34,367,27,44,31,28,39,26,34,66,40,32,75,19,23,13,12,7,1,Б|,Б|
РVЛ’ОЧ12Пр17ТЪЦЏ,188,28,3,11,14,135,14,9,8,8,7,17,23,20,17,12,25,8,4,8,3,1,1,Б|,Б|
РVЛ’ОЧТђ,28,Б|,Б|,Б|,Б|,17,2,4,1,Б|,Б|,1,3,3,2,1,11,2,4,1,3,1,Б|,Б|,Б|
У‘Уc 1Пр 1ТЪЦЏ,317,51,20,15,16,222,13,21,36,32,19,21,16,22,19,23,44,12,14,6,1,9,2,Б|,Б|
У‘Уc 1Пр 2ТЪЦЏ,290,52,12,18,22,198,24,13,7,20,26,24,24,23,11,26,40,16,12,9,2,1,Б|,Б|,Б|
У‘Уc 2Пр 1ТЪЦЏ,518,74,42,16,16,373,23,32,40,50,44,17,34,51,38,44,71,22,24,14,5,5,Б|,1,Б|
У‘Уc 2Пр 2ТЪЦЏ,475,43,17,10,16,293,20,21,29,38,20,27,30,34,32,42,139,48,46,22,15,6,2,Б|,Б|
У‘Уc 2Пр 3ТЪЦЏ,521,51,13,19,19,339,25,22,31,32,31,24,32,44,51,47,131,49,39,24,9,7,3,Б|,Б|
У‘Уc 2Пр 4ТЪЦЏ,346,30,4,14,12,221,17,12,23,22,18,16,24,24,31,34,95,37,21,18,8,6,5,Б|,Б|
У‘Уc 2Пр 5ТЪЦЏ,382,58,20,21,17,272,30,27,36,32,25,22,16,37,26,21,52,15,16,13,5,Б|,3,Б|,Б|
У‘Уc 3Пр 1ТЪЦЏ,311,41,19,10,12,206,16,18,42,36,13,16,20,13,14,18,64,19,24,9,7,5,Б|,Б|,Б|
У‘Уc 3Пр 2ТЪЦЏ,476,58,30,12,16,298,21,19,30,41,40,17,28,35,28,39,120,40,37,20,9,11,2,1,Б|
У‘Уc 3Пр 3ТЪЦЏ,376,43,10,13,20,250,27,23,19,28,17,16,28,32,20,40,83,29,16,19,12,5,2,Б|,Б|
У‘Уc 3Пр 4ТЪЦЏ,409,50,16,14,20,261,24,12,36,30,25,27,18,36,28,25,98,32,27,23,8,5,3,Б|,Б|
У‘Уc 3Пр 5ТЪЦЏ,542,46,21,14,11,347,28,41,39,22,17,16,33,61,45,45,149,39,42,37,17,9,5,Б|,Б|
У‘Уc 3Пр 6ТЪЦЏ,488,55,20,15,20,328,20,31,40,35,29,10,23,46,48,46,105,37,21,26,11,7,3,Б|,Б|
У‘Уc 3Пр 7ТЪЦЏ,353,33,7,15,11,238,21,26,21,15,15,24,19,38,31,28,82,29,25,10,10,6,2,Б|,Б|
У‘Уc 3Пр 8ТЪЦЏ,132,10,2,4,4,89,10,8,8,11,5,3,10,10,18,6,33,16,10,4,1,Б|,2,Б|,Б|
У‘Уc 4Пр 1ТЪЦЏ,463,59,18,19,22,317,20,26,37,37,23,25,27,38,39,45,87,31,29,10,9,6,1,1,Б|
У‘Уc 4Пр 2ТЪЦЏ,460,66,13,28,25,279,39,24,17,17,33,26,36,37,23,27,115,39,28,18,18,10,1,1,Б|
У‘Уc 4Пр 3ТЪЦЏ,571,63,15,17,31,359,34,31,31,25,31,35,36,53,41,42,149,58,45,23,9,9,4,1,Б|
У‘Уc 4Пр 4ТЪЦЏ,553,72,21,23,28,357,22,36,46,32,27,20,41,47,42,44,124,42,26,25,24,6,1,Б|,Б|
У‘Уc 4Пр 5ТЪЦЏ,529,51,17,15,19,354,18,38,40,34,28,24,34,48,49,41,124,41,37,22,9,7,7,1,Б|
У‘Уc 4Пр 6ТЪЦЏ,425,47,14,19,14,288,23,31,21,29,24,25,33,31,37,34,90,35,27,12,11,4,1,Б|,Б|
У‘Уc 4Пр 7ТЪЦЏ,533,64,22,26,16,382,32,45,39,35,28,30,21,60,58,34,87,18,25,25,13,5,Б|,1,Б|
У‘Уc 4Пр 8ТЪЦЏ,533,74,27,24,23,369,32,40,30,33,30,33,45,45,42,39,90,36,18,14,13,6,2,1,Б|
У‘Уc 4Пр 9ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 5Пр 1ТЪЦЏ,389,38,14,10,14,286,17,28,44,23,14,14,31,41,48,26,65,12,17,18,9,4,4,1,Б|
У‘Уc 5Пр 2ТЪЦЏ,739,106,31,26,49,521,41,41,67,45,38,34,51,79,79,46,112,38,31,17,16,8,2,Б|,Б|
У‘Уc 5Пр 3ТЪЦЏ,518,72,19,28,25,356,32,18,29,44,29,29,33,44,43,55,90,31,22,18,9,8,2,Б|,Б|
У‘Уc 5Пр 4ТЪЦЏ,215,23,5,8,10,164,11,18,15,16,11,10,17,25,20,21,28,11,10,6,1,Б|,Б|,Б|,Б|
У‘Уc 5Пр 5ТЪЦЏ,336,28,8,10,10,257,16,16,31,26,15,19,20,43,42,29,51,23,9,10,6,3,Б|,Б|,Б|
У‘Уc 5Пр 6ТЪЦЏ,496,50,13,22,15,376,31,38,36,36,16,22,28,65,55,49,70,17,25,12,9,7,Б|,Б|,Б|
У‘Уc 5Пр 7ТЪЦЏ,355,41,12,14,15,243,18,21,25,20,22,17,23,31,31,35,71,27,19,12,10,2,Б|,1,Б|
У‘Уc 5Пр 8ТЪЦЏ,522,86,22,30,34,336,27,20,28,25,35,35,38,46,41,41,100,35,27,20,11,5,2,Б|,Б|
У‘Уc 5Пр 9ТЪЦЏ,500,63,16,17,30,356,38,36,36,33,25,25,33,53,48,29,81,28,20,17,8,5,3,Б|,Б|
У‘Уc 5Пр10ТЪЦЏ,452,43,11,15,17,326,31,29,24,31,21,20,26,56,51,37,83,26,20,21,14,2,Б|,Б|,Б|
У‘Уc 5Пр11ТЪЦЏ,569,65,16,23,26,386,27,33,44,21,23,26,44,50,68,50,118,43,23,27,16,5,4,Б|,Б|
У‘Уc 5Пр12ТЪЦЏ,531,50,14,13,23,412,43,30,44,34,26,29,33,76,50,47,69,31,15,12,8,2,1,Б|,Б|
У‘Уc 6Пр 1ТЪЦЏ,780,123,33,37,53,564,52,54,46,50,63,49,65,90,53,42,93,30,30,16,13,2,2,Б|,Б|
У‘Уc 6Пр 2ТЪЦЏ,531,84,15,29,40,399,53,30,33,38,36,39,59,58,31,22,48,15,11,13,3,4,2,Б|,Б|
У‘Уc 6Пр 3ТЪЦЏ,291,56,15,22,19,214,26,21,12,19,24,25,30,32,14,11,21,9,3,4,2,2,1,Б|,Б|
У‘Уc 6Пр 4ТЪЦЏ,354,76,25,24,27,249,28,26,39,33,24,21,30,29,14,5,29,5,12,8,3,Б|,Б|,1,Б|
У‘Уc 6Пр 5ТЪЦЏ,371,62,21,16,25,278,33,25,39,29,27,23,38,30,19,15,31,6,13,7,1,4,Б|,Б|,Б|
У‘Уc 6Пр 6ТЪЦЏ,710,186,59,57,70,439,42,30,72,71,58,51,45,33,17,20,85,27,25,19,9,4,1,Б|,Б|
У‘Уc 6Пр 7ТЪЦЏ,"1,040",245,50,92,103,721,98,54,44,65,102,102,94,75,51,36,74,30,21,11,7,3,2,Б|,Б|
У‘Уc 6Пр 8ТЪЦЏ,508,122,34,34,54,358,42,27,36,32,38,48,46,45,25,19,28,9,7,3,4,4,1,Б|,Б|
У‘Уc 6Пр 9ТЪЦЏ,309,61,20,12,29,218,30,15,15,31,21,24,31,23,18,10,30,15,7,2,3,1,2,Б|,Б|
У‘Уc 6Пр10ТЪЦЏ,292,49,12,21,16,221,26,29,13,14,23,22,32,29,24,9,22,7,7,5,3,Б|,Б|,Б|,Б|
У‘Уc 6Пр11ТЪЦЏ,809,196,34,93,69,438,40,28,47,52,80,55,38,37,30,31,175,56,51,38,22,5,3,Б|,Б|
У‘Уc 6Пр12ТЪЦЏ,633,163,37,63,63,334,34,22,28,39,58,41,39,31,14,28,136,30,47,41,15,1,1,1,Б|
У‘Уc 7Пр 1ТЪЦЏ,384,92,34,41,17,264,16,12,27,42,48,34,28,28,18,11,28,13,4,6,2,2,1,Б|,Б|
У‘Уc 7Пр 2ТЪЦЏ,565,153,42,58,53,383,40,23,24,52,53,68,51,36,22,14,29,8,9,1,6,3,1,1,Б|
У‘Уc 7Пр 3ТЪЦЏ,235,63,17,22,24,156,11,13,9,14,19,35,15,15,13,12,16,4,2,3,2,3,2,Б|,Б|
У‘Уc 7Пр 4ТЪЦЏ,272,66,24,21,21,184,19,13,16,25,19,25,27,17,13,10,22,11,6,2,3,Б|,Б|,Б|,Б|
У‘Уc 7Пр 5ТЪЦЏ,179,40,7,11,22,128,20,10,6,7,10,25,18,22,8,2,11,2,6,2,1,Б|,Б|,Б|,Б|
У‘Уc 7Пр 6ТЪЦЏ,68,17,4,6,7,42,3,3,5,5,4,5,4,6,6,1,9,1,2,5,1,Б|,Б|,Б|,Б|
У‘Уc 7Пр 7ТЪЦЏ,168,32,17,4,11,86,4,4,17,21,9,7,7,8,3,6,50,9,12,11,14,1,3,Б|,Б|
У‘Уc 7Пр 8ТЪЦЏ,134,30,6,8,16,88,10,6,10,4,10,14,13,9,6,6,16,2,7,3,1,Б|,3,Б|,Б|
У‘Уc 7Пр 9ТЪЦЏ,281,54,20,15,19,204,19,18,31,33,15,21,20,29,10,8,23,7,7,5,4,Б|,Б|,Б|,Б|
У‘Уc 7Пр10ТЪЦЏ,375,76,34,20,22,271,26,21,31,43,31,25,30,27,13,24,28,9,10,8,1,Б|,Б|,Б|,Б|
У‘Уc 7Пр11ТЪЦЏ,373,106,37,32,37,244,15,14,34,52,38,37,21,17,8,8,23,10,6,5,1,1,Б|,Б|,Б|
У‘Уc 7Пр12ТЪЦЏ,572,152,44,54,54,386,30,23,44,53,61,54,37,36,29,19,34,16,8,2,3,5,Б|,Б|,Б|
У‘Уc 8Пр 1ТЪЦЏ,313,74,24,32,18,223,22,14,28,36,39,14,23,23,17,7,16,5,3,7,1,Б|,Б|,Б|,Б|
У‘Уc 8Пр 2ТЪЦЏ,298,92,26,43,23,190,16,12,5,22,44,39,20,17,11,4,16,5,8,1,1,1,Б|,Б|,Б|
У‘Уc 8Пр 3ТЪЦЏ,184,63,19,26,18,115,15,5,5,19,21,19,15,9,2,5,6,4,Б|,1,1,Б|,Б|,Б|,Б|
У‘Уc 8Пр 6ТЪЦЏ,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 8Пр 7ТЪЦЏ,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 8Пр 8ТЪЦЏ,84,26,17,8,1,57,Б|,Б|,12,22,9,5,Б|,2,3,4,1,Б|,Б|,1,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр 9ТЪЦЏ,27,3,2,1,Б|,19,2,Б|,3,1,4,1,1,4,1,2,5,4,1,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр10ТЪЦЏ,36,11,6,5,Б|,23,Б|,2,2,8,3,Б|,Б|,1,4,3,2,Б|,1,1,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр11ТЪЦЏ,260,81,26,30,25,166,13,9,10,22,35,29,22,17,4,5,13,3,3,4,3,Б|,Б|,Б|,Б|
У‘Уc 8Пр12ТЪЦЏ,192,58,18,25,15,116,13,4,10,18,22,12,11,10,8,8,18,5,4,7,2,Б|,Б|,Б|,Б|
У‘Уc 9Пр 1ТЪЦЏ,553,95,22,27,46,397,42,33,22,41,37,53,53,51,32,33,61,25,15,9,7,5,Б|,Б|,Б|
У‘Уc 9Пр 2ТЪЦЏ,248,46,14,15,17,182,21,9,17,15,23,22,21,20,17,17,20,10,4,4,1,1,Б|,Б|,Б|
У‘Уc 9Пр 3ТЪЦЏ,708,185,48,82,55,482,35,24,22,69,123,91,45,45,14,14,41,14,11,10,5,Б|,1,Б|,Б|
У‘Уc 9Пр 5ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 9Пр 6ТЪЦЏ,23,4,2,2,Б|,19,Б|,5,8,5,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc 9Пр 7ТЪЦЏ,39,8,5,Б|,3,28,2,5,5,7,3,1,1,4,Б|,Б|,3,Б|,Б|,1,2,Б|,Б|,Б|,Б|
У‘Уc 9Пр 8ТЪЦЏ,369,97,67,17,13,204,8,18,49,50,16,11,6,14,10,22,68,23,18,15,8,4,Б|,Б|,Б|
У‘Уc 9Пр 9ТЪЦЏ,53,9,6,2,1,42,1,10,17,8,4,2,Б|,Б|,Б|,Б|,2,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc 9Пр10ТЪЦЏ,130,43,29,11,3,80,2,1,17,30,12,9,3,1,2,3,7,5,1,Б|,Б|,Б|,1,Б|,Б|
У‘Уc 9Пр11ТЪЦЏ,241,77,42,27,8,155,4,6,25,47,29,13,9,14,5,3,9,3,1,1,3,1,Б|,Б|,Б|
У‘Уc 9Пр12ТЪЦЏ,57,Б|,Б|,Б|,Б|,43,Б|,Б|,2,2,9,3,4,7,7,9,14,11,3,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc10Пр 1ТЪЦЏ,172,10,Б|,3,7,149,22,21,13,8,5,6,22,30,11,11,13,4,3,3,1,2,Б|,Б|,Б|
У‘Уc10Пр 2ТЪЦЏ,435,79,21,33,25,325,30,24,27,22,27,41,38,61,35,20,31,6,10,9,2,3,1,Б|,Б|
У‘Уc10Пр 3ТЪЦЏ,256,69,23,28,18,169,7,9,20,16,35,23,13,22,14,10,18,8,3,4,2,1,Б|,Б|,Б|
У‘Уc11Пр 1ТЪЦЏ,139,15,7,2,6,101,6,10,21,11,7,11,8,13,4,10,23,5,7,8,1,2,Б|,Б|,Б|
У‘Уc11Пр 2ТЪЦЏ,216,26,1,9,16,150,14,12,13,12,13,14,11,27,20,14,40,12,16,7,3,1,1,Б|,Б|
У‘Уc11Пр 3ТЪЦЏ,304,71,24,28,19,213,19,18,20,36,25,22,25,22,17,9,20,8,3,7,1,1,Б|,Б|,Б|
У‘УcТђ,127,8,Б|,4,4,81,7,13,2,3,8,15,7,6,12,8,38,17,9,9,2,1,Б|,Б|,Б|
ЦГРґТђ 1ТЪЦЏ,795,39,20,10,9,645,18,145,164,115,49,35,34,40,23,22,111,33,32,16,13,7,8,2,Б|
ЦГРґТђ 2ТЪЦЏ,541,25,9,7,9,418,15,80,95,53,39,26,25,42,23,20,98,25,23,25,12,10,2,1,Б|
ЦГРґТђ 3ТЪЦЏ,467,18,11,2,5,368,32,59,59,39,38,24,28,44,25,20,81,22,27,14,11,1,4,2,Б|
ЦГРґТђ 4ТЪЦЏ,706,47,14,15,18,478,40,73,66,51,34,38,43,49,42,42,181,51,52,41,22,7,8,Б|,Б|
ЦГРґТђ 5ТЪЦЏ,709,40,17,11,12,576,27,97,74,69,59,40,48,72,43,47,93,32,23,20,8,7,3,Б|,Б|
ЦГРґТђ 6ТЪЦЏ,"1,037",71,39,17,15,849,32,156,166,105,80,70,57,77,58,48,117,42,22,20,16,14,3,Б|,Б|
ЦГРґТђ 7ТЪЦЏ,357,19,5,6,8,289,9,71,45,31,24,29,23,23,21,13,49,12,17,9,2,4,3,2,Б|
ЦГРґТђ 8ТЪЦЏ,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦГРґТђ 9ТЪЦЏ,21,2,Б|,1,1,19,Б|,3,6,5,Б|,1,1,Б|,1,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
О¬ШHТђО¬ШH,296,38,7,16,15,182,14,9,15,22,16,17,23,31,14,21,76,28,15,19,6,7,1,Б|,Б|
О¬ШHТђПгО¬ШH,"2,254",281,69,110,102,"1,515",104,118,130,146,146,126,163,230,167,185,458,158,109,94,52,36,8,1,Б|
О¬ШHТђСЊХљ,27,Б|,Б|,Б|,Б|,19,Б|,1,1,1,4,1,Б|,3,3,5,8,2,4,1,Б|,1,Б|,Б|,Б|
О¬ШHТђСсЦk,185,14,3,1,10,125,7,10,11,11,8,10,14,19,22,13,46,17,6,6,7,8,2,Б|,Б|
О¬ШHТђХЯИЏ,86,9,1,1,7,61,7,10,4,5,7,8,5,6,5,4,16,4,3,4,4,1,Б|,Б|,Б|
СЊХљ 1Пр 1ТЪЦЏ,225,35,7,6,22,170,14,15,15,13,24,27,20,24,11,7,20,8,5,3,3,1,Б|,Б|,Б|
СЊХљ 2Пр 3ТЪЦЏ,246,42,8,12,22,172,17,10,19,18,23,15,16,21,19,14,32,18,6,4,3,Б|,1,Б|,Б|
СЊХљ 2Пр 4ТЪЦЏ,343,43,10,19,14,234,27,27,21,26,22,18,22,29,18,24,66,34,13,8,6,2,2,1,Б|
СЊХљ 2Пр 5ТЪЦЏ,90,10,7,2,1,65,5,6,9,7,5,Б|,5,13,11,4,15,5,2,3,3,2,Б|,Б|,Б|
СЊХљ 3Пр 1ТЪЦЏ,144,25,7,11,7,96,9,5,16,8,7,10,8,14,10,9,23,9,5,4,2,2,1,Б|,Б|
СЊХљ 3Пр 3ТЪЦЏ,207,27,8,9,10,158,11,20,20,29,9,16,15,18,12,8,22,9,7,4,2,Б|,Б|,Б|,Б|
СЊХљ 3Пр 4ТЪЦЏ,150,28,6,18,4,96,2,6,13,7,13,10,7,15,10,13,26,7,8,2,4,2,3,Б|,Б|
СЊХљ 3Пр 5ТЪЦЏ,277,20,5,5,10,211,14,22,13,18,6,10,21,45,36,26,46,16,13,8,7,Б|,1,1,Б|
СЊХљ 4Пр 1ТЪЦЏ,42,4,Б|,2,2,25,5,3,1,2,1,3,5,4,1,Б|,13,4,6,2,Б|,Б|,1,Б|,Б|
СЊХљ 4Пр 3ТЪЦЏ,165,21,8,3,10,108,6,7,9,13,13,3,9,18,16,14,36,14,9,5,4,2,1,1,Б|
СЊХљ 4Пр 4ТЪЦЏ,301,38,11,17,10,217,18,12,19,31,16,18,18,25,33,27,46,15,17,4,5,5,Б|,Б|,Б|
СЊХљ 4Пр 5ТЪЦЏ,473,58,14,17,27,336,30,24,33,35,15,25,32,50,47,45,79,40,16,12,10,1,Б|,Б|,Б|
СЊХљ 4Пр 6ТЪЦЏ,198,21,3,8,10,146,11,21,13,8,8,8,19,34,15,9,31,13,9,6,2,Б|,1,Б|,Б|
СЊХљ 5Пр 1ТЪЦЏ,334,28,9,12,7,248,20,31,27,19,12,12,16,55,34,22,58,20,16,7,10,4,1,Б|,Б|
СЊХљ 5Пр 2ТЪЦЏ,313,48,13,19,16,213,18,18,25,18,17,22,18,23,26,28,52,18,17,9,5,1,2,Б|,Б|
СЊХљ 5Пр 3ТЪЦЏ,176,18,7,2,9,129,12,15,15,13,7,13,10,16,18,10,29,7,8,9,5,Б|,Б|,Б|,Б|
СЊХљ 5Пр 4ТЪЦЏ,236,25,10,2,13,168,13,16,18,11,14,12,10,21,25,28,43,21,9,6,2,2,3,Б|,Б|
СЊХљ 5Пр 5ТЪЦЏ,218,17,1,6,10,159,17,15,14,14,14,9,16,26,19,15,42,16,6,5,6,7,2,Б|,Б|
СЊХљ 5Пр 6ТЪЦЏ,118,19,3,7,9,86,7,5,11,6,6,1,12,16,15,7,13,3,4,4,1,1,Б|,Б|,Б|
СЊХљ 6Пр 1ТЪЦЏ,51,10,4,3,3,35,3,1,Б|,4,6,5,4,1,4,7,6,3,2,Б|,Б|,1,Б|,Б|,Б|
СЊХљ 6Пр 2ТЪЦЏ,38,9,Б|,1,8,23,1,1,2,1,5,4,2,5,Б|,2,6,2,2,2,Б|,Б|,Б|,Б|,Б|
СЊХљ 6Пр 3ТЪЦЏ,35,6,1,3,2,22,1,Б|,6,4,2,2,1,1,4,1,7,1,4,1,Б|,1,Б|,Б|,Б|
СЊХљ 6Пр 4ТЪЦЏ,45,3,1,Б|,2,33,3,2,4,1,4,2,1,3,7,6,9,4,2,2,1,Б|,Б|,Б|,Б|
СЊХљ 6Пр 5ТЪЦЏ,183,8,3,2,3,143,7,17,15,5,4,6,11,33,31,14,32,15,5,5,2,3,2,Б|,Б|
СЊХљ 6Пр 6ТЪЦЏ,135,18,6,4,8,107,6,12,27,21,5,3,11,14,5,3,10,2,3,2,2,Б|,1,Б|,Б|
СЊХљ 7Пр 1ТЪЦЏ,51,13,2,5,6,37,2,1,3,Б|,6,11,3,5,3,3,1,Б|,1,Б|,Б|,Б|,Б|,Б|,Б|
СЊХљ 7Пр 2ТЪЦЏ,45,3,Б|,2,1,30,4,2,1,1,2,4,7,6,1,2,12,3,4,4,1,Б|,Б|,Б|,Б|
СЊХљ 7Пр 3ТЪЦЏ,125,17,6,8,3,89,5,8,9,12,7,10,2,9,16,11,19,8,3,4,2,1,1,Б|,Б|
СЊХљ 7Пр 4ТЪЦЏ,263,31,7,15,9,181,15,21,20,18,20,15,16,20,23,13,51,17,15,10,7,1,Б|,1,Б|
СЊХљ 7Пр 5ТЪЦЏ,127,5,Б|,Б|,5,91,8,9,5,3,2,9,12,19,15,9,31,7,11,5,4,3,1,Б|,Б|
СЊХљ 7Пр 6ТЪЦЏ,468,46,15,11,20,348,22,39,38,23,19,18,29,64,57,39,74,28,12,16,10,5,3,Б|,Б|
СЊХљ 7Пр 7ТЪЦЏ,327,22,6,8,8,248,18,24,29,19,8,10,34,38,40,28,57,12,18,15,5,6,1,Б|,Б|
СЊХљ 8Пр 1ТЪЦЏ,105,15,4,6,5,77,7,11,11,4,9,5,11,10,5,4,13,5,2,1,5,Б|,Б|,Б|,Б|
СЊХљ 8Пр 2ТЪЦЏ,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
СЊХљ 8Пр 3ТЪЦЏ,234,14,2,3,9,179,12,19,16,12,7,9,25,40,22,17,41,13,16,7,3,1,1,Б|,Б|
СЊХљ 8Пр 4ТЪЦЏ,267,32,8,12,12,179,15,19,11,16,13,5,23,28,30,19,56,14,14,13,9,5,1,Б|,Б|
СЊХљ 8Пр 5ТЪЦЏ,150,18,5,7,6,114,7,9,18,11,5,11,6,21,16,10,18,3,7,6,1,1,Б|,Б|,Б|
СЊХљ 8Пр 6ТЪЦЏ,261,38,15,13,10,178,18,8,17,21,15,10,12,23,23,31,45,20,9,4,7,4,1,Б|,Б|
СЊХљ 8Пр 7ТЪЦЏ,157,19,10,5,4,119,4,12,19,12,9,7,12,19,13,12,19,7,7,2,2,1,Б|,Б|,Б|
СЊХљ 9Пр 1ТЪЦЏ,89,15,4,7,4,65,2,7,15,7,4,4,6,10,7,3,9,2,3,3,1,Б|,Б|,Б|,Б|
СЊХљ 9Пр 2ТЪЦЏ,181,18,2,8,8,139,9,13,19,6,13,11,11,18,25,14,24,8,6,6,1,2,1,Б|,Б|
СЊХљ 9Пр 3ТЪЦЏ,338,27,9,13,5,251,25,28,12,23,22,14,24,44,24,35,60,20,13,16,6,3,1,1,Б|
СЊХљ 9Пр 4ТЪЦЏ,267,30,13,9,8,179,14,14,18,24,9,17,13,22,31,17,58,17,16,11,9,2,1,2,Б|
СЊХљ 9Пр 5ТЪЦЏ,174,26,4,11,11,127,15,12,8,12,7,10,14,19,17,13,21,4,6,7,4,Б|,Б|,Б|,Б|
СЊХљ 9Пр 6ТЪЦЏ,283,20,4,4,12,193,15,11,25,19,11,13,17,20,33,29,70,20,16,13,13,5,1,2,Б|
СЊХљ 9Пр 7ТЪЦЏ,168,17,8,4,5,121,9,11,16,8,13,4,10,19,19,12,30,7,5,9,5,4,Б|,Б|,Б|
СЊХљ10Пр 1ТЪЦЏ,104,10,3,4,3,84,14,8,2,10,3,4,14,17,7,5,10,5,2,1,2,Б|,Б|,Б|,Б|
СЊХљ10Пр 2ТЪЦЏ,149,24,9,6,9,115,13,9,17,8,4,14,6,19,19,6,10,4,3,2,1,Б|,Б|,Б|,Б|
СЊХљ10Пр 3ТЪЦЏ,211,29,8,10,11,146,11,11,19,8,8,15,16,27,20,11,36,10,14,5,5,2,Б|,Б|,Б|
СЊХљ10Пр 4ТЪЦЏ,321,34,5,8,21,231,25,22,18,13,12,22,30,33,25,31,56,18,17,11,5,2,3,Б|,Б|
СЊХљ10Пр 5ТЪЦЏ,159,17,6,5,6,120,15,8,9,8,12,5,14,25,17,7,22,3,5,6,5,1,2,Б|,Б|
СЊХљ10Пр 6ТЪЦЏ,168,15,4,1,10,133,16,14,11,9,5,8,14,17,25,14,20,8,5,4,2,1,Б|,Б|,Б|
СЊХљ10Пр 7ТЪЦЏ,162,9,2,5,2,119,13,17,5,5,6,8,10,23,16,16,34,13,4,9,4,3,1,Б|,Б|
СЊХљ11Пр 1ТЪЦЏ,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
СЊХљ11Пр 2ТЪЦЏ,142,16,3,5,8,89,11,10,5,4,9,9,11,14,8,8,37,12,10,7,5,2,1,Б|,Б|
СЊХљ11Пр 4ТЪЦЏ,337,38,7,14,17,249,28,22,29,16,18,19,21,38,30,28,50,16,12,9,9,3,1,Б|,Б|
СЊХљ11Пр 5ТЪЦЏ,168,8,1,2,5,131,13,20,13,9,5,4,21,29,9,8,29,7,5,10,5,1,1,Б|,Б|
СЊХљ11Пр 6ТЪЦЏ,238,25,6,8,11,176,18,19,15,10,11,13,14,41,17,18,37,18,6,6,5,2,Б|,Б|,Б|
СЊХљ11Пр 7ТЪЦЏ,148,13,5,6,2,102,7,7,9,10,7,6,11,13,25,7,33,11,5,7,6,4,Б|,Б|,Б|
СЊХљ12Пр 2ТЪЦЏ,50,8,1,4,3,30,3,4,5,2,3,7,2,2,1,1,12,6,4,1,Б|,1,Б|,Б|,Б|
СЊХљ12Пр 4ТЪЦЏ,248,30,7,7,16,177,17,18,20,8,18,12,23,24,26,11,41,15,14,2,5,3,1,1,Б|
СЊХљ12Пр 5ТЪЦЏ,166,18,7,5,6,123,7,13,15,13,10,5,7,22,12,19,25,11,8,2,Б|,2,2,Б|,Б|
СЊХљ12Пр 6ТЪЦЏ,286,23,4,13,6,215,14,16,20,22,12,12,14,26,38,41,48,25,10,7,4,Б|,2,Б|,Б|
СЊХљ12Пр 7ТЪЦЏ,164,20,5,5,10,106,4,8,7,15,9,7,4,10,18,24,38,12,12,3,7,3,1,Б|,Б|
О¬ШH 1Пр 1ТЪЦЏ,36,10,1,4,5,23,Б|,1,1,6,5,4,2,1,2,1,3,Б|,Б|,2,1,Б|,Б|,Б|,Б|
О¬ШH 1Пр 2ТЪЦЏ,78,11,3,2,6,53,9,9,Б|,2,2,4,8,10,7,2,14,3,4,3,1,3,Б|,Б|,Б|
О¬ШH 1Пр 3ТЪЦЏ,255,26,11,6,9,188,11,23,19,15,9,16,14,24,35,22,41,13,8,9,8,2,Б|,1,Б|
О¬ШH 1Пр 4ТЪЦЏ,194,14,2,2,10,146,13,22,9,10,12,8,18,25,14,15,34,12,10,4,5,2,1,Б|,Б|
О¬ШH 1Пр 5ТЪЦЏ,533,48,8,19,21,345,39,23,26,26,24,28,50,50,48,31,140,33,33,33,21,16,4,Б|,Б|
О¬ШH 1Пр 6ТЪЦЏ,127,21,7,9,5,97,10,5,14,11,7,7,8,11,15,9,9,5,Б|,2,Б|,1,1,Б|,Б|
