ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
РVЛ’ОЧ 3Пр13ТЪЦЏ,392,38,5,13,20,241,19,16,19,17,23,23,26,26,33,39,113,30,28,24,17,11,3,Б|,Б|
РVЛ’ОЧ 4Пр 1ТЪЦЏ,249,16,5,3,8,174,13,23,25,11,18,20,21,16,16,11,59,14,13,14,9,7,2,Б|,Б|
РVЛ’ОЧ 4Пр 2ТЪЦЏ,412,32,7,8,17,247,17,18,16,16,19,36,18,27,29,51,133,51,27,21,18,11,4,1,Б|
РVЛ’ОЧ 4Пр 3ТЪЦЏ,195,14,2,3,9,128,9,9,9,5,10,13,21,16,13,23,53,13,10,10,13,4,2,1,Б|
РVЛ’ОЧ 4Пр 4ТЪЦЏ,410,65,14,21,30,286,41,21,10,23,27,38,31,33,30,32,59,20,13,14,7,2,3,Б|,Б|
РVЛ’ОЧ 4Пр 5ТЪЦЏ,178,18,2,8,8,96,5,5,6,10,10,11,5,10,11,23,64,21,19,9,7,6,2,Б|,Б|
РVЛ’ОЧ 4Пр 6ТЪЦЏ,250,37,11,12,14,164,10,12,7,22,24,19,12,14,18,26,49,18,12,6,5,6,2,Б|,Б|
РVЛ’ОЧ 4Пр 7ТЪЦЏ,259,24,10,10,4,174,11,18,8,18,29,15,18,11,13,33,61,27,16,12,3,2,Б|,1,Б|
РVЛ’ОЧ 4Пр 8ТЪЦЏ,236,27,9,12,6,132,7,10,5,6,22,13,11,15,8,35,77,23,17,12,15,10,Б|,Б|,Б|
РVЛ’ОЧ 4Пр 9ТЪЦЏ,50,41,4,16,21,9,9,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
РVЛ’ОЧ 4Пр11ТЪЦЏ,262,40,17,13,10,195,13,9,16,20,28,29,16,17,23,24,27,13,7,2,3,2,Б|,Б|,Б|
РVЛ’ОЧ 4Пр12ТЪЦЏ,232,27,5,6,16,148,8,5,11,11,20,15,13,12,20,33,57,12,15,10,12,7,1,Б|,Б|
РVЛ’ОЧ 4Пр13ТЪЦЏ,307,36,12,10,14,170,15,9,18,18,15,12,19,16,19,29,101,27,29,13,22,4,4,1,1
РVЛ’ОЧ 4Пр14ТЪЦЏ,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РVЛ’ОЧ 4Пр15ТЪЦЏ,184,17,4,4,9,108,7,8,8,10,6,14,11,13,15,16,59,23,17,8,5,5,1,Б|,Б|
РVЛ’ОЧ 4Пр16ТЪЦЏ,204,19,6,4,9,131,5,10,9,12,18,14,8,12,11,32,54,21,11,12,4,3,3,Б|,Б|
РVЛ’ОЧ 4Пр17ТЪЦЏ,109,11,Б|,5,6,81,11,2,4,3,7,11,11,11,12,9,17,4,5,5,2,Б|,1,Б|,Б|
РVЛ’ОЧ 5Пр 1ТЪЦЏ,403,38,19,12,7,287,19,26,28,36,40,21,42,31,23,21,78,17,14,23,15,7,1,1,Б|
РVЛ’ОЧ 5Пр 2ТЪЦЏ,"1,405",237,73,75,89,940,65,63,49,62,118,120,118,137,96,112,228,75,58,42,37,10,4,2,Б|
РVЛ’ОЧ 5Пр 3ТЪЦЏ,182,42,18,14,10,121,13,7,11,13,17,19,10,5,11,15,19,9,5,2,3,Б|,Б|,Б|,Б|
РVЛ’ОЧ 5Пр 4ТЪЦЏ,214,38,11,11,16,134,8,9,8,10,15,9,20,15,15,25,42,13,6,1,10,8,3,1,Б|
РVЛ’ОЧ 5Пр 5ТЪЦЏ,293,47,13,28,6,191,12,14,15,17,32,18,13,23,19,28,55,15,16,9,8,5,1,Б|,1
РVЛ’ОЧ 5Пр 6ТЪЦЏ,158,23,8,10,5,87,5,10,4,9,14,8,13,5,11,8,48,16,16,8,4,3,1,Б|,Б|
РVЛ’ОЧ 5Пр 7ТЪЦЏ,237,34,16,10,8,145,9,8,11,13,23,13,5,20,19,24,58,18,16,9,7,7,Б|,1,Б|
РVЛ’ОЧ 5Пр 8ТЪЦЏ,334,32,7,7,18,197,15,18,12,15,17,25,31,13,21,30,105,27,20,31,14,8,3,2,Б|
РVЛ’ОЧ 5Пр 9ТЪЦЏ,268,28,12,10,6,164,10,10,17,16,26,12,14,18,15,26,76,27,14,13,15,4,1,2,Б|
РVЛ’ОЧ 5Пр10ТЪЦЏ,182,16,3,6,7,109,10,7,5,6,12,14,5,10,14,26,57,12,15,13,9,7,Б|,1,Б|
РVЛ’ОЧ 5Пр11ТЪЦЏ,190,15,3,5,7,147,18,18,6,10,7,6,20,24,13,25,28,10,4,Б|,9,2,2,1,Б|
РVЛ’ОЧ 5Пр12ТЪЦЏ,384,44,10,14,20,233,23,11,9,24,26,31,26,25,23,35,107,27,28,22,9,11,7,2,1
РVЛ’ОЧ 5Пр13ТЪЦЏ,341,46,10,19,17,212,17,19,14,14,23,22,32,24,17,30,83,16,26,14,17,6,4,Б|,Б|
РVЛ’ОЧ 5Пр14ТЪЦЏ,328,33,13,10,10,188,9,11,12,19,19,19,14,19,27,39,107,30,34,16,10,10,6,1,Б|
РVЛ’ОЧ 5Пр15ТЪЦЏ,357,45,11,13,21,221,17,11,20,24,19,23,17,20,26,44,91,25,17,14,13,14,7,1,Б|
РVЛ’ОЧ 5Пр16ТЪЦЏ,304,34,10,12,12,183,11,10,14,18,25,21,11,8,23,42,87,30,26,18,8,5,Б|,Б|,Б|
РVЛ’ОЧ 5Пр17ТЪЦЏ,545,70,20,18,32,401,43,25,24,23,23,47,65,65,42,44,74,30,21,14,3,3,2,1,Б|
РVЛ’ОЧ 6Пр 1ТЪЦЏ,514,34,16,8,10,375,15,44,35,36,36,53,28,36,44,48,105,47,26,18,5,5,3,Б|,1
РVЛ’ОЧ 6Пр 2ТЪЦЏ,244,36,8,9,19,150,12,9,12,9,12,19,23,10,23,21,58,12,19,7,9,7,2,2,Б|
РVЛ’ОЧ 6Пр 3ТЪЦЏ,163,17,3,3,11,98,15,10,3,4,12,7,16,10,12,9,48,11,11,16,4,4,2,Б|,Б|
РVЛ’ОЧ 6Пр 4ТЪЦЏ,327,83,30,37,16,205,12,12,13,31,47,30,12,16,14,18,39,7,6,15,7,3,1,Б|,Б|
РVЛ’ОЧ 6Пр 5ТЪЦЏ,320,32,8,10,14,193,11,11,17,11,22,25,18,18,35,25,95,22,26,13,19,10,4,1,Б|
РVЛ’ОЧ 6Пр 6ТЪЦЏ,361,49,14,14,21,224,13,17,16,22,32,26,20,20,25,33,88,22,22,13,18,11,1,1,Б|
РVЛ’ОЧ 6Пр 7ТЪЦЏ,329,44,9,18,17,202,15,20,14,16,20,17,23,22,25,30,83,28,15,20,9,6,2,3,Б|
РVЛ’ОЧ 6Пр 8ТЪЦЏ,334,27,6,5,16,211,16,23,19,16,23,19,12,19,30,34,96,37,19,17,12,8,1,2,Б|
РVЛ’ОЧ 6Пр 9ТЪЦЏ,313,21,6,6,9,190,18,11,14,13,15,7,26,21,21,44,102,25,21,24,15,11,4,2,Б|
РVЛ’ОЧ 6Пр10ТЪЦЏ,228,24,4,5,15,151,10,15,15,2,11,11,21,22,21,23,53,10,10,11,14,6,2,Б|,Б|
РVЛ’ОЧ 6Пр11ТЪЦЏ,373,36,7,16,13,218,16,9,18,20,27,16,18,22,30,42,119,24,33,20,15,23,3,1,Б|
РVЛ’ОЧ 6Пр12ТЪЦЏ,343,55,21,18,16,223,18,20,15,22,32,20,22,11,28,35,65,20,18,9,12,5,1,Б|,Б|
РVЛ’ОЧ 6Пр13ТЪЦЏ,372,57,18,22,17,239,12,18,32,27,42,24,18,20,19,27,76,18,20,12,13,7,5,Б|,1
РVЛ’ОЧ 6Пр14ТЪЦЏ,373,44,8,15,21,229,21,13,15,17,32,23,17,27,35,29,100,22,22,24,17,8,5,2,Б|
РVЛ’ОЧ 6Пр15ТЪЦЏ,361,37,7,15,15,224,16,13,18,19,18,16,22,27,31,44,100,20,17,26,17,11,7,1,1
РVЛ’ОЧ 6Пр16ТЪЦЏ,376,41,10,12,19,228,18,9,21,25,34,29,20,21,25,26,107,38,29,15,13,9,3,Б|,Б|
РVЛ’ОЧ 6Пр17ТЪЦЏ,362,56,18,14,24,256,20,18,14,32,31,31,31,24,31,24,50,15,12,9,6,8,Б|,Б|,Б|
РVЛ’ОЧ 7Пр 1ТЪЦЏ,502,48,17,10,21,343,18,30,30,24,39,36,43,40,24,59,111,42,22,17,20,7,3,Б|,Б|
РVЛ’ОЧ 7Пр 2ТЪЦЏ,758,58,22,13,23,568,43,46,48,67,56,45,57,61,67,78,132,33,31,39,20,6,2,1,Б|
РVЛ’ОЧ 7Пр 3ТЪЦЏ,79,8,1,1,6,55,4,8,3,4,5,6,6,6,5,8,16,6,3,3,3,1,Б|,Б|,Б|
РVЛ’ОЧ 7Пр 4ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РVЛ’ОЧ 7Пр 5ТЪЦЏ,259,33,8,13,12,144,9,9,9,17,24,13,8,19,15,21,82,25,14,17,15,7,4,Б|,Б|
РVЛ’ОЧ 7Пр 6ТЪЦЏ,209,20,7,6,7,136,14,14,14,8,12,13,16,9,16,20,53,11,17,12,5,4,4,Б|,Б|
РVЛ’ОЧ 7Пр 7ТЪЦЏ,187,10,2,4,4,122,7,8,12,8,11,13,13,16,14,20,55,13,12,14,11,4,1,Б|,Б|
РVЛ’ОЧ 7Пр 8ТЪЦЏ,195,24,6,7,11,117,10,8,5,5,22,15,9,11,14,18,54,15,12,13,9,4,Б|,1,Б|
РVЛ’ОЧ 7Пр 9ТЪЦЏ,303,29,4,11,14,179,7,10,14,10,18,26,29,18,19,28,95,18,27,33,7,5,4,1,Б|
РVЛ’ОЧ 7Пр10ТЪЦЏ,149,16,5,5,6,91,6,6,7,11,17,6,11,4,7,16,42,7,14,16,5,Б|,Б|,Б|,Б|
РVЛ’ОЧ 7Пр11ТЪЦЏ,325,47,12,15,20,193,16,14,8,14,30,20,27,16,21,27,85,23,16,31,7,5,2,1,Б|
РVЛ’ОЧ 7Пр12ТЪЦЏ,288,25,7,5,13,153,10,9,10,13,17,9,12,19,21,33,110,29,21,29,22,8,1,Б|,Б|
РVЛ’ОЧ 7Пр13ТЪЦЏ,383,45,15,14,16,256,24,26,15,24,25,26,25,26,24,41,82,24,14,17,13,10,3,1,Б|
РVЛ’ОЧ 7Пр14ТЪЦЏ,334,40,9,16,15,200,14,9,11,20,22,28,22,29,19,26,94,21,16,21,20,10,3,1,2
РVЛ’ОЧ 7Пр15ТЪЦЏ,389,28,8,10,10,225,21,10,10,14,30,18,23,15,33,51,136,40,30,29,15,13,7,1,1
РVЛ’ОЧ 7Пр16ТЪЦЏ,392,42,19,12,11,264,15,23,19,26,35,26,27,23,35,35,86,32,24,9,9,8,3,1,Б|
РVЛ’ОЧ 7Пр17ТЪЦЏ,80,3,Б|,1,2,68,11,6,4,3,4,1,8,13,7,11,9,5,1,2,Б|,1,Б|,Б|,Б|
РVЛ’ОЧ 8Пр 1ТЪЦЏ,581,48,20,15,13,434,21,37,69,66,55,40,40,21,32,53,99,35,32,16,9,2,5,Б|,Б|
РVЛ’ОЧ 8Пр 2ТЪЦЏ,352,30,13,8,9,197,10,4,19,16,23,24,16,10,28,47,125,33,28,25,24,12,2,1,Б|
РVЛ’ОЧ 8Пр 3ТЪЦЏ,68,10,3,1,6,40,4,3,2,4,5,6,6,4,4,2,18,4,6,3,2,1,2,Б|,Б|
РVЛ’ОЧ 8Пр 4ТЪЦЏ,281,42,15,14,13,184,9,20,26,18,19,17,18,23,21,13,55,9,15,15,10,4,2,Б|,Б|
РVЛ’ОЧ 8Пр 5ТЪЦЏ,241,23,6,7,10,141,13,4,5,10,15,16,17,14,22,25,77,15,26,12,13,8,1,2,Б|
РVЛ’ОЧ 8Пр 6ТЪЦЏ,265,30,9,14,7,186,12,16,18,9,24,26,19,24,20,18,49,15,14,8,7,5,Б|,Б|,Б|
РVЛ’ОЧ 8Пр 7ТЪЦЏ,264,35,11,9,15,156,3,9,14,19,18,22,13,13,21,24,73,18,15,21,10,7,1,1,Б|
РVЛ’ОЧ 8Пр 8ТЪЦЏ,175,14,3,4,7,108,8,4,11,7,9,14,9,9,12,25,53,15,12,9,8,5,2,2,Б|
РVЛ’ОЧ 8Пр 9ТЪЦЏ,281,50,11,14,25,173,22,11,13,6,8,30,16,24,16,27,58,20,13,10,8,4,3,Б|,Б|
РVЛ’ОЧ 8Пр10ТЪЦЏ,42,5,Б|,4,1,26,Б|,2,2,3,2,Б|,2,4,8,3,11,2,Б|,2,5,1,Б|,1,Б|
РVЛ’ОЧ 8Пр11ТЪЦЏ,252,28,13,8,7,170,9,14,14,29,19,13,11,18,22,21,54,16,8,14,11,3,2,Б|,Б|
РVЛ’ОЧ 8Пр12ТЪЦЏ,535,67,20,32,15,329,18,21,28,34,43,39,25,25,47,49,139,45,29,29,15,14,6,1,Б|
РVЛ’ОЧ 8Пр13ТЪЦЏ,272,25,6,7,12,173,18,14,13,8,23,14,16,21,18,28,74,18,19,18,9,8,2,Б|,Б|
РVЛ’ОЧ 8Пр14ТЪЦЏ,205,18,4,11,3,127,7,7,10,11,8,17,10,13,21,23,60,14,16,18,5,7,Б|,Б|,Б|
РVЛ’ОЧ 8Пр15ТЪЦЏ,461,69,28,23,18,277,16,12,34,30,35,24,24,25,39,38,115,37,29,22,18,4,4,Б|,1
РVЛ’ОЧ 8Пр16ТЪЦЏ,170,21,7,6,8,115,10,9,8,9,11,11,8,7,16,26,34,15,4,5,4,2,4,Б|,Б|
РVЛ’ОЧ 9Пр 1ТЪЦЏ,395,40,18,3,19,288,17,22,43,54,35,30,28,19,22,18,67,16,13,14,11,8,4,Б|,1
РVЛ’ОЧ 9Пр 2ТЪЦЏ,912,109,54,35,20,587,26,36,49,69,74,64,50,46,67,106,216,74,53,33,28,14,9,4,1
РVЛ’ОЧ 9Пр 3ТЪЦЏ,249,32,14,15,3,156,12,9,12,17,16,22,15,14,16,23,61,14,14,15,7,6,4,1,Б|
РVЛ’ОЧ 9Пр 4ТЪЦЏ,255,37,12,14,11,163,15,17,12,12,17,22,22,15,13,18,55,12,15,11,12,4,1,Б|,Б|
РVЛ’ОЧ 9Пр 5ТЪЦЏ,184,25,8,6,11,112,9,7,6,8,14,16,13,11,14,14,47,20,10,5,7,3,2,Б|,Б|
РVЛ’ОЧ 9Пр 6ТЪЦЏ,245,28,9,9,10,161,7,6,16,14,19,21,11,20,22,25,56,13,16,11,6,5,4,1,Б|
РVЛ’ОЧ 9Пр 7ТЪЦЏ,299,37,8,8,21,189,12,7,10,17,29,19,19,18,24,34,73,24,13,15,10,5,4,2,Б|
РVЛ’ОЧ 9Пр 8ТЪЦЏ,286,38,12,12,14,154,18,5,11,17,16,22,13,16,15,21,94,30,26,13,12,8,4,1,Б|
РVЛ’ОЧ 9Пр 9ТЪЦЏ,298,37,10,14,13,183,15,13,10,14,26,17,20,15,20,33,78,22,23,18,6,5,4,Б|,Б|
РVЛ’ОЧ 9Пр10ТЪЦЏ,263,32,6,16,10,152,6,10,8,13,19,20,13,14,24,25,79,22,16,17,14,5,4,1,Б|
РVЛ’ОЧ 9Пр11ТЪЦЏ,441,54,16,17,21,247,11,10,19,25,38,31,22,19,35,37,140,46,33,22,20,8,10,1,Б|
РVЛ’ОЧ 9Пр12ТЪЦЏ,441,33,8,15,10,265,18,18,22,24,25,20,20,22,40,56,143,38,31,28,25,16,4,1,Б|
РVЛ’ОЧ 9Пр13ТЪЦЏ,366,31,10,6,15,236,8,30,26,27,12,22,12,31,27,41,99,23,25,15,18,13,4,Б|,1
РVЛ’ОЧ 9Пр14ТЪЦЏ,447,45,12,11,22,275,21,21,16,21,20,36,37,23,42,38,127,29,31,29,17,9,8,3,1
РVЛ’ОЧ 9Пр15ТЪЦЏ,316,38,9,13,16,187,13,10,21,15,17,19,16,20,22,34,91,27,21,20,11,3,7,2,Б|
РVЛ’ОЧ 9Пр16ТЪЦЏ,448,45,14,12,19,301,20,18,24,20,34,26,29,30,42,58,102,33,33,10,13,7,4,2,Б|
РVЛ’ОЧ10Пр 1ТЪЦЏ,403,42,24,12,6,288,19,19,31,32,38,39,32,30,29,19,73,17,17,13,13,10,3,Б|,Б|
РVЛ’ОЧ10Пр 2ТЪЦЏ,187,21,12,4,5,129,4,5,24,31,21,8,10,7,12,7,37,3,5,4,10,10,5,Б|,Б|
РVЛ’ОЧ10Пр 3ТЪЦЏ,309,39,13,9,17,208,7,10,32,43,34,22,18,7,13,22,62,22,12,13,6,5,3,Б|,1
РVЛ’ОЧ10Пр 4ТЪЦЏ,286,26,10,6,10,189,10,13,19,19,25,20,14,20,14,35,71,19,17,15,10,8,2,Б|,Б|
РVЛ’ОЧ10Пр 5ТЪЦЏ,346,38,17,14,7,235,27,17,17,22,26,19,22,26,31,28,73,22,16,19,7,6,3,Б|,Б|
РVЛ’ОЧ10Пр 6ТЪЦЏ,348,50,16,14,20,219,20,13,21,13,39,23,16,22,24,28,79,17,18,11,22,8,2,1,Б|
РVЛ’ОЧ10Пр 7ТЪЦЏ,324,39,12,18,9,196,11,12,15,20,23,19,30,11,23,32,89,19,29,18,11,8,2,1,1
РVЛ’ОЧ10Пр 8ТЪЦЏ,314,27,10,10,7,215,12,27,15,26,21,15,21,19,34,25,72,22,20,6,7,9,6,1,1
РVЛ’ОЧ10Пр 9ТЪЦЏ,293,30,6,12,12,173,7,9,12,18,24,24,4,20,25,30,90,29,26,11,15,2,6,1,Б|
РVЛ’ОЧ10Пр10ТЪЦЏ,71,5,2,1,2,41,3,4,4,5,4,4,4,2,3,8,25,5,4,10,4,2,Б|,Б|,Б|
РVЛ’ОЧ10Пр11ТЪЦЏ,305,37,7,14,16,196,16,12,12,17,29,23,22,8,28,29,72,23,23,7,14,4,Б|,1,Б|
РVЛ’ОЧ10Пр12ТЪЦЏ,426,58,15,28,15,231,14,16,13,23,28,33,19,17,21,47,137,40,38,26,15,15,3,Б|,Б|
РVЛ’ОЧ10Пр13ТЪЦЏ,455,51,9,20,22,282,16,15,22,18,33,33,24,30,36,55,122,29,37,22,24,7,3,Б|,Б|
РVЛ’ОЧ10Пр14ТЪЦЏ,484,53,9,16,28,303,28,22,11,27,31,37,23,35,40,49,128,38,31,17,21,15,5,1,Б|
РVЛ’ОЧ10Пр15ТЪЦЏ,468,71,21,29,21,289,23,17,24,29,36,32,32,20,38,38,108,21,31,16,21,15,4,Б|,Б|
РVЛ’ОЧ10Пр16ТЪЦЏ,438,37,9,12,16,271,21,18,14,19,28,21,28,26,39,57,130,45,25,27,25,5,3,Б|,Б|
РVЛ’ОЧ10Пр17ТЪЦЏ,168,20,2,13,5,128,7,15,8,11,11,5,16,15,24,16,20,4,7,4,2,2,Б|,1,Б|
РVЛ’ОЧ11Пр 1ТЪЦЏ,416,26,11,8,7,282,15,26,31,23,26,21,28,32,35,45,108,25,24,24,20,9,4,2,Б|
РVЛ’ОЧ11Пр 2ТЪЦЏ,218,17,8,4,5,170,12,17,18,13,10,14,23,14,19,30,31,10,4,5,5,3,4,Б|,Б|
РVЛ’ОЧ11Пр 3ТЪЦЏ,220,29,8,11,10,117,8,7,7,9,13,15,18,7,16,17,74,17,18,21,9,4,3,2,Б|
РVЛ’ОЧ11Пр 4ТЪЦЏ,244,17,6,6,5,148,8,12,10,12,13,19,13,15,23,23,79,17,19,22,14,6,1,Б|,Б|
РVЛ’ОЧ11Пр 5ТЪЦЏ,93,21,8,3,10,63,5,3,8,6,16,7,8,2,4,4,9,5,1,1,1,Б|,Б|,1,Б|
РVЛ’ОЧ11Пр 6ТЪЦЏ,83,7,3,4,Б|,44,1,1,5,7,6,3,5,1,5,10,32,7,9,11,4,1,Б|,Б|,Б|
РVЛ’ОЧ11Пр 7ТЪЦЏ,246,37,9,18,10,155,14,12,13,19,14,24,19,11,13,16,54,13,15,10,9,6,1,Б|,Б|
РVЛ’ОЧ11Пр 8ТЪЦЏ,265,30,5,9,16,155,11,7,14,11,14,19,21,14,24,20,80,21,17,19,15,5,1,2,Б|
РVЛ’ОЧ11Пр 9ТЪЦЏ,260,13,5,2,6,175,6,14,20,12,16,19,11,22,22,33,72,15,15,19,15,7,1,Б|,Б|
РVЛ’ОЧ11Пр10ТЪЦЏ,317,35,9,7,19,203,16,16,14,11,18,17,38,25,20,28,79,22,15,19,12,6,5,Б|,Б|
РVЛ’ОЧ11Пр11ТЪЦЏ,383,46,20,15,11,221,14,11,18,17,39,25,16,14,26,41,116,28,28,20,20,14,6,Б|,Б|
РVЛ’ОЧ11Пр12ТЪЦЏ,320,33,9,11,13,197,13,12,16,17,21,24,16,26,16,36,90,29,14,23,12,7,4,1,Б|
РVЛ’ОЧ11Пр13ТЪЦЏ,524,69,12,25,32,317,34,23,21,26,39,34,34,34,29,43,138,57,35,21,15,6,4,Б|,Б|
РVЛ’ОЧ11Пр14ТЪЦЏ,401,55,14,20,21,258,13,24,25,20,30,28,17,35,31,35,88,26,23,16,10,12,1,Б|,Б|
РVЛ’ОЧ11Пр15ТЪЦЏ,236,26,7,11,8,131,9,3,9,14,16,23,9,7,18,23,79,23,24,8,10,6,5,3,Б|
РVЛ’ОЧ11Пр16ТЪЦЏ,458,56,14,25,17,287,15,15,19,25,32,31,21,28,37,64,115,28,32,22,13,10,10,Б|,Б|
РVЛ’ОЧ11Пр17ТЪЦЏ,336,43,19,13,11,247,22,23,15,27,29,13,21,33,31,33,46,20,6,12,3,3,Б|,2,Б|
РVЛ’ОЧ12Пр 1ТЪЦЏ,412,64,27,26,11,282,12,20,30,50,52,34,22,20,19,23,66,21,20,10,6,7,2,Б|,Б|
РVЛ’ОЧ12Пр 2ТЪЦЏ,143,19,6,7,6,92,5,10,9,4,16,9,9,9,11,10,32,5,9,6,5,4,1,1,1
РVЛ’ОЧ12Пр 3ТЪЦЏ,240,27,6,9,12,143,5,15,7,8,19,12,19,15,20,23,70,11,20,18,11,7,3,Б|,Б|
РVЛ’ОЧ12Пр 4ТЪЦЏ,284,40,18,14,8,180,11,9,13,21,34,17,13,9,15,38,64,15,11,19,9,4,5,1,Б|
РVЛ’ОЧ12Пр 5ТЪЦЏ,215,24,7,7,10,134,11,13,12,9,12,18,12,10,14,23,57,11,21,16,7,1,1,Б|,Б|
РVЛ’ОЧ12Пр 6ТЪЦЏ,227,20,4,8,8,135,8,4,15,7,21,16,10,8,9,37,72,20,13,13,15,7,4,Б|,Б|
РVЛ’ОЧ12Пр 7ТЪЦЏ,281,40,15,14,11,182,15,15,13,17,23,26,19,13,21,20,59,19,25,7,4,3,1,Б|,Б|
РVЛ’ОЧ12Пр 8ТЪЦЏ,275,30,11,6,13,169,10,19,15,13,21,22,23,17,18,11,76,14,27,17,14,3,1,Б|,Б|
РVЛ’ОЧ12Пр 9ТЪЦЏ,313,42,20,12,10,202,12,9,11,27,32,24,16,21,21,29,69,26,14,13,9,2,4,1,Б|
РVЛ’ОЧ12Пр10ТЪЦЏ,239,29,8,9,12,166,13,16,15,20,24,18,13,14,11,22,44,16,11,9,5,1,1,1,Б|
РVЛ’ОЧ12Пр11ТЪЦЏ,438,63,20,21,22,264,15,16,23,17,42,31,25,20,31,44,111,29,23,26,19,8,4,2,Б|
РVЛ’ОЧ12Пр12ТЪЦЏ,361,47,15,14,18,204,11,11,17,19,28,23,19,25,22,29,110,30,26,20,16,8,7,3,Б|
РVЛ’ОЧ12Пр13ТЪЦЏ,330,23,6,7,10,208,12,12,17,16,26,16,14,20,25,50,99,24,23,17,20,5,6,3,1
РVЛ’ОЧ12Пр14ТЪЦЏ,442,48,9,18,21,274,17,23,18,23,30,28,30,19,36,50,120,42,25,23,16,10,4,Б|,Б|
РVЛ’ОЧ12Пр15ТЪЦЏ,326,30,9,4,17,211,13,13,18,13,22,19,18,28,39,28,85,28,26,16,10,2,3,Б|,Б|
РVЛ’ОЧ12Пр16ТЪЦЏ,504,54,14,19,21,341,29,28,26,31,30,38,24,30,41,64,109,39,23,12,22,8,3,2,Б|
РVЛ’ОЧ12Пр17ТЪЦЏ,178,21,4,9,8,120,9,10,9,7,9,8,8,21,18,21,37,12,11,3,5,3,1,1,1
РVЛ’ОЧТђ,47,4,3,1,Б|,32,Б|,2,6,4,3,2,1,4,5,5,11,3,1,3,3,Б|,Б|,Б|,1
У‘Уc 1Пр 1ТЪЦЏ,307,44,22,14,8,204,9,16,20,30,30,20,16,29,17,17,59,17,17,11,10,1,2,1,Б|
У‘Уc 1Пр 2ТЪЦЏ,266,33,11,12,10,169,10,18,10,10,17,21,20,15,23,25,64,19,20,13,5,4,3,Б|,Б|
У‘Уc 2Пр 1ТЪЦЏ,436,48,17,14,17,277,15,17,26,27,32,24,38,15,39,44,111,31,32,22,12,11,2,1,Б|
У‘Уc 2Пр 2ТЪЦЏ,469,47,18,13,16,252,16,14,16,19,28,42,23,31,33,30,170,37,37,42,30,16,5,3,Б|
У‘Уc 2Пр 3ТЪЦЏ,499,41,17,15,9,279,27,17,15,21,34,38,30,26,28,43,179,52,42,34,32,11,7,1,Б|
У‘Уc 2Пр 4ТЪЦЏ,306,21,7,9,5,164,14,6,11,17,13,22,19,17,20,25,121,28,32,28,13,11,4,4,1
У‘Уc 2Пр 5ТЪЦЏ,331,49,17,21,11,204,8,15,9,27,34,21,16,22,27,25,78,27,13,14,13,9,2,Б|,Б|
У‘Уc 3Пр 1ТЪЦЏ,321,47,25,12,10,190,10,15,17,24,32,28,12,14,17,21,84,18,22,19,17,5,2,1,Б|
У‘Уc 3Пр 2ТЪЦЏ,503,90,22,35,33,277,16,16,19,20,32,60,32,18,25,39,136,34,37,26,24,10,4,1,Б|
У‘Уc 3Пр 3ТЪЦЏ,356,30,8,11,11,209,22,15,12,17,20,25,14,23,32,29,117,22,34,24,16,13,8,Б|,Б|
У‘Уc 3Пр 4ТЪЦЏ,444,63,18,26,19,272,22,12,27,25,34,31,25,24,30,42,109,28,21,26,19,8,6,1,Б|
У‘Уc 3Пр 5ТЪЦЏ,459,33,11,8,14,259,20,12,19,18,26,24,22,20,34,64,167,38,42,26,28,22,10,1,Б|
У‘Уc 3Пр 6ТЪЦЏ,496,65,26,21,18,274,16,15,21,33,39,38,25,16,31,40,157,44,47,29,15,15,6,1,Б|
У‘Уc 3Пр 7ТЪЦЏ,328,18,5,7,6,207,12,14,23,12,20,20,17,26,23,40,103,31,23,20,14,10,3,1,1
У‘Уc 3Пр 8ТЪЦЏ,123,10,3,3,4,67,3,4,9,6,5,13,6,8,4,9,46,14,11,11,6,3,1,Б|,Б|
У‘Уc 4Пр 1ТЪЦЏ,445,43,13,16,14,273,23,25,13,24,38,31,25,22,28,44,129,31,34,27,25,7,3,2,Б|
У‘Уc 4Пр 2ТЪЦЏ,398,37,9,8,20,231,28,14,20,14,15,25,31,25,32,27,130,26,29,35,24,9,5,2,Б|
У‘Уc 4Пр 3ТЪЦЏ,514,45,15,13,17,282,10,23,28,24,22,29,25,26,43,52,187,42,43,41,41,9,6,4,1
У‘Уc 4Пр 4ТЪЦЏ,546,78,21,25,32,310,24,21,18,22,44,34,32,24,36,55,158,36,38,35,19,17,11,2,Б|
У‘Уc 4Пр 5ТЪЦЏ,485,50,12,26,12,284,14,15,18,36,44,31,22,26,36,42,151,42,37,30,26,8,4,4,Б|
