ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk29ПрРЉ 7ТЪЦЏ,187,24,7,11,6,124,3,11,7,19,18,6,12,16,16,16,39,13,4,5,14,3,Б|,Б|,Б|
Цk29ПрРЉ 8ТЪЦЏ,120,6,1,1,4,80,2,10,12,11,11,7,7,8,7,5,34,9,7,9,5,1,2,1,Б|
Цk29ПрРЉ 9ТЪЦЏ,256,37,17,9,11,183,9,12,11,37,27,18,17,13,21,18,36,7,8,5,11,4,1,Б|,Б|
Цk29ПрРЉ10ТЪЦЏ,109,15,6,7,2,78,2,6,12,14,10,9,6,7,8,4,16,4,1,4,7,Б|,Б|,Б|,Б|
Цk29ПрРЉ11ТЪЦЏ,154,9,3,3,3,112,2,3,17,14,12,9,10,10,20,15,33,7,9,5,7,2,3,Б|,Б|
Цk29ПрРЉ12ТЪЦЏ,184,23,8,7,8,115,6,7,7,12,17,19,13,8,11,15,46,15,13,6,8,3,1,Б|,Б|
Цk29ПрРЉ13ТЪЦЏ,150,13,4,4,5,100,8,9,9,6,16,8,14,9,11,10,37,9,11,7,5,3,1,1,Б|
Цk29ПрРЉ14ТЪЦЏ,210,15,7,3,5,155,14,11,20,15,14,16,18,14,9,24,40,8,13,12,4,1,2,Б|,Б|
Цk29ПрРЉ15ТЪЦЏ,100,15,4,5,6,58,9,7,4,2,6,10,7,2,4,7,27,6,6,6,6,1,1,1,Б|
Цk30ПрРЉ 2ТЪЦЏ,128,2,1,Б|,1,99,3,11,24,17,11,7,7,2,11,6,27,5,7,8,3,3,1,Б|,Б|
Цk30ПрРЉ 3ТЪЦЏ,189,5,4,Б|,1,166,6,15,27,29,21,16,15,9,15,13,18,5,6,1,4,2,Б|,Б|,Б|
Цk30ПрРЉ 4ТЪЦЏ,124,9,Б|,2,7,88,1,2,7,7,13,13,16,6,10,13,27,10,2,6,5,4,Б|,Б|,Б|
Цk30ПрРЉ 5ТЪЦЏ,122,6,1,1,4,83,3,8,7,9,2,10,5,9,13,17,33,10,14,5,3,Б|,1,Б|,Б|
Цk30ПрРЉ 6ТЪЦЏ,151,12,7,3,2,100,4,8,9,16,16,6,10,11,11,9,39,5,12,6,8,5,1,1,1
Цk30ПрРЉ 7ТЪЦЏ,260,19,4,9,6,177,6,11,16,21,25,13,12,15,27,31,64,22,13,13,10,3,1,2,Б|
Цk30ПрРЉ 8ТЪЦЏ,172,20,9,4,7,116,5,10,15,9,17,11,11,5,13,20,36,7,12,6,4,4,2,Б|,1
Цk30ПрРЉ 9ТЪЦЏ,373,37,11,12,14,245,18,20,23,16,36,24,26,22,23,37,91,29,20,12,20,7,2,1,Б|
Цk30ПрРЉ10ТЪЦЏ,171,15,6,4,5,105,7,8,6,9,15,9,11,8,14,18,51,16,9,11,5,6,2,1,1
Цk30ПрРЉ11ТЪЦЏ,185,28,8,7,13,128,6,11,11,20,19,23,14,5,10,9,29,11,7,6,4,1,Б|,Б|,Б|
Цk30ПрРЉ12ТЪЦЏ,150,18,5,8,5,100,3,7,10,8,12,10,12,6,16,16,32,6,11,7,7,Б|,1,Б|,Б|
Цk30ПрРЉ13ТЪЦЏ,138,13,2,6,5,92,5,4,8,11,16,6,11,7,11,13,33,6,11,8,4,4,Б|,Б|,Б|
Цk30ПрРЉ14ТЪЦЏ,64,8,3,1,4,35,1,2,3,1,2,3,10,5,3,5,21,4,2,5,4,3,3,Б|,Б|
Цk31ПрРЉ 2ТЪЦЏ,148,13,6,5,2,91,3,1,2,7,15,14,6,9,10,24,44,13,11,10,7,1,Б|,2,Б|
Цk31ПрРЉ 3ТЪЦЏ,245,3,1,1,1,189,3,21,24,29,23,17,16,16,22,18,53,19,11,9,7,1,5,1,Б|
Цk31ПрРЉ 4ТЪЦЏ,223,13,3,2,8,177,8,13,18,14,22,26,24,23,14,15,33,9,12,8,1,2,1,Б|,Б|
Цk31ПрРЉ 5ТЪЦЏ,136,15,9,4,2,101,1,7,15,24,12,9,10,11,6,6,20,7,5,3,1,3,1,Б|,Б|
Цk31ПрРЉ 6ТЪЦЏ,333,41,13,15,13,254,5,14,24,40,38,34,24,22,29,24,38,12,8,7,3,4,3,1,Б|
Цk31ПрРЉ 7ТЪЦЏ,71,6,3,1,2,45,2,4,4,3,6,3,5,6,4,8,20,6,4,5,3,Б|,1,1,Б|
Цk31ПрРЉ 8ТЪЦЏ,212,18,5,6,7,156,6,15,23,27,18,6,16,14,15,16,38,7,14,9,4,3,1,Б|,Б|
Цk31ПрРЉ 9ТЪЦЏ,55,4,2,1,1,49,2,11,5,12,2,10,2,3,1,1,2,Б|,1,1,Б|,Б|,Б|,Б|,Б|
Цk31ПрРЉ10ТЪЦЏ,54,4,1,2,1,37,4,1,2,2,2,4,4,6,9,3,13,5,2,3,1,1,1,Б|,Б|
Цk31ПрРЉ11ТЪЦЏ,557,60,14,25,21,382,37,27,20,31,46,31,44,36,49,61,115,38,31,22,16,6,2,Б|,Б|
Цk31ПрРЉ12ТЪЦЏ,386,33,11,4,18,267,12,18,17,29,26,27,15,33,43,47,86,33,17,20,8,4,4,Б|,Б|
Цk31ПрРЉ13ТЪЦЏ,225,42,22,10,10,155,10,6,14,21,28,14,14,15,19,14,28,7,7,6,6,1,1,Б|,Б|
Цk31ПрРЉ14ТЪЦЏ,188,21,6,7,8,114,3,7,9,7,16,13,4,7,22,26,53,23,10,5,8,4,3,Б|,Б|
Цk32ПрРЉ 2ТЪЦЏ,149,8,3,3,2,110,4,6,19,23,16,16,5,7,8,6,31,9,9,3,5,5,Б|,Б|,Б|
Цk32ПрРЉ 3ТЪЦЏ,260,15,10,3,2,207,5,12,49,30,28,17,21,21,15,9,38,11,4,12,9,2,Б|,Б|,Б|
Цk32ПрРЉ 4ТЪЦЏ,200,10,2,2,6,151,4,10,29,24,12,10,21,13,13,15,39,7,14,2,6,7,3,Б|,Б|
Цk32ПрРЉ 5ТЪЦЏ,266,20,7,6,7,197,8,20,24,22,30,26,26,14,12,15,49,9,13,12,13,2,Б|,Б|,Б|
Цk32ПрРЉ 6ТЪЦЏ,237,15,4,4,7,173,4,14,12,26,28,20,13,14,21,21,49,14,15,9,5,2,3,1,Б|
Цk32ПрРЉ 7ТЪЦЏ,190,17,8,2,7,128,7,10,10,15,19,12,17,7,17,14,45,6,18,10,6,3,2,Б|,Б|
Цk32ПрРЉ 8ТЪЦЏ,228,16,2,7,7,126,7,9,8,13,12,13,12,9,17,26,86,25,31,18,7,3,2,Б|,Б|
Цk32ПрРЉ 9ТЪЦЏ,252,29,9,7,13,181,13,16,15,19,26,25,18,19,10,20,42,9,13,12,5,2,1,Б|,Б|
Цk32ПрРЉ10ТЪЦЏ,345,28,12,10,6,278,12,24,40,21,26,31,17,35,38,34,39,14,9,9,5,2,Б|,Б|,Б|
Цk32ПрРЉ11ТЪЦЏ,251,30,11,9,10,181,12,14,20,20,26,14,10,20,23,22,40,20,11,3,4,1,1,Б|,Б|
Цk32ПрРЉ12ТЪЦЏ,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk33ПрРЉ 2ТЪЦЏ,100,12,6,3,3,70,3,3,7,17,11,10,6,5,6,2,18,2,6,3,7,Б|,Б|,Б|,Б|
Цk33ПрРЉ 3ТЪЦЏ,239,7,4,1,2,192,3,25,30,34,23,11,18,15,14,19,40,6,14,3,9,4,4,Б|,Б|
Цk33ПрРЉ 4ТЪЦЏ,135,10,5,3,2,82,5,8,7,9,15,5,6,6,9,12,43,9,10,10,10,4,Б|,Б|,Б|
Цk33ПрРЉ 6ТЪЦЏ,421,30,9,8,13,308,15,33,32,26,31,26,35,36,41,33,83,25,13,19,12,10,3,1,Б|
Цk33ПрРЉ 7ТЪЦЏ,419,33,14,11,8,235,15,17,22,25,26,22,23,24,29,32,151,39,29,37,36,10,Б|,Б|,Б|
Цk33ПрРЉ 9ТЪЦЏ,269,31,12,10,9,215,9,16,30,38,48,28,15,11,12,8,23,3,4,10,5,1,Б|,Б|,Б|
Цk33ПрРЉ10ТЪЦЏ,205,21,10,5,6,134,6,11,22,23,14,15,19,8,9,7,50,9,12,16,9,4,Б|,Б|,Б|
Цk33ПрРЉ11ТЪЦЏ,315,31,13,10,8,227,12,11,34,25,19,31,33,18,19,25,57,9,15,16,7,5,4,1,Б|
Цk33ПрРЉ12ТЪЦЏ,307,31,9,8,14,198,19,20,16,18,18,15,27,24,24,17,78,20,15,24,12,6,Б|,1,Б|
Цk34ПрРЉ 2ТЪЦЏ,108,3,2,Б|,1,91,Б|,14,18,18,9,11,8,7,3,3,14,2,1,7,2,2,Б|,Б|,Б|
Цk34ПрРЉ 3ТЪЦЏ,157,9,4,1,4,118,9,8,15,10,10,13,19,14,14,6,30,10,9,4,2,4,1,Б|,Б|
Цk34ПрРЉ 4ТЪЦЏ,164,13,5,2,6,135,3,10,32,18,18,13,15,9,8,9,16,3,4,3,5,Б|,1,Б|,Б|
Цk34ПрРЉ 5ТЪЦЏ,282,20,13,5,2,234,4,45,50,29,29,22,15,7,17,16,28,9,8,5,3,2,1,Б|,Б|
Цk34ПрРЉ 6ТЪЦЏ,92,5,3,Б|,2,76,1,10,14,5,8,8,14,2,8,6,11,3,4,3,1,Б|,Б|,Б|,Б|
Цk34ПрРЉ 7ТЪЦЏ,104,14,6,3,5,72,Б|,10,13,9,14,11,4,7,3,1,18,7,4,3,4,Б|,Б|,Б|,Б|
Цk34ПрРЉ 8ТЪЦЏ,238,26,8,9,9,160,7,16,11,18,17,17,16,19,23,16,52,17,17,7,5,5,Б|,1,Б|
Цk34ПрРЉ 9ТЪЦЏ,454,70,28,22,20,320,22,16,42,24,37,42,21,36,42,38,64,25,23,7,3,5,1,Б|,Б|
Цk34ПрРЉ10ТЪЦЏ,383,47,17,14,16,278,18,18,34,21,32,34,26,28,29,38,58,17,16,10,7,5,3,Б|,Б|
Цk34ПрРЉ11ТЪЦЏ,305,19,4,9,6,221,6,23,20,32,25,28,19,18,25,25,65,10,27,11,11,4,2,Б|,Б|
Цk35ПрРЉ 2ТЪЦЏ,331,45,9,18,18,250,7,12,26,34,36,44,22,26,23,20,36,10,11,4,6,2,3,Б|,Б|
Цk35ПрРЉ 3ТЪЦЏ,300,31,13,5,13,212,4,20,33,36,33,18,17,19,17,15,57,16,15,14,8,4,Б|,Б|,Б|
Цk35ПрРЉ 4ТЪЦЏ,177,5,4,Б|,1,144,3,16,20,23,19,9,10,10,14,20,28,5,2,6,8,4,3,Б|,Б|
Цk35ПрРЉ 5ТЪЦЏ,241,22,8,8,6,179,3,14,24,24,25,19,22,14,19,15,40,15,7,8,7,2,1,Б|,Б|
Цk35ПрРЉ 6ТЪЦЏ,366,25,5,6,14,242,13,15,11,15,15,20,24,34,46,49,99,21,24,23,15,10,6,Б|,Б|
Цk35ПрРЉ 7ТЪЦЏ,681,124,36,30,58,504,38,29,41,47,65,75,74,55,39,41,53,20,13,10,5,4,Б|,1,Б|
Цk35ПрРЉ 8ТЪЦЏ,269,29,7,12,10,199,15,11,28,15,21,27,22,16,28,16,41,7,7,13,8,5,1,Б|,Б|
Цk35ПрРЉ 9ТЪЦЏ,265,22,13,5,4,191,6,15,20,11,29,16,32,22,21,19,52,20,13,10,7,2,Б|,Б|,Б|
Цk35ПрРЉ10ТЪЦЏ,193,18,5,5,8,133,11,12,14,16,15,17,11,11,14,12,42,15,9,9,6,3,Б|,Б|,Б|
Цk36ПрРЉ 2ТЪЦЏ,143,18,4,7,7,99,4,5,12,10,11,18,13,9,11,6,26,6,6,8,4,1,1,Б|,Б|
Цk36ПрРЉ 3ТЪЦЏ,397,34,14,8,12,305,10,31,42,48,33,31,28,32,26,24,58,19,16,13,4,4,1,1,Б|
Цk36ПрРЉ 4ТЪЦЏ,313,28,12,6,10,263,6,22,46,36,36,36,23,29,13,16,22,8,7,4,1,2,Б|,Б|,Б|
Цk36ПрРЉ 6ТЪЦЏ,132,12,3,5,4,102,3,14,16,10,15,13,11,4,8,8,18,6,4,1,4,2,1,Б|,Б|
Цk36ПрРЉ 7ТЪЦЏ,528,32,9,10,13,333,14,35,40,34,30,31,31,27,44,47,163,52,35,33,26,12,4,1,Б|
Цk36ПрРЉ 8ТЪЦЏ,777,154,53,54,47,539,29,25,26,39,83,114,96,46,43,38,84,34,18,13,11,4,3,1,Б|
Цk36ПрРЉ 9ТЪЦЏ,34,3,1,Б|,2,24,1,Б|,3,5,2,Б|,2,2,4,5,7,1,3,3,Б|,Б|,Б|,Б|,Б|
Цk36ПрРЉ10ТЪЦЏ,58,7,2,4,1,45,2,5,4,10,7,4,5,1,2,5,6,4,2,Б|,Б|,Б|,Б|,Б|,Б|
Цk37ПрРЉ 2ТЪЦЏ,222,11,4,3,4,154,10,9,10,8,15,13,17,18,30,24,57,17,9,13,10,5,2,1,Б|
Цk37ПрРЉ 3ТЪЦЏ,416,22,10,5,7,321,10,40,54,42,38,32,19,23,38,25,73,21,25,13,7,3,3,1,Б|
Цk37ПрРЉ 4ТЪЦЏ,249,23,7,6,10,180,3,16,14,16,19,15,32,21,18,26,46,18,9,5,4,5,5,Б|,Б|
Цk37ПрРЉ 5ТЪЦЏ,147,21,9,8,4,103,1,5,5,13,16,9,21,11,11,11,23,6,5,7,2,1,2,Б|,Б|
Цk37ПрРЉ 6ТЪЦЏ,275,17,6,3,8,209,10,14,28,29,28,24,30,15,15,16,49,11,16,16,4,1,Б|,1,Б|
Цk37ПрРЉ 7ТЪЦЏ,231,17,6,6,5,169,4,21,22,18,18,20,19,17,16,14,45,11,11,11,6,4,2,Б|,Б|
Цk37ПрРЉ 8ТЪЦЏ,278,30,11,14,5,192,6,15,22,22,26,18,16,18,26,23,56,16,13,12,10,5,Б|,Б|,Б|
Цk37ПрРЉ 9ТЪЦЏ,364,24,9,5,10,243,7,17,35,21,23,23,14,24,35,44,97,30,32,14,12,7,2,Б|,Б|
Цk38ПрРЉ 2ТЪЦЏ,271,13,6,5,2,225,5,33,43,39,21,24,16,9,15,20,33,10,8,5,5,3,2,Б|,Б|
Цk38ПрРЉ 3ТЪЦЏ,228,21,15,3,3,162,3,14,26,26,19,11,22,12,16,13,45,15,12,8,5,2,2,1,Б|
Цk38ПрРЉ 4ТЪЦЏ,155,3,2,Б|,1,129,3,23,19,22,14,10,11,9,12,6,23,6,7,7,2,1,Б|,Б|,Б|
Цk38ПрРЉ 5ТЪЦЏ,503,59,22,11,26,374,19,21,34,52,47,47,51,39,33,31,70,19,21,14,12,3,1,Б|,Б|
Цk38ПрРЉ 6ТЪЦЏ,185,4,3,1,Б|,144,1,21,32,29,14,9,9,7,10,12,37,7,6,6,11,6,1,Б|,Б|
Цk38ПрРЉ 7ТЪЦЏ,243,22,7,6,9,174,3,19,23,20,29,19,18,17,14,12,47,11,7,16,10,2,1,Б|,Б|
Цk38ПрРЉ 8ТЪЦЏ,288,25,5,9,11,225,18,28,12,21,18,35,20,17,27,29,38,9,10,6,7,3,2,Б|,1
Цk39ПрРЉ 3ТЪЦЏ,159,5,1,1,3,136,10,17,17,19,11,16,4,10,16,16,18,5,3,2,3,3,1,1,Б|
Цk39ПрРЉ 5ТЪЦЏ,219,15,7,3,5,151,10,20,22,28,16,13,13,8,10,11,53,12,9,17,7,6,1,1,Б|
Цk39ПрРЉ 6ТЪЦЏ,153,10,3,4,3,117,6,16,12,14,14,14,11,8,9,13,26,9,6,4,5,Б|,2,Б|,Б|
Цk39ПрРЉ 7ТЪЦЏ,124,6,5,1,Б|,86,2,8,8,8,14,6,15,7,12,6,32,7,7,7,7,3,Б|,1,Б|
Цk40ПрРЉ 4ТЪЦЏ,81,2,1,Б|,1,73,2,7,14,12,8,5,6,7,8,4,6,1,Б|,1,Б|,3,1,Б|,Б|
Цk40ПрРЉ 5ТЪЦЏ,532,32,14,10,8,381,17,37,42,49,38,44,44,37,32,41,119,26,29,31,23,9,Б|,Б|,1
Цk40ПрРЉ 6ТЪЦЏ,199,7,5,2,Б|,167,5,25,28,26,18,11,16,15,13,10,25,4,7,8,4,1,1,Б|,Б|
РVРм 1Пр 1ТЪЦЏ,82,14,3,4,7,49,7,6,4,4,6,7,1,7,4,3,19,3,5,5,5,1,Б|,Б|,Б|
РVРм 1Пр 2ТЪЦЏ,468,73,19,24,30,308,31,18,21,31,43,43,44,21,29,27,87,26,20,18,11,9,3,Б|,Б|
РVРм 1Пр 3ТЪЦЏ,223,30,11,7,12,157,15,13,11,13,16,20,14,20,20,15,36,7,15,4,5,1,3,Б|,1
РVРм 1Пр 4ТЪЦЏ,242,39,10,13,16,157,11,8,23,16,18,21,14,17,9,20,46,20,14,8,3,1,Б|,Б|,Б|
РVРм 1Пр 5ТЪЦЏ,181,37,6,17,14,113,10,6,6,15,20,21,11,5,11,8,31,14,6,5,3,2,1,Б|,Б|
РVРм 1Пр 6ТЪЦЏ,208,15,7,4,4,149,13,10,18,13,14,14,9,21,21,16,44,12,8,10,5,7,1,1,Б|
РVРм 2Пр 1ТЪЦЏ,216,25,11,8,6,152,19,12,13,11,19,25,13,14,13,13,39,10,11,9,5,2,1,1,Б|
РVРм 2Пр 2ТЪЦЏ,530,53,11,12,30,360,39,31,29,29,33,19,36,45,46,53,117,28,24,31,24,7,3,Б|,Б|
РVРм 2Пр 3ТЪЦЏ,458,54,18,19,17,278,19,16,24,21,45,40,21,28,28,36,126,42,38,28,9,6,2,1,Б|
РVРм 2Пр 4ТЪЦЏ,595,87,24,39,24,389,38,30,22,37,43,60,49,32,40,38,119,28,37,31,13,6,4,Б|,Б|
РVРм 2Пр 5ТЪЦЏ,823,111,34,27,50,575,55,39,47,41,60,72,73,53,64,71,137,41,32,27,15,15,7,Б|,Б|
РVРм 2Пр 6ТЪЦЏ,554,57,15,13,29,347,25,32,23,35,39,33,30,36,42,52,150,47,35,32,19,12,5,Б|,Б|
РVРм 2Пр 7ТЪЦЏ,67,10,3,3,4,49,2,3,9,9,8,3,7,5,1,2,8,2,1,2,3,Б|,Б|,Б|,Б|
РVРм 2Пр 8ТЪЦЏ,328,21,9,9,3,201,13,12,17,14,23,20,9,22,34,37,106,25,21,30,20,9,1,Б|,Б|
РVРм 2Пр 9ТЪЦЏ,294,44,16,11,17,207,22,7,13,20,30,28,18,25,24,20,43,17,7,11,5,1,2,Б|,Б|
РVРм 2Пр10ТЪЦЏ,288,59,17,17,25,194,25,9,17,22,20,25,28,12,15,21,35,10,8,7,5,3,1,1,Б|
РVРм 2Пр11ТЪЦЏ,432,73,17,25,31,262,20,16,14,16,40,39,28,27,22,40,97,35,28,20,4,8,1,1,Б|
РVРм 2Пр12ТЪЦЏ,320,51,19,18,14,210,10,16,17,19,27,17,12,23,30,39,59,25,17,7,5,2,2,Б|,1
РVРм 2Пр13ТЪЦЏ,202,15,5,5,5,112,3,7,9,11,8,18,4,5,20,27,75,23,18,11,11,8,1,2,1
РVРм 3Пр 1ТЪЦЏ,312,54,19,15,20,199,16,9,20,32,29,18,22,14,20,19,59,15,15,15,7,4,3,Б|,Б|
РVРм 3Пр 2ТЪЦЏ,374,47,12,23,12,245,15,29,25,13,32,26,23,25,30,27,82,36,15,18,10,3,Б|,Б|,Б|
РVРм 3Пр 3ТЪЦЏ,427,47,10,16,21,306,25,27,24,15,29,22,33,42,49,40,74,27,24,11,7,3,2,Б|,Б|
РVРм 3Пр 4ТЪЦЏ,530,69,11,21,37,316,28,14,18,33,36,55,28,27,33,44,145,53,36,32,10,8,4,2,Б|
РVРм 3Пр 5ТЪЦЏ,466,50,14,21,15,325,13,25,30,33,35,28,25,35,48,53,91,22,28,20,10,7,2,2,Б|
РVРм 3Пр 6ТЪЦЏ,174,18,7,2,9,102,8,2,7,9,10,23,9,2,10,22,54,16,16,11,2,8,Б|,1,Б|
РVРм 3Пр 7ТЪЦЏ,183,44,13,16,15,126,7,7,1,17,25,27,13,5,6,18,13,4,2,5,Б|,1,1,Б|,Б|
РVРм 3Пр 8ТЪЦЏ,306,31,6,9,16,185,12,14,11,18,17,26,27,19,23,18,90,28,22,19,13,7,Б|,1,Б|
РVРм 3Пр 9ТЪЦЏ,191,13,Б|,5,8,112,11,10,7,9,9,9,15,12,16,14,66,8,20,19,8,8,2,1,Б|
РVРм 3Пр10ТЪЦЏ,238,18,3,7,8,163,16,11,14,13,11,15,27,13,15,28,57,18,14,14,8,3,Б|,Б|,Б|
РVРм 3Пр11ТЪЦЏ,422,28,4,11,13,262,14,15,17,18,22,19,27,16,54,60,132,38,34,28,20,8,3,1,Б|
РVРм 3Пр12ТЪЦЏ,420,46,7,21,18,274,13,19,19,31,20,27,18,24,39,64,100,22,28,23,19,3,4,Б|,1
РVРм 3Пр13ТЪЦЏ,307,50,17,22,11,180,14,10,18,13,25,18,16,6,30,30,77,28,25,15,6,2,1,Б|,Б|
РVРм 3Пр14ТЪЦЏ,409,62,17,27,18,263,16,17,24,19,45,25,25,16,24,52,84,28,28,15,7,2,2,2,Б|
РVРм 3Пр15ТЪЦЏ,427,47,15,14,18,314,35,27,28,24,27,20,32,34,51,36,66,29,11,11,9,4,1,1,Б|
РVРм 3Пр16ТЪЦЏ,271,34,11,10,13,181,7,14,6,25,27,13,17,8,27,37,56,30,14,4,4,2,1,1,Б|
РVРм 4Пр 1ТЪЦЏ,109,13,4,3,6,63,5,2,3,7,9,11,5,7,11,3,33,8,8,9,5,2,Б|,Б|,1
РVРм 4Пр 2ТЪЦЏ,335,17,3,5,9,235,17,24,21,12,21,25,16,26,47,26,83,23,19,18,10,9,2,2,Б|
РVРм 4Пр 3ТЪЦЏ,307,28,9,7,12,201,18,14,17,20,23,20,19,12,27,31,78,25,16,17,12,6,2,Б|,Б|
РVРм 4Пр 4ТЪЦЏ,309,45,17,14,14,201,5,13,17,34,41,20,7,9,22,33,63,22,13,8,9,8,3,Б|,Б|
РVРм 4Пр 5ТЪЦЏ,159,24,10,5,9,99,6,5,9,16,11,14,9,3,16,10,36,7,14,5,6,2,2,Б|,Б|
РVРм 4Пр 6ТЪЦЏ,117,3,Б|,3,Б|,56,7,2,2,4,7,5,7,5,7,10,58,15,16,12,7,5,1,2,Б|
РVРм 4Пр 7ТЪЦЏ,286,22,2,8,12,176,14,15,9,6,16,24,19,12,25,36,88,25,20,24,10,6,2,1,Б|
РVРм 4Пр 8ТЪЦЏ,437,37,6,10,21,278,28,15,19,18,26,25,29,24,46,48,122,30,30,24,25,10,3,Б|,Б|
РVРм 4Пр 9ТЪЦЏ,267,54,19,21,14,173,15,10,15,15,26,19,17,16,26,14,40,17,4,8,8,2,1,Б|,Б|
РVРм 4Пр10ТЪЦЏ,171,24,6,8,10,91,12,7,6,4,11,9,13,12,6,11,56,15,18,9,10,3,1,Б|,Б|
РVРм 4Пр11ТЪЦЏ,351,59,16,21,22,214,20,8,10,13,38,32,26,12,21,34,78,19,28,14,11,3,1,2,Б|
РVРм 4Пр12ТЪЦЏ,433,41,4,15,22,258,16,21,14,20,26,21,27,26,35,52,134,44,34,23,19,12,1,1,Б|
РVРм 4Пр13ТЪЦЏ,504,72,19,26,27,327,19,10,15,32,53,34,27,27,46,64,105,40,19,19,16,7,3,Б|,1
РVРм 4Пр14ТЪЦЏ,210,23,4,13,6,143,5,9,15,19,15,12,7,12,18,31,44,16,14,5,5,3,1,Б|,Б|
РVРм 4Пр15ТЪЦЏ,287,28,8,6,14,211,11,26,12,14,14,11,15,21,34,53,48,19,8,10,9,2,Б|,Б|,Б|
РVРм 4Пр16ТЪЦЏ,367,54,15,22,17,267,13,17,22,35,31,28,19,18,39,45,46,25,9,5,5,Б|,1,1,Б|
РVРм 4Пр17ТЪЦЏ,201,20,4,4,12,157,21,16,10,5,14,13,23,24,18,13,24,6,7,4,4,3,Б|,Б|,Б|
РVРм 4Пр18ТЪЦЏ,325,52,9,12,31,239,31,27,13,11,19,33,39,22,20,24,34,9,8,8,3,4,1,Б|,1
РVРм 4Пр19ТЪЦЏ,160,18,8,3,7,120,17,13,8,11,8,19,18,15,5,6,22,5,4,7,4,Б|,1,1,Б|
РVРм 5Пр 1ТЪЦЏ,291,39,11,10,18,183,9,11,19,24,21,22,23,12,24,18,69,23,18,14,9,4,1,Б|,Б|
РVРм 5Пр 2ТЪЦЏ,493,58,22,18,18,311,20,20,26,31,39,37,25,24,39,50,124,35,33,27,15,8,5,1,Б|
РVРм 5Пр 3ТЪЦЏ,958,110,22,28,60,696,84,55,35,42,54,76,103,83,84,80,152,54,41,25,23,6,1,2,Б|
РVРм 5Пр 4ТЪЦЏ,180,18,5,5,8,105,10,5,8,17,11,13,7,13,9,12,57,13,22,12,7,3,Б|,Б|,Б|
РVРм 5Пр 5ТЪЦЏ,353,44,14,16,14,182,9,11,16,17,26,23,7,16,31,26,127,40,36,27,9,8,6,1,Б|
РVРм 5Пр 6ТЪЦЏ,410,46,12,19,15,224,14,8,16,18,29,23,17,24,32,43,140,32,34,39,23,6,5,1,Б|
РVРм 5Пр16ТЪЦЏ,342,65,6,26,33,241,21,16,14,16,23,34,30,20,37,30,36,16,6,6,4,2,1,1,Б|
РVРм 6Пр14ТЪЦЏ,278,83,12,34,37,186,25,13,5,8,24,47,41,13,7,3,9,4,Б|,1,2,2,Б|,Б|,Б|
РVРм 6Пр15ТЪЦЏ,733,95,31,32,32,511,39,19,47,46,69,49,50,32,64,96,127,52,43,13,7,5,5,2,Б|
РVРм 6Пр16ТЪЦЏ,288,99,22,41,36,185,20,5,8,29,61,31,13,7,7,4,4,1,Б|,1,2,Б|,Б|,Б|,Б|
РVРм 7Пр16ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РVРмБiФ‘ТnБj,373,43,9,11,23,186,10,7,5,11,28,24,21,17,26,37,144,19,25,28,34,27,10,1,Б|
РVЛ’ОЧ 1Пр 1ТЪЦЏ,87,9,1,2,6,61,6,4,3,7,6,10,7,6,5,7,17,8,3,1,5,Б|,Б|,Б|,Б|
РVЛ’ОЧ 1Пр 2ТЪЦЏ,645,66,18,20,28,438,40,27,30,49,60,41,43,35,62,51,141,46,36,33,16,8,1,1,Б|
РVЛ’ОЧ 1Пр 3ТЪЦЏ,101,5,2,Б|,3,55,8,5,3,3,2,9,4,7,9,5,41,1,4,6,16,6,5,2,1
РVЛ’ОЧ 1Пр 4ТЪЦЏ,236,36,16,12,8,154,4,13,13,25,26,20,17,7,14,15,46,14,18,8,4,1,1,Б|,Б|
РVЛ’ОЧ 1Пр 5ТЪЦЏ,249,28,7,15,6,156,11,13,8,13,14,11,17,19,28,22,65,7,17,17,12,5,7,Б|,Б|
РVЛ’ОЧ 1Пр 6ТЪЦЏ,185,32,8,13,11,111,8,8,6,11,19,12,4,11,14,18,42,19,11,6,4,1,1,Б|,Б|
РVЛ’ОЧ 1Пр 7ТЪЦЏ,363,32,2,11,19,223,14,14,17,21,24,19,14,21,33,46,108,36,24,16,16,10,5,1,Б|
РVЛ’ОЧ 1Пр 8ТЪЦЏ,779,72,17,25,30,469,36,28,29,41,63,46,34,41,71,80,238,72,54,37,43,23,8,1,Б|
РVЛ’ОЧ 1Пр 9ТЪЦЏ,386,29,5,12,12,219,16,16,17,24,17,18,21,27,24,39,138,35,37,31,20,11,2,2,Б|
РVЛ’ОЧ 1Пр10ТЪЦЏ,508,57,13,21,23,322,14,24,37,33,36,33,22,35,46,42,129,29,43,21,25,8,Б|,3,Б|
