ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk23ПрРЉ10ТЪЦЏ,106,11,5,2,4,67,1,9,11,7,8,8,4,7,7,5,28,5,12,6,3,2,Б|,Б|,Б|
Цk23ПрРЉ13ТЪЦЏ,78,13,4,5,4,64,4,4,15,14,8,7,5,5,2,Б|,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk23ПрРЉ14ТЪЦЏ,129,12,3,3,6,110,7,14,9,11,11,14,10,17,11,6,7,3,2,Б|,2,Б|,Б|,Б|,Б|
Цk24ПрРЉ 2ТЪЦЏ,233,5,Б|,2,3,195,23,54,33,18,15,9,9,11,11,12,33,10,12,4,4,2,1,Б|,Б|
Цk24ПрРЉ 3ТЪЦЏ,301,12,6,2,4,190,13,25,34,22,9,12,10,17,17,31,99,36,28,21,10,2,2,Б|,Б|
Цk24ПрРЉ 4ТЪЦЏ,87,4,2,2,Б|,70,6,6,7,9,6,5,7,12,6,6,13,6,3,1,2,1,Б|,Б|,Б|
Цk24ПрРЉ 5ТЪЦЏ,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk24ПрРЉ 6ТЪЦЏ,378,23,8,6,9,278,8,18,29,31,23,23,37,55,30,24,77,28,22,18,6,2,1,Б|,Б|
Цk24ПрРЉ 8ТЪЦЏ,60,1,1,Б|,Б|,56,3,16,13,8,4,2,4,4,1,1,3,Б|,1,1,1,Б|,Б|,Б|,Б|
Цk24ПрРЉ 9ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk24ПрРЉ10ТЪЦЏ,22,Б|,Б|,Б|,Б|,22,Б|,3,10,3,3,Б|,2,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk24ПрРЉ11ТЪЦЏ,347,107,26,42,39,238,18,15,13,26,52,38,29,33,12,2,2,1,Б|,Б|,Б|,1,Б|,Б|,Б|
Цk24ПрРЉ12ТЪЦЏ,377,74,23,24,27,278,23,21,22,22,34,35,38,42,23,18,25,13,5,2,4,Б|,1,Б|,Б|
Цk24ПрРЉ13ТЪЦЏ,186,21,5,9,7,124,7,19,14,14,9,11,17,13,8,12,41,14,13,6,4,3,1,Б|,Б|
Цk24ПрРЉ14ТЪЦЏ,246,16,7,4,5,184,20,25,41,14,14,11,17,13,19,10,46,13,14,7,8,1,2,1,Б|
Цk24ПрРЉ15ТЪЦЏ,136,7,1,4,2,90,7,11,15,6,7,7,9,9,8,11,39,18,7,7,5,2,Б|,Б|,Б|
Цk24ПрРЉ16ТЪЦЏ,223,21,8,5,8,163,5,28,30,21,12,10,14,20,15,8,39,9,14,5,4,5,2,Б|,Б|
Цk24ПрРЉ17ТЪЦЏ,130,15,5,6,4,95,9,9,13,8,11,2,13,11,15,4,20,3,5,6,4,1,1,Б|,Б|
Цk24ПрРЉ18ТЪЦЏ,313,78,23,32,23,225,26,18,27,25,27,30,25,23,11,13,10,3,4,3,Б|,Б|,Б|,Б|,Б|
Цk24ПрРЉ19ТЪЦЏ,335,44,17,14,13,248,22,22,35,33,14,19,24,35,24,20,43,13,15,4,7,3,1,Б|,Б|
Цk25ПрРЉ 2ТЪЦЏ,235,10,3,3,4,166,3,16,11,17,10,8,9,21,36,35,59,14,16,20,4,4,1,Б|,Б|
Цk25ПрРЉ 3ТЪЦЏ,246,9,3,1,5,150,11,19,17,8,4,8,15,16,26,26,87,25,22,15,17,5,2,1,Б|
Цk25ПрРЉ 4ТЪЦЏ,239,8,2,5,1,216,12,59,55,25,14,17,11,13,3,7,15,5,4,3,1,1,1,Б|,Б|
Цk25ПрРЉ 5ТЪЦЏ,221,11,3,5,3,198,8,54,54,29,12,13,6,9,10,3,12,1,4,5,1,1,Б|,Б|,Б|
Цk25ПрРЉ 6ТЪЦЏ,141,16,3,7,6,96,7,11,8,9,10,6,11,20,7,7,29,8,7,5,6,2,1,Б|,Б|
Цk25ПрРЉ 7ТЪЦЏ,121,39,16,18,5,82,3,5,5,13,20,7,8,14,7,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk25ПрРЉ 8ТЪЦЏ,184,13,Б|,3,10,132,13,27,20,10,7,5,19,13,10,8,39,10,13,6,7,1,2,Б|,Б|
Цk25ПрРЉ 9ТЪЦЏ,657,112,41,33,38,498,43,32,33,61,60,59,69,58,59,24,47,21,13,10,3,Б|,Б|,Б|,Б|
Цk25ПрРЉ11ТЪЦЏ,33,9,1,4,4,24,4,3,3,1,5,2,2,3,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk25ПрРЉ12ТЪЦЏ,389,89,15,32,42,266,18,25,19,13,29,49,38,37,23,15,34,13,14,5,2,Б|,Б|,Б|,Б|
Цk25ПрРЉ13ТЪЦЏ,409,66,17,23,26,282,19,27,32,31,36,31,17,39,26,24,61,23,13,10,9,5,1,Б|,Б|
Цk25ПрРЉ14ТЪЦЏ,345,46,8,15,23,246,28,21,33,22,24,21,27,22,23,25,53,26,9,9,3,4,2,Б|,Б|
Цk25ПрРЉ15ТЪЦЏ,385,29,11,6,12,262,20,37,37,25,13,12,25,36,27,30,94,32,24,16,7,9,5,1,Б|
Цk25ПрРЉ16ТЪЦЏ,614,88,25,28,35,442,38,38,30,48,40,48,64,60,44,32,84,19,23,20,11,10,1,Б|,Б|
Цk25ПрРЉ17ТЪЦЏ,702,143,46,55,42,493,35,43,50,58,62,63,59,62,37,24,66,28,17,10,6,4,1,Б|,Б|
Цk25ПрРЉ18ТЪЦЏ,151,13,3,7,3,120,20,9,13,14,6,10,11,14,17,6,18,4,8,2,1,2,1,Б|,Б|
Цk26ПрРЉ 2ТЪЦЏ,199,9,3,2,4,163,8,48,35,22,11,8,9,7,8,7,27,10,9,5,Б|,2,1,Б|,Б|
Цk26ПрРЉ 3ТЪЦЏ,180,10,4,3,3,149,7,35,25,17,18,11,6,13,5,12,21,5,8,1,5,1,Б|,1,Б|
Цk26ПрРЉ 4ТЪЦЏ,192,7,Б|,2,5,114,5,9,6,3,6,4,11,19,21,30,71,21,13,18,8,8,3,Б|,Б|
Цk26ПрРЉ 5ТЪЦЏ,235,8,2,2,4,208,11,73,43,23,8,8,14,11,9,8,19,11,1,2,2,3,Б|,Б|,Б|
Цk26ПрРЉ 6ТЪЦЏ,132,8,1,2,5,88,5,19,13,6,7,10,10,13,2,3,36,4,17,9,3,1,1,1,Б|
Цk26ПрРЉ 7ТЪЦЏ,142,9,4,2,3,115,7,17,28,13,9,9,8,5,11,8,18,3,5,4,2,1,3,Б|,Б|
Цk26ПрРЉ 8ТЪЦЏ,126,4,Б|,1,3,106,12,30,18,5,9,5,10,8,4,5,16,4,5,5,1,1,Б|,Б|,Б|
Цk26ПрРЉ 9ТЪЦЏ,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk26ПрРЉ12ТЪЦЏ,79,26,9,9,8,52,7,1,6,5,7,10,10,4,2,Б|,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk26ПрРЉ13ТЪЦЏ,29,4,Б|,2,2,16,1,3,2,Б|,Б|,5,1,1,3,Б|,9,3,3,2,Б|,Б|,1,Б|,Б|
Цk26ПрРЉ14ТЪЦЏ,151,26,7,13,6,112,7,12,10,16,12,12,10,13,12,8,13,5,3,1,2,1,1,Б|,Б|
Цk26ПрРЉ15ТЪЦЏ,136,14,5,3,6,90,7,7,13,8,10,8,8,10,11,8,32,11,9,6,1,5,Б|,Б|,Б|
Цk26ПрРЉ16ТЪЦЏ,127,27,5,11,11,77,4,6,4,7,14,8,6,13,8,7,23,5,8,3,1,3,2,1,Б|
Цk26ПрРЉ17ТЪЦЏ,234,34,8,12,14,171,12,26,23,13,15,15,20,15,13,19,29,12,4,8,3,Б|,1,1,Б|
Цk27ПрРЉ 2ТЪЦЏ,242,16,7,3,6,190,6,37,36,33,19,13,13,10,13,10,36,10,9,5,4,5,3,Б|,Б|
Цk27ПрРЉ 3ТЪЦЏ,172,12,2,5,5,133,5,25,28,16,2,7,11,12,9,18,27,4,9,4,5,4,1,Б|,Б|
Цk27ПрРЉ 4ТЪЦЏ,258,17,5,8,4,198,17,41,22,17,19,17,25,20,11,9,43,11,13,11,4,4,Б|,Б|,Б|
Цk27ПрРЉ 5ТЪЦЏ,333,45,12,12,21,239,12,24,29,20,45,26,28,29,20,6,49,18,13,5,5,6,2,Б|,Б|
Цk27ПрРЉ 6ТЪЦЏ,177,6,4,1,1,146,8,24,32,24,9,7,14,16,6,6,25,6,6,8,2,1,2,Б|,Б|
Цk27ПрРЉ 7ТЪЦЏ,199,15,6,3,6,133,11,24,22,9,8,13,17,18,5,6,51,17,14,10,5,3,1,1,Б|
Цk27ПрРЉ 8ТЪЦЏ,185,27,11,3,13,122,9,13,14,11,21,18,10,12,6,8,36,13,8,8,5,1,1,Б|,Б|
Цk27ПрРЉ 9ТЪЦЏ,227,10,5,2,3,166,21,34,25,12,15,7,16,18,10,8,51,16,15,8,7,4,1,Б|,Б|
Цk27ПрРЉ10ТЪЦЏ,236,17,5,4,8,172,19,16,25,17,8,15,29,19,12,12,47,9,14,14,5,4,1,Б|,Б|
Цk27ПрРЉ11ТЪЦЏ,379,32,9,12,11,274,26,41,29,30,21,23,29,21,30,24,73,33,16,10,6,5,3,Б|,Б|
Цk27ПрРЉ12ТЪЦЏ,621,98,33,42,23,449,29,39,67,60,40,31,40,70,46,27,74,20,22,17,10,5,Б|,Б|,Б|
Цk27ПрРЉ13ТЪЦЏ,482,72,21,18,33,330,30,28,45,34,30,44,48,30,18,23,80,28,27,13,10,1,1,Б|,Б|
Цk27ПрРЉ14ТЪЦЏ,259,36,15,10,11,171,13,17,22,21,20,13,18,21,18,8,52,24,12,5,6,Б|,4,1,Б|
Цk27ПрРЉ15ТЪЦЏ,353,39,14,11,14,243,23,26,18,24,20,20,29,48,16,19,71,21,25,8,7,7,3,Б|,Б|
Цk27ПрРЉ16ТЪЦЏ,367,47,15,17,15,247,17,24,25,23,26,32,22,27,26,25,73,24,21,19,7,2,Б|,Б|,Б|
Цk28ПрРЉ 2ТЪЦЏ,245,23,8,11,4,204,15,49,48,21,11,12,16,12,12,8,18,4,7,4,2,1,Б|,Б|,Б|
Цk28ПрРЉ 3ТЪЦЏ,235,16,4,5,7,177,9,30,35,22,11,18,14,15,14,9,42,14,14,7,3,3,1,Б|,Б|
Цk28ПрРЉ 4ТЪЦЏ,275,9,5,1,3,242,8,54,54,40,24,13,12,14,17,6,24,13,2,4,3,1,1,Б|,Б|
Цk28ПрРЉ 5ТЪЦЏ,244,25,5,7,13,191,14,36,27,20,22,19,16,20,12,5,28,9,12,5,2,Б|,Б|,Б|,Б|
Цk28ПрРЉ 6ТЪЦЏ,118,12,2,5,5,80,5,13,17,8,3,3,5,10,9,7,26,4,6,5,9,1,1,Б|,Б|
Цk28ПрРЉ 7ТЪЦЏ,173,14,5,4,5,137,6,19,31,15,17,4,13,9,9,14,22,10,5,5,1,1,Б|,Б|,Б|
Цk28ПрРЉ 8ТЪЦЏ,163,15,4,8,3,117,4,20,19,23,8,7,7,5,11,13,31,7,14,4,2,1,2,1,Б|
Цk28ПрРЉ 9ТЪЦЏ,185,23,8,7,8,106,8,12,12,4,6,12,13,11,11,17,56,20,21,4,6,2,2,1,Б|
Цk28ПрРЉ10ТЪЦЏ,269,40,13,10,17,204,8,32,46,27,15,15,13,24,11,13,25,8,7,5,4,1,Б|,Б|,Б|
Цk28ПрРЉ11ТЪЦЏ,224,26,12,7,7,160,8,22,18,17,15,7,12,19,21,21,38,9,9,10,6,3,1,Б|,Б|
Цk28ПрРЉ12ТЪЦЏ,189,16,1,11,4,122,11,10,11,7,11,15,18,17,14,8,51,16,23,7,4,Б|,Б|,1,Б|
Цk28ПрРЉ13ТЪЦЏ,111,11,4,4,3,72,5,4,8,7,11,5,6,9,6,11,28,16,9,3,Б|,Б|,Б|,Б|,Б|
Цk28ПрРЉ14ТЪЦЏ,183,25,4,12,9,121,14,5,12,9,13,10,19,13,13,13,37,10,13,4,5,4,1,Б|,Б|
Цk28ПрРЉ15ТЪЦЏ,224,33,15,7,11,158,14,22,23,15,18,13,19,14,9,11,33,13,8,6,6,Б|,Б|,Б|,Б|
Цk29ПрРЉ 4ТЪЦЏ,483,41,17,13,11,321,17,35,34,29,17,21,34,54,43,37,121,44,36,21,14,4,2,Б|,Б|
Цk29ПрРЉ 5ТЪЦЏ,286,37,19,10,8,233,13,42,27,33,36,25,10,16,15,16,16,4,5,Б|,2,5,Б|,Б|,Б|
Цk29ПрРЉ 6ТЪЦЏ,170,19,7,4,8,119,5,15,13,19,9,8,15,16,14,5,32,9,7,6,7,2,1,Б|,Б|
Цk29ПрРЉ 7ТЪЦЏ,188,21,6,3,12,131,8,15,18,12,13,15,20,15,5,10,36,6,14,12,3,1,Б|,Б|,Б|
Цk29ПрРЉ 8ТЪЦЏ,109,5,1,1,3,79,2,9,13,8,9,13,7,6,5,7,25,11,7,3,2,2,Б|,Б|,Б|
Цk29ПрРЉ 9ТЪЦЏ,239,26,12,8,6,186,16,18,29,28,21,15,23,16,8,12,27,6,12,5,3,1,Б|,Б|,Б|
Цk29ПрРЉ10ТЪЦЏ,152,12,4,4,4,122,16,15,17,13,9,13,15,13,6,5,18,7,9,Б|,2,Б|,Б|,Б|,Б|
Цk29ПрРЉ11ТЪЦЏ,191,14,9,2,3,150,10,20,20,14,19,10,16,17,12,12,27,8,8,7,4,Б|,Б|,Б|,Б|
Цk29ПрРЉ12ТЪЦЏ,175,21,9,4,8,127,6,17,20,16,11,11,10,9,17,10,27,6,8,5,6,2,Б|,Б|,Б|
Цk29ПрРЉ13ТЪЦЏ,145,15,5,6,4,102,6,7,17,13,7,10,9,10,10,13,28,8,7,5,4,2,2,Б|,Б|
Цk29ПрРЉ14ТЪЦЏ,225,32,9,9,14,149,12,20,17,13,18,15,12,20,7,15,44,17,9,6,6,4,2,Б|,Б|
Цk29ПрРЉ15ТЪЦЏ,101,15,7,6,2,68,10,6,7,9,7,7,5,6,6,5,18,6,6,1,3,2,Б|,Б|,Б|
Цk30ПрРЉ 2ТЪЦЏ,141,8,2,3,3,112,4,20,23,8,13,9,16,6,6,7,21,8,5,3,2,2,1,Б|,Б|
Цk30ПрРЉ 3ТЪЦЏ,229,21,7,11,3,194,9,31,44,26,26,17,11,16,7,7,14,3,4,7,Б|,Б|,Б|,Б|,Б|
Цk30ПрРЉ 4ТЪЦЏ,120,6,4,Б|,2,92,4,9,21,9,9,11,13,7,6,3,22,7,5,7,Б|,2,1,Б|,Б|
Цk30ПрРЉ 5ТЪЦЏ,148,12,3,4,5,114,7,9,15,15,9,10,11,11,14,13,22,6,8,1,6,1,Б|,Б|,Б|
Цk30ПрРЉ 6ТЪЦЏ,170,13,4,5,4,122,5,28,21,4,11,11,14,7,10,11,35,8,13,7,3,3,1,Б|,Б|
Цk30ПрРЉ 7ТЪЦЏ,268,13,2,4,7,210,19,26,36,21,12,15,24,25,16,16,45,14,13,10,3,4,1,Б|,Б|
Цk30ПрРЉ 8ТЪЦЏ,182,14,6,5,3,138,7,30,25,17,10,6,9,14,5,15,30,8,7,7,5,2,1,Б|,Б|
Цk30ПрРЉ 9ТЪЦЏ,366,51,15,14,22,262,12,27,35,36,26,27,23,38,16,22,53,17,18,13,2,1,1,1,Б|
Цk30ПрРЉ10ТЪЦЏ,218,22,3,8,11,157,17,14,22,15,15,16,15,14,16,13,39,13,10,8,3,2,2,1,Б|
Цk30ПрРЉ11ТЪЦЏ,182,19,8,5,6,136,8,18,32,15,8,7,10,16,13,9,27,8,7,4,3,2,2,1,Б|
Цk30ПрРЉ12ТЪЦЏ,130,12,3,3,6,96,11,5,13,11,8,12,8,10,9,9,22,12,4,3,3,Б|,Б|,Б|,Б|
Цk30ПрРЉ13ТЪЦЏ,163,15,5,5,5,122,7,8,24,17,12,8,16,10,8,12,26,8,7,9,1,1,Б|,Б|,Б|
Цk30ПрРЉ14ТЪЦЏ,70,12,4,2,6,41,3,4,1,2,7,6,5,5,6,2,17,8,3,3,2,1,Б|,Б|,Б|
Цk31ПрРЉ 2ТЪЦЏ,173,10,7,3,Б|,123,4,6,18,19,13,4,10,17,16,16,40,12,16,7,2,3,Б|,Б|,Б|
Цk31ПрРЉ 3ТЪЦЏ,272,13,5,3,5,224,12,41,54,22,14,22,17,14,17,11,35,12,6,5,11,1,Б|,Б|,Б|
Цk31ПрРЉ 4ТЪЦЏ,162,9,3,3,3,140,7,27,26,17,7,9,11,14,6,16,13,6,4,1,1,1,Б|,Б|,Б|
Цk31ПрРЉ 5ТЪЦЏ,148,10,8,1,1,129,Б|,11,38,24,14,13,10,6,11,2,9,3,1,4,1,Б|,Б|,Б|,Б|
Цk31ПрРЉ 6ТЪЦЏ,259,26,14,3,9,205,7,24,43,27,19,16,22,22,11,14,28,6,6,9,5,1,1,Б|,Б|
Цk31ПрРЉ 7ТЪЦЏ,75,7,1,1,5,51,3,5,9,4,4,6,4,8,5,3,17,7,3,1,2,1,2,1,Б|
Цk31ПрРЉ 8ТЪЦЏ,232,24,10,8,6,175,9,24,26,21,20,12,18,19,12,14,33,11,11,7,3,Б|,1,Б|,Б|
Цk31ПрРЉ 9ТЪЦЏ,26,3,1,2,Б|,19,Б|,Б|,1,8,3,Б|,3,2,Б|,2,4,2,Б|,Б|,1,1,Б|,Б|,Б|
Цk31ПрРЉ10ТЪЦЏ,55,9,1,5,3,36,4,3,2,1,2,7,8,4,3,2,10,2,2,3,2,1,Б|,Б|,Б|
Цk31ПрРЉ11ТЪЦЏ,583,104,29,39,36,425,44,33,46,40,44,34,66,55,37,26,54,28,10,12,2,1,Б|,1,Б|
Цk31ПрРЉ12ТЪЦЏ,394,35,6,7,22,306,22,36,32,25,20,23,43,51,35,19,53,23,17,6,4,2,1,Б|,Б|
Цk31ПрРЉ13ТЪЦЏ,290,65,33,17,15,199,9,11,37,50,22,18,20,16,9,7,26,10,7,5,2,1,1,Б|,Б|
Цk31ПрРЉ14ТЪЦЏ,204,14,4,3,7,162,14,18,22,16,6,6,27,22,19,12,28,8,10,6,4,Б|,Б|,Б|,Б|
Цk32ПрРЉ 2ТЪЦЏ,172,12,8,3,1,138,3,21,28,14,15,10,14,9,11,13,22,7,6,5,3,1,Б|,Б|,Б|
Цk32ПрРЉ 3ТЪЦЏ,282,12,6,1,5,234,14,30,56,31,23,25,17,13,17,8,36,13,14,7,Б|,2,Б|,Б|,Б|
Цk32ПрРЉ 4ТЪЦЏ,223,13,4,5,4,178,5,25,24,31,16,22,12,15,13,15,32,5,10,11,4,1,1,Б|,Б|
Цk32ПрРЉ 5ТЪЦЏ,288,26,7,9,10,232,12,35,45,34,28,18,13,22,14,11,30,11,13,3,2,Б|,Б|,1,Б|
Цk32ПрРЉ 6ТЪЦЏ,285,14,7,6,1,241,7,39,45,42,24,14,30,14,12,14,30,10,6,4,7,3,Б|,Б|,Б|
Цk32ПрРЉ 7ТЪЦЏ,168,13,7,Б|,6,133,5,23,32,19,16,7,12,6,4,9,22,9,7,3,3,Б|,Б|,Б|,Б|
Цk32ПрРЉ 8ТЪЦЏ,272,26,4,11,11,193,13,17,16,15,16,11,22,24,23,36,53,24,10,9,4,4,1,1,Б|
Цk32ПрРЉ 9ТЪЦЏ,230,29,10,8,11,182,11,21,35,30,17,23,12,17,8,8,19,10,5,3,1,Б|,Б|,Б|,Б|
Цk32ПрРЉ10ТЪЦЏ,359,41,6,11,24,299,43,25,28,24,17,43,43,50,18,8,19,11,5,2,Б|,1,Б|,Б|,Б|
Цk32ПрРЉ11ТЪЦЏ,244,30,9,15,6,196,26,24,19,12,11,19,28,22,22,13,18,5,8,3,Б|,1,Б|,1,Б|
Цk32ПрРЉ12ТЪЦЏ,20,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk33ПрРЉ 2ТЪЦЏ,104,5,1,1,3,84,8,11,15,8,6,4,12,9,4,7,15,3,6,1,3,1,Б|,1,Б|
Цk33ПрРЉ 3ТЪЦЏ,189,5,2,2,1,156,5,23,34,26,14,12,9,18,4,11,28,6,12,8,2,Б|,Б|,Б|,Б|
Цk33ПрРЉ 4ТЪЦЏ,127,5,1,1,3,80,4,4,16,4,3,11,6,8,13,11,42,15,12,12,3,Б|,Б|,Б|,Б|
Цk33ПрРЉ 6ТЪЦЏ,297,34,10,8,16,239,11,36,52,29,29,16,18,17,18,13,24,11,8,3,Б|,2,Б|,Б|,Б|
Цk33ПрРЉ 7ТЪЦЏ,411,31,7,13,11,281,17,33,32,31,22,26,24,33,33,30,99,33,41,19,4,1,Б|,1,Б|
Цk33ПрРЉ 9ТЪЦЏ,216,26,9,6,11,168,7,22,39,43,18,12,7,11,3,6,22,9,8,1,3,1,Б|,Б|,Б|
Цk33ПрРЉ10ТЪЦЏ,248,19,8,2,9,183,7,32,28,25,18,11,15,20,10,17,46,24,11,7,2,1,1,Б|,Б|
Цk33ПрРЉ11ТЪЦЏ,364,41,12,19,10,263,26,29,38,33,29,20,18,30,15,25,60,23,15,9,9,2,1,1,Б|
Цk33ПрРЉ12ТЪЦЏ,324,59,16,20,23,219,18,27,19,17,24,29,21,18,25,21,46,18,12,9,5,2,Б|,Б|,Б|
Цk34ПрРЉ 2ТЪЦЏ,106,5,2,Б|,3,82,3,12,23,16,9,6,5,1,4,3,19,12,3,3,Б|,1,Б|,Б|,Б|
Цk34ПрРЉ 3ТЪЦЏ,158,14,6,5,3,120,3,10,27,18,17,9,14,6,7,9,24,5,5,7,4,2,1,Б|,Б|
Цk34ПрРЉ 4ТЪЦЏ,148,8,3,1,4,119,6,17,19,16,11,11,16,10,9,4,21,9,7,Б|,3,1,1,Б|,Б|
Цk34ПрРЉ 5ТЪЦЏ,244,6,4,2,Б|,234,7,59,76,37,24,7,5,11,4,4,4,Б|,2,2,Б|,Б|,Б|,Б|,Б|
Цk34ПрРЉ 6ТЪЦЏ,103,5,3,Б|,2,94,3,25,19,9,13,8,3,9,2,3,4,3,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk34ПрРЉ 7ТЪЦЏ,79,5,3,1,1,60,6,7,9,12,3,5,2,3,4,9,14,10,4,Б|,Б|,Б|,Б|,Б|,Б|
Цk34ПрРЉ 8ТЪЦЏ,279,45,14,13,18,200,7,27,33,20,24,25,22,16,12,14,34,12,10,7,3,1,Б|,1,Б|
Цk34ПрРЉ 9ТЪЦЏ,430,85,33,25,27,323,31,15,30,44,28,39,48,36,31,21,22,9,5,3,4,1,Б|,Б|,Б|
Цk34ПрРЉ10ТЪЦЏ,360,52,14,16,22,267,25,29,28,38,29,24,30,38,12,14,41,13,11,8,4,4,1,Б|,Б|
Цk34ПрРЉ11ТЪЦЏ,338,38,12,8,18,256,24,30,34,33,26,24,20,26,14,25,44,12,11,9,6,4,2,Б|,Б|
Цk35ПрРЉ 2ТЪЦЏ,360,34,21,7,6,300,16,41,55,63,31,29,19,25,9,12,26,7,7,4,5,1,2,Б|,Б|
Цk35ПрРЉ 3ТЪЦЏ,318,24,8,4,12,247,7,36,43,29,25,15,23,30,15,24,47,16,15,7,4,5,Б|,Б|,Б|
Цk35ПрРЉ 4ТЪЦЏ,238,10,2,2,6,195,16,34,39,17,18,15,19,19,9,9,33,13,10,5,4,1,Б|,Б|,Б|
Цk35ПрРЉ 5ТЪЦЏ,248,12,6,4,2,208,3,36,38,25,24,12,23,22,15,10,28,9,9,6,1,2,Б|,1,Б|
Цk35ПрРЉ 6ТЪЦЏ,378,39,16,12,11,268,10,25,18,29,23,27,51,39,22,24,71,23,23,16,9,Б|,Б|,Б|,Б|
Цk35ПрРЉ 7ТЪЦЏ,572,134,68,35,31,425,29,23,65,78,69,56,31,43,17,14,13,6,3,3,1,Б|,Б|,Б|,Б|
Цk35ПрРЉ 8ТЪЦЏ,217,20,2,10,8,169,13,23,29,19,12,16,28,13,8,8,28,11,7,4,3,2,1,Б|,Б|
Цk35ПрРЉ 9ТЪЦЏ,330,37,20,8,9,263,13,33,42,33,40,33,21,16,17,15,30,15,8,3,2,Б|,2,Б|,Б|
Цk35ПрРЉ10ТЪЦЏ,198,24,8,10,6,144,11,16,20,15,19,12,16,12,13,10,30,15,7,5,Б|,1,2,Б|,Б|
Цk36ПрРЉ 2ТЪЦЏ,153,12,8,1,3,127,4,25,33,22,12,7,8,5,5,6,14,7,3,2,Б|,Б|,2,Б|,Б|
Цk36ПрРЉ 3ТЪЦЏ,440,31,15,6,10,354,15,48,77,65,30,27,27,19,26,20,55,17,17,8,7,4,2,Б|,Б|
Цk36ПрРЉ 4ТЪЦЏ,260,18,7,5,6,234,7,29,45,42,22,24,11,24,16,14,8,4,2,1,Б|,1,Б|,Б|,Б|
Цk36ПрРЉ 6ТЪЦЏ,120,12,4,3,5,97,5,15,21,12,17,8,10,6,2,1,11,1,5,4,1,Б|,Б|,Б|,Б|
Цk36ПрРЉ 7ТЪЦЏ,542,34,14,6,14,396,24,26,55,38,36,27,49,54,47,40,112,39,29,28,9,4,2,1,Б|
Цk36ПрРЉ 8ТЪЦЏ,46,3,2,1,Б|,39,1,7,7,8,7,2,Б|,3,Б|,4,4,Б|,1,Б|,Б|,2,1,Б|,Б|
Цk36ПрРЉ 9ТЪЦЏ,46,7,5,1,1,34,4,5,4,Б|,4,3,4,6,1,3,5,3,2,Б|,Б|,Б|,Б|,Б|,Б|
Цk36ПрРЉ10ТЪЦЏ,53,10,1,6,3,42,3,2,3,7,9,4,3,5,1,5,1,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk37ПрРЉ 2ТЪЦЏ,284,27,9,11,7,223,21,30,32,24,22,19,35,17,10,13,34,12,10,6,4,1,1,Б|,Б|
Цk37ПрРЉ 3ТЪЦЏ,371,19,6,4,9,309,12,60,59,34,25,18,31,22,23,25,43,18,14,4,4,2,1,Б|,Б|
Цk37ПрРЉ 4ТЪЦЏ,273,33,19,11,3,209,8,31,27,19,44,14,17,23,13,13,31,10,3,5,6,6,Б|,1,Б|
Цk37ПрРЉ 5ТЪЦЏ,82,5,2,1,2,69,3,8,14,6,4,7,8,9,5,5,8,1,3,Б|,3,1,Б|,Б|,Б|
Цk37ПрРЉ 6ТЪЦЏ,261,22,12,6,4,208,12,31,39,31,26,15,16,19,11,8,31,12,10,2,2,4,1,Б|,Б|
Цk37ПрРЉ 7ТЪЦЏ,195,10,4,1,5,161,3,23,28,27,17,15,11,11,17,9,24,8,9,4,3,Б|,Б|,Б|,Б|
Цk37ПрРЉ 8ТЪЦЏ,223,27,5,6,16,165,12,13,19,10,11,22,27,22,15,14,31,11,11,4,5,Б|,Б|,Б|,Б|
Цk37ПрРЉ 9ТЪЦЏ,378,22,10,3,9,303,17,40,45,26,20,23,25,44,24,39,53,19,15,11,4,3,1,Б|,Б|
Цk38ПрРЉ 2ТЪЦЏ,285,17,13,2,2,240,6,56,60,43,24,9,11,13,7,11,28,8,7,6,4,1,2,Б|,Б|
Цk38ПрРЉ 3ТЪЦЏ,225,19,11,3,5,169,10,13,39,24,20,11,14,13,13,12,37,13,8,9,5,2,Б|,Б|,Б|
Цk38ПрРЉ 4ТЪЦЏ,145,9,3,3,3,125,2,27,27,15,15,16,8,11,1,3,11,4,3,3,Б|,1,Б|,Б|,Б|
