ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk 3ПрРЉ11ТЪЦЏ,271,29,14,7,8,202,7,8,11,17,24,31,28,23,31,22,40,17,10,6,1,3,3,Б|,Б|
Цk 3ПрРЉ12ТЪЦЏ,100,6,1,1,4,59,1,2,5,5,4,8,9,7,9,9,35,3,6,8,10,6,1,1,Б|
Цk 3ПрРЉ13ТЪЦЏ,420,30,14,5,11,285,11,16,11,20,36,27,37,41,43,43,105,28,30,22,13,9,3,Б|,Б|
Цk 3ПрРЉ14ТЪЦЏ,130,6,4,2,Б|,107,2,7,12,20,16,17,9,6,10,8,17,5,2,4,2,3,Б|,1,Б|
Цk 3ПрРЉ15ТЪЦЏ,44,5,1,Б|,4,35,3,8,3,1,2,Б|,7,5,4,2,4,Б|,1,Б|,2,1,Б|,Б|,Б|
Цk 3ПрРЉ16ТЪЦЏ,362,69,39,21,9,270,6,12,19,43,54,53,21,22,25,15,23,5,6,7,3,Б|,2,Б|,Б|
Цk 3ПрРЉ17ТЪЦЏ,331,62,19,26,17,220,10,12,18,26,34,52,26,11,12,19,49,15,12,12,4,3,2,1,Б|
Цk 3ПрРЉ18ТЪЦЏ,251,39,17,15,7,170,7,7,8,17,33,36,21,17,15,9,42,18,5,10,7,1,1,Б|,Б|
Цk 3ПрРЉ19ТЪЦЏ,17,2,1,1,Б|,15,Б|,2,7,4,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk 3ПрРЉ20ТЪЦЏ,211,17,6,5,6,163,10,18,25,14,16,11,19,22,8,20,31,7,5,9,5,5,Б|,Б|,Б|
Цk 3ПрРЉ21ТЪЦЏ,191,19,4,8,7,152,10,19,14,8,23,16,14,17,20,11,20,4,3,5,4,4,Б|,Б|,Б|
Цk 3ПрРЉ22ТЪЦЏ,166,16,5,6,5,127,6,10,10,16,21,17,17,9,2,19,23,10,2,8,3,Б|,Б|,Б|,Б|
Цk 3ПрРЉ23ТЪЦЏ,190,24,5,13,6,161,11,20,25,35,17,21,14,6,9,3,5,1,Б|,Б|,3,Б|,1,Б|,Б|
Цk 3ПрРЉ24ТЪЦЏ,340,38,19,8,11,264,12,25,36,28,41,31,26,18,22,25,38,13,11,9,2,3,Б|,Б|,Б|
Цk 3ПрРЉ25ТЪЦЏ,363,62,20,20,22,259,15,19,18,28,40,46,26,28,18,21,42,10,15,9,5,1,1,1,Б|
Цk 3ПрРЉ26ТЪЦЏ,239,26,5,11,10,180,7,12,18,21,24,27,18,11,26,16,33,13,6,9,4,1,Б|,Б|,Б|
Цk 3ПрРЉ27ТЪЦЏ,260,25,6,7,12,135,7,9,3,6,18,23,10,17,21,21,100,25,22,23,18,7,5,Б|,Б|
Цk 3ПрРЉ28ТЪЦЏ,51,4,Б|,3,1,34,Б|,1,4,2,4,3,3,5,6,6,13,4,2,2,3,2,Б|,Б|,Б|
Цk 3ПрРЉ29ТЪЦЏ,188,22,8,8,6,130,5,8,10,19,20,15,17,14,7,15,36,8,8,5,7,4,2,2,Б|
Цk 3ПрРЉ30ТЪЦЏ,330,21,9,4,8,237,12,17,17,33,27,31,27,22,29,22,72,28,9,12,13,6,1,3,Б|
Цk 4ПрРЉ 6ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 4ПрРЉ 7ТЪЦЏ,141,6,3,Б|,3,79,2,5,10,6,9,8,8,6,11,14,56,9,13,17,13,2,1,1,Б|
Цk 4ПрРЉ11ТЪЦЏ,429,38,17,12,9,305,13,22,26,32,50,32,35,27,39,29,86,24,25,18,11,6,Б|,1,1
Цk 4ПрРЉ12ТЪЦЏ,371,18,7,7,4,285,11,19,28,25,32,52,24,27,32,35,68,23,8,19,14,2,1,1,Б|
Цk 4ПрРЉ13ТЪЦЏ,295,21,7,6,8,244,11,26,37,30,38,26,23,19,15,19,30,14,2,8,3,1,2,Б|,Б|
Цk 4ПрРЉ14ТЪЦЏ,255,17,7,6,4,196,9,33,20,18,27,26,20,19,12,12,42,17,8,7,7,2,Б|,Б|,1
Цk 4ПрРЉ15ТЪЦЏ,309,44,16,17,11,234,10,23,9,35,47,27,33,18,18,14,31,11,12,5,2,1,Б|,Б|,Б|
Цk 4ПрРЉ16ТЪЦЏ,236,28,11,10,7,131,3,4,11,17,25,17,5,14,21,14,77,13,21,26,10,4,2,1,Б|
Цk 4ПрРЉ17ТЪЦЏ,345,36,14,8,14,276,16,25,30,41,37,31,28,22,24,22,33,10,8,3,6,3,3,Б|,Б|
Цk 4ПрРЉ18ТЪЦЏ,184,17,6,9,2,157,5,16,29,28,26,7,18,13,13,2,10,5,1,3,1,Б|,Б|,Б|,Б|
Цk 4ПрРЉ19ТЪЦЏ,206,25,2,9,14,167,13,39,25,9,10,29,7,11,14,10,14,4,3,3,3,Б|,Б|,1,Б|
Цk 4ПрРЉ20ТЪЦЏ,456,71,24,27,20,334,16,27,22,29,52,47,36,40,40,25,51,21,9,8,5,7,1,Б|,Б|
Цk 4ПрРЉ21ТЪЦЏ,106,14,6,5,3,75,6,12,14,12,9,6,7,4,2,3,17,1,2,6,5,3,Б|,Б|,Б|
Цk 4ПрРЉ22ТЪЦЏ,128,16,1,4,11,94,9,15,10,10,8,14,14,11,2,1,18,1,8,6,2,1,Б|,Б|,Б|
Цk 4ПрРЉ23ТЪЦЏ,131,13,4,3,6,106,6,10,17,16,6,11,14,15,5,6,12,7,3,1,1,Б|,Б|,Б|,Б|
Цk 4ПрРЉ24ТЪЦЏ,526,112,40,31,41,361,18,14,17,40,66,76,46,33,30,21,53,15,16,9,10,1,Б|,1,1
Цk 4ПрРЉ25ТЪЦЏ,494,51,14,15,22,355,11,24,43,54,46,39,33,45,30,30,88,21,28,18,15,5,1,Б|,Б|
Цk 4ПрРЉ26ТЪЦЏ,373,33,12,16,5,259,10,16,15,31,29,35,33,49,21,20,81,20,15,17,14,10,3,2,Б|
Цk 4ПрРЉ27ТЪЦЏ,98,2,2,Б|,Б|,86,6,10,13,6,9,7,7,10,6,12,10,4,4,1,Б|,Б|,1,Б|,Б|
Цk 4ПрРЉ28ТЪЦЏ,113,7,2,1,4,56,2,2,3,2,8,6,7,6,12,8,50,11,9,12,9,9,Б|,Б|,Б|
Цk 4ПрРЉ29ТЪЦЏ,76,14,6,4,4,49,4,1,3,7,13,3,8,3,2,5,13,5,1,1,2,4,Б|,Б|,Б|
Цk 4ПрРЉ30ТЪЦЏ,172,29,8,9,12,121,14,9,4,8,16,15,14,16,13,12,22,7,5,5,4,1,Б|,Б|,Б|
Цk 5ПрРЉ 8ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 5ПрРЉ 9ТЪЦЏ,158,7,3,1,3,130,4,16,18,21,13,14,9,13,11,11,21,6,4,3,1,4,3,Б|,Б|
Цk 5ПрРЉ10ТЪЦЏ,307,16,8,2,6,228,11,25,23,27,21,28,30,18,27,18,63,21,14,13,12,3,Б|,Б|,Б|
Цk 5ПрРЉ11ТЪЦЏ,194,16,14,2,Б|,177,2,12,45,38,36,16,14,4,5,5,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk 5ПрРЉ12ТЪЦЏ,224,22,14,4,4,181,1,13,32,49,33,21,9,7,11,5,21,6,3,6,5,1,Б|,Б|,Б|
Цk 5ПрРЉ13ТЪЦЏ,157,9,4,4,1,115,4,11,14,10,6,14,13,12,18,13,33,10,11,8,1,3,Б|,Б|,Б|
Цk 5ПрРЉ14ТЪЦЏ,54,2,Б|,Б|,2,43,Б|,7,10,7,3,Б|,4,5,5,2,9,2,Б|,2,3,2,Б|,Б|,Б|
Цk 5ПрРЉ15ТЪЦЏ,451,36,8,16,12,302,21,27,31,35,19,35,29,31,36,38,113,33,28,17,24,8,2,1,Б|
Цk 5ПрРЉ16ТЪЦЏ,274,26,13,11,2,215,9,16,34,45,34,15,27,17,8,10,33,12,8,7,1,3,2,Б|,Б|
Цk 5ПрРЉ17ТЪЦЏ,131,14,8,1,5,101,6,10,11,17,12,14,4,7,9,11,16,4,2,4,3,3,Б|,Б|,Б|
Цk 5ПрРЉ18ТЪЦЏ,255,20,9,5,6,205,7,25,37,30,28,20,16,12,13,17,30,6,10,9,4,1,Б|,Б|,Б|
Цk 5ПрРЉ19ТЪЦЏ,296,22,11,4,7,234,8,19,48,34,30,25,19,18,11,22,40,16,12,7,2,3,Б|,Б|,Б|
Цk 5ПрРЉ20ТЪЦЏ,305,24,12,7,5,245,10,19,48,37,33,25,23,17,14,19,36,19,7,Б|,3,4,2,Б|,1
Цk 5ПрРЉ21ТЪЦЏ,121,7,2,4,1,87,4,8,6,9,10,13,7,8,13,9,27,6,7,5,7,2,Б|,Б|,Б|
Цk 5ПрРЉ22ТЪЦЏ,115,8,4,1,3,97,1,10,19,21,13,11,9,4,4,5,10,5,1,3,Б|,Б|,1,Б|,Б|
Цk 5ПрРЉ23ТЪЦЏ,521,89,21,34,34,394,18,28,24,38,55,71,53,39,38,30,38,13,10,7,5,3,Б|,Б|,Б|
Цk 5ПрРЉ24ТЪЦЏ,274,41,15,16,10,202,6,14,26,39,34,21,22,10,18,12,31,9,11,4,7,Б|,Б|,Б|,Б|
Цk 5ПрРЉ25ТЪЦЏ,213,17,5,6,6,166,10,22,31,28,15,19,11,7,10,13,30,7,5,8,5,2,1,1,1
Цk 5ПрРЉ26ТЪЦЏ,34,Б|,Б|,Б|,Б|,26,Б|,2,2,5,6,3,2,2,4,Б|,8,1,2,2,Б|,3,Б|,Б|,Б|
Цk 5ПрРЉ27ТЪЦЏ,227,33,16,10,7,179,9,9,12,33,30,35,17,17,9,8,15,8,1,2,2,2,Б|,Б|,Б|
Цk 5ПрРЉ28ТЪЦЏ,36,Б|,Б|,Б|,Б|,25,Б|,2,3,4,4,4,4,1,3,Б|,11,3,5,2,Б|,1,Б|,Б|,Б|
Цk 5ПрРЉ29ТЪЦЏ,333,21,6,9,6,181,9,6,12,14,28,21,23,13,22,33,131,33,26,25,26,11,8,2,Б|
Цk 6ПрРЉ10ТЪЦЏ,233,19,13,3,3,196,3,40,29,23,39,16,17,15,7,7,18,3,3,6,4,2,Б|,Б|,Б|
Цk 6ПрРЉ11ТЪЦЏ,278,31,6,12,13,213,9,35,37,28,32,16,20,13,14,9,34,12,10,2,5,5,Б|,Б|,Б|
Цk 6ПрРЉ12ТЪЦЏ,274,46,31,8,7,190,5,7,15,26,40,27,12,12,16,30,38,13,10,6,2,5,2,Б|,Б|
Цk 6ПрРЉ13ТЪЦЏ,134,8,7,1,Б|,117,2,22,20,24,11,17,5,2,9,5,9,2,1,2,2,1,Б|,1,Б|
Цk 6ПрРЉ14ТЪЦЏ,214,37,16,15,6,148,3,13,18,25,30,19,7,11,11,11,29,14,6,5,1,1,1,1,Б|
Цk 6ПрРЉ15ТЪЦЏ,63,2,1,1,Б|,44,1,2,6,9,11,5,3,1,2,4,17,6,5,3,1,1,1,Б|,Б|
Цk 6ПрРЉ16ТЪЦЏ,468,51,19,17,15,330,15,26,56,45,36,47,33,23,19,30,87,20,32,19,11,4,1,Б|,Б|
Цk 6ПрРЉ17ТЪЦЏ,31,Б|,Б|,Б|,Б|,18,1,2,2,1,Б|,1,1,1,6,3,13,4,1,2,5,1,Б|,Б|,Б|
Цk 6ПрРЉ18ТЪЦЏ,99,7,2,3,2,70,3,13,4,4,10,6,8,3,13,6,22,5,7,4,5,Б|,1,Б|,Б|
Цk 6ПрРЉ19ТЪЦЏ,167,13,4,4,5,140,10,18,24,27,18,11,13,7,9,3,14,2,4,5,2,1,Б|,Б|,Б|
Цk 6ПрРЉ20ТЪЦЏ,214,17,11,4,2,181,4,20,39,51,30,19,6,7,3,2,16,4,5,2,4,1,Б|,Б|,Б|
Цk 6ПрРЉ21ТЪЦЏ,123,8,2,1,5,82,5,10,6,13,14,6,5,13,7,3,33,6,7,9,6,3,2,Б|,Б|
Цk 6ПрРЉ22ТЪЦЏ,227,12,2,5,5,153,16,14,10,12,11,16,24,16,17,17,62,19,16,13,8,4,2,Б|,Б|
Цk 6ПрРЉ23ТЪЦЏ,183,18,4,6,8,134,7,15,14,15,13,15,16,15,10,14,31,7,6,4,5,6,3,Б|,Б|
Цk 6ПрРЉ24ТЪЦЏ,346,45,11,16,18,268,8,32,27,25,40,39,29,31,24,13,33,7,10,8,6,1,Б|,1,Б|
Цk 6ПрРЉ25ТЪЦЏ,597,40,14,14,12,467,15,46,90,81,56,45,42,28,32,32,90,16,21,23,19,8,2,1,Б|
Цk 6ПрРЉ26ТЪЦЏ,524,23,9,7,7,438,11,54,64,58,63,40,45,42,27,34,63,18,15,14,9,6,1,Б|,Б|
Цk 6ПрРЉ27ТЪЦЏ,366,39,14,16,9,252,17,11,19,21,27,38,32,31,32,24,75,25,17,15,8,9,Б|,1,Б|
Цk 6ПрРЉ28ТЪЦЏ,449,51,17,13,21,283,15,14,17,26,27,36,40,36,34,38,115,47,29,24,10,5,Б|,Б|,Б|
Цk 7ПрРЉ11ТЪЦЏ,96,7,3,3,1,73,2,7,5,14,12,8,5,9,3,8,16,2,5,5,1,2,1,Б|,Б|
Цk 7ПрРЉ12ТЪЦЏ,452,37,16,12,9,289,23,35,31,35,27,20,25,25,37,31,126,25,26,32,21,12,8,2,Б|
Цk 7ПрРЉ13ТЪЦЏ,137,22,12,6,4,97,4,4,5,14,17,16,10,9,9,9,18,6,5,4,2,Б|,Б|,Б|,1
Цk 7ПрРЉ14ТЪЦЏ,373,20,8,8,4,240,15,19,23,23,18,18,22,29,37,36,113,25,27,28,23,6,3,1,Б|
Цk 7ПрРЉ15ТЪЦЏ,256,27,13,8,6,147,8,7,14,17,26,16,7,16,16,20,82,21,22,19,10,8,2,Б|,Б|
Цk 7ПрРЉ16ТЪЦЏ,523,69,20,27,22,378,26,21,33,30,37,49,72,37,44,29,76,23,23,10,9,9,1,1,Б|
Цk 7ПрРЉ17ТЪЦЏ,126,10,6,2,2,84,5,7,13,16,9,5,4,11,5,9,32,6,7,6,10,2,1,Б|,Б|
Цk 7ПрРЉ18ТЪЦЏ,68,4,Б|,Б|,4,48,9,8,4,2,2,2,7,3,9,2,16,2,3,4,4,1,2,Б|,Б|
Цk 7ПрРЉ19ТЪЦЏ,134,8,4,Б|,4,113,2,8,25,27,23,6,5,4,4,9,13,2,7,3,1,Б|,Б|,Б|,Б|
Цk 7ПрРЉ20ТЪЦЏ,108,14,10,2,2,87,2,5,14,22,15,12,6,5,6,Б|,7,Б|,1,1,3,1,1,Б|,Б|
Цk 7ПрРЉ21ТЪЦЏ,179,18,9,8,1,146,1,11,33,32,25,13,5,2,10,14,15,2,2,4,4,3,Б|,Б|,Б|
Цk 7ПрРЉ22ТЪЦЏ,229,30,5,14,11,175,6,15,14,16,36,25,27,10,8,18,24,7,4,2,5,5,1,Б|,Б|
Цk 7ПрРЉ23ТЪЦЏ,232,52,8,13,31,162,16,9,6,11,14,34,28,29,8,7,18,3,7,5,3,Б|,Б|,Б|,Б|
Цk 7ПрРЉ24ТЪЦЏ,276,26,10,10,6,215,16,30,22,28,17,24,9,32,23,14,35,10,11,10,3,Б|,1,Б|,Б|
Цk 7ПрРЉ25ТЪЦЏ,363,71,34,21,16,251,7,11,12,24,50,50,24,29,24,20,41,13,11,8,6,3,Б|,Б|,Б|
Цk 7ПрРЉ26ТЪЦЏ,251,16,5,9,2,156,6,13,22,19,23,17,16,11,14,15,79,25,22,16,11,5,Б|,Б|,Б|
Цk 7ПрРЉ27ТЪЦЏ,130,10,3,4,3,94,Б|,7,8,10,19,9,7,16,14,4,26,3,7,7,7,2,Б|,Б|,Б|
Цk 8ПрРЉ12ТЪЦЏ,141,30,10,10,10,82,4,7,4,Б|,18,27,3,7,7,5,29,12,6,8,2,Б|,1,Б|,Б|
Цk 8ПрРЉ13ТЪЦЏ,135,20,5,10,5,102,4,5,5,19,18,11,7,8,8,17,13,5,1,2,3,1,Б|,1,Б|
Цk 8ПрРЉ15ТЪЦЏ,305,25,14,6,5,186,12,7,11,16,25,16,16,26,28,29,94,31,28,19,12,3,1,Б|,Б|
Цk 8ПрРЉ16ТЪЦЏ,276,20,6,4,10,156,6,14,17,9,17,10,9,24,30,20,100,18,31,22,15,7,5,2,Б|
Цk 8ПрРЉ18ТЪЦЏ,106,5,Б|,3,2,98,2,23,40,12,5,4,3,3,1,5,3,1,Б|,Б|,2,Б|,Б|,Б|,Б|
Цk 8ПрРЉ19ТЪЦЏ,122,7,5,1,1,100,4,13,26,16,7,10,7,6,6,5,15,2,3,6,3,1,Б|,Б|,Б|
Цk 8ПрРЉ20ТЪЦЏ,67,1,1,Б|,Б|,56,Б|,18,13,5,2,6,2,1,3,6,10,3,2,Б|,1,3,1,Б|,Б|
Цk 8ПрРЉ21ТЪЦЏ,168,22,6,9,7,99,1,2,6,11,13,14,9,15,17,11,47,9,12,12,9,4,1,Б|,Б|
Цk 8ПрРЉ22ТЪЦЏ,264,49,14,16,19,184,16,13,8,9,24,27,33,26,15,13,31,12,9,5,5,Б|,Б|,Б|,Б|
Цk 8ПрРЉ23ТЪЦЏ,127,12,5,6,1,99,3,13,20,21,15,6,6,2,6,7,16,5,4,5,Б|,Б|,2,Б|,Б|
Цk 8ПрРЉ24ТЪЦЏ,172,15,8,2,5,119,7,10,16,14,10,11,10,13,15,13,38,17,7,5,3,3,3,Б|,Б|
Цk 8ПрРЉ25ТЪЦЏ,57,7,Б|,4,3,41,1,5,10,7,2,8,1,2,1,4,9,3,2,1,2,1,Б|,Б|,Б|
Цk 8ПрРЉ26ТЪЦЏ,177,15,4,6,5,122,3,17,11,14,18,8,14,9,13,15,40,15,12,7,2,2,1,1,Б|
Цk 9ПрРЉ16ТЪЦЏ,574,84,23,27,34,387,29,25,16,24,48,52,43,49,36,65,103,31,30,18,10,10,2,1,1
Цk 9ПрРЉ17ТЪЦЏ,379,48,15,15,18,230,14,10,11,22,25,24,31,25,30,38,101,38,30,18,10,4,Б|,1,Б|
Цk 9ПрРЉ18ТЪЦЏ,152,26,13,9,4,114,1,11,11,21,28,14,6,7,5,10,12,1,4,2,3,2,Б|,Б|,Б|
Цk 9ПрРЉ19ТЪЦЏ,180,20,14,3,3,142,4,29,32,28,14,10,10,3,7,5,18,6,1,5,4,1,Б|,1,Б|
Цk 9ПрРЉ20ТЪЦЏ,283,53,17,17,19,208,21,10,15,24,37,28,31,17,14,11,22,9,4,5,3,Б|,Б|,1,Б|
Цk 9ПрРЉ21ТЪЦЏ,159,17,4,5,8,127,10,8,11,15,9,15,18,12,16,13,15,5,2,3,3,1,1,Б|,Б|
Цk 9ПрРЉ22ТЪЦЏ,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 9ПрРЉ23ТЪЦЏ,243,43,17,9,17,143,6,6,11,17,19,31,13,11,16,13,57,13,11,12,16,2,2,1,Б|
Цk 9ПрРЉ24ТЪЦЏ,536,76,14,28,34,401,32,26,31,31,40,59,67,40,38,37,59,21,10,14,10,2,1,1,Б|
Цk10ПрРЉ14ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk10ПрРЉ15ТЪЦЏ,401,35,9,8,18,276,13,8,16,19,48,43,38,32,28,31,90,35,21,18,10,5,1,Б|,Б|
Цk10ПрРЉ16ТЪЦЏ,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk10ПрРЉ17ТЪЦЏ,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk10ПрРЉ18ТЪЦЏ,302,47,9,21,17,220,15,15,22,11,31,34,26,18,27,21,35,12,10,5,4,2,2,Б|,Б|
Цk10ПрРЉ19ТЪЦЏ,48,3,1,1,1,40,1,4,6,13,4,5,Б|,2,1,4,5,2,1,Б|,1,Б|,1,Б|,Б|
Цk10ПрРЉ20ТЪЦЏ,50,Б|,Б|,Б|,Б|,40,1,8,4,3,5,1,2,6,7,3,10,2,1,3,3,Б|,Б|,Б|,1
Цk10ПрРЉ21ТЪЦЏ,57,1,1,Б|,Б|,49,2,8,11,9,9,3,2,2,2,1,7,Б|,3,1,2,1,Б|,Б|,Б|
Цk10ПрРЉ22ТЪЦЏ,17,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk10ПрРЉ24ТЪЦЏ,259,60,29,21,10,183,7,2,7,27,46,39,21,5,16,13,16,5,5,2,3,Б|,Б|,1,Б|
Цk11ПрРЉ13ТЪЦЏ,21,Б|,Б|,Б|,Б|,21,Б|,13,8,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk11ПрРЉ14ТЪЦЏ,608,84,23,28,33,406,21,18,20,26,43,57,47,41,66,67,118,43,25,24,10,9,4,3,Б|
Цk11ПрРЉ15ТЪЦЏ,60,8,5,2,1,43,1,5,9,9,5,5,1,1,6,1,9,3,Б|,1,4,1,Б|,Б|,Б|
Цk11ПрРЉ17ТЪЦЏ,191,32,6,17,9,139,4,13,9,12,30,22,14,11,9,15,20,7,6,2,4,1,Б|,Б|,Б|
Цk11ПрРЉ18ТЪЦЏ,548,151,96,42,13,397,16,23,78,126,63,16,36,32,7,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk11ПрРЉ20ТЪЦЏ,28,Б|,Б|,Б|,Б|,24,1,5,2,3,5,3,Б|,2,1,2,4,3,1,Б|,Б|,Б|,Б|,Б|,Б|
Цk11ПрРЉ21ТЪЦЏ,50,12,6,3,3,30,1,1,3,5,6,2,3,2,3,4,8,2,4,1,Б|,1,Б|,Б|,Б|
Цk11ПрРЉ22ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk11ПрРЉ23ТЪЦЏ,121,19,5,7,7,88,9,9,3,5,1,13,19,12,10,7,14,4,1,5,4,Б|,Б|,Б|,Б|
Цk11ПрРЉ24ТЪЦЏ,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk12ПрРЉ15ТЪЦЏ,320,25,13,3,9,238,8,14,36,45,31,19,22,21,18,24,57,23,11,11,7,4,1,Б|,Б|
Цk12ПрРЉ16ТЪЦЏ,129,2,Б|,Б|,2,101,2,21,30,19,3,4,6,3,9,4,26,4,7,7,4,2,2,Б|,Б|
Цk12ПрРЉ17ТЪЦЏ,346,41,7,17,17,248,18,20,7,17,18,35,36,37,28,32,57,24,16,6,4,5,1,1,Б|
Цk12ПрРЉ18ТЪЦЏ,166,43,27,9,7,120,6,7,24,24,17,8,13,7,10,4,3,Б|,Б|,Б|,1,1,1,Б|,Б|
Цk12ПрРЉ23ТЪЦЏ,86,2,Б|,1,1,46,8,2,2,2,5,5,4,Б|,9,9,38,7,10,10,7,3,1,Б|,Б|
Цk13ПрРЉ15ТЪЦЏ,407,31,11,13,7,266,12,42,36,27,37,22,14,24,29,23,110,30,27,17,16,10,8,1,1
Цk13ПрРЉ16ТЪЦЏ,266,31,14,11,6,202,11,14,38,41,33,22,21,10,4,8,33,7,11,9,4,2,Б|,Б|,Б|
Цk13ПрРЉ17ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk13ПрРЉ19ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk14ПрРЉ15ТЪЦЏ,590,48,15,16,17,389,28,74,48,43,40,28,29,19,42,38,153,22,28,43,35,20,5,Б|,Б|
Цk14ПрРЉ18ТЪЦЏ,68,8,5,2,1,42,1,7,5,3,2,8,4,2,5,5,18,2,3,4,7,2,Б|,Б|,Б|
Цk15ПрРЉ15ТЪЦЏ,258,16,2,3,11,179,11,34,21,21,17,13,14,15,21,12,63,15,17,7,10,6,5,3,Б|
Цk16ПрРЉ15ТЪЦЏ,123,11,5,5,1,83,1,11,12,14,9,6,8,3,8,11,29,10,10,1,4,4,Б|,Б|,Б|
Цk16ПрРЉ21ТЪЦЏ,39,5,3,2,Б|,27,1,4,2,2,1,4,3,7,2,1,7,1,3,1,1,1,Б|,Б|,Б|
Цk17ПрРЉ15ТЪЦЏ,142,16,3,8,5,88,6,8,2,12,7,10,10,10,14,9,38,10,7,7,8,6,Б|,Б|,Б|
Цk18ПрРЉ15ТЪЦЏ,126,14,5,5,4,93,4,14,9,11,12,9,13,6,9,6,19,7,Б|,6,3,2,1,Б|,Б|
Цk20ПрРЉ15ТЪЦЏ,200,6,1,2,3,111,9,9,7,11,9,7,14,15,13,17,83,16,19,25,9,8,5,1,Б|
Цk21ПрРЉ15ТЪЦЏ,422,47,8,17,22,303,42,25,11,15,25,42,46,27,40,30,72,21,21,10,14,4,1,1,Б|
Цk22ПрРЉ15ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Л{ГPЛuБiФ‘ТnБj,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Л{ВћРXБiФ‘ТnБj,93,11,3,4,4,47,4,1,9,8,3,2,5,6,5,4,35,2,2,3,9,13,5,1,Б|
Ф’Мk,226,13,5,3,5,163,6,12,11,24,35,18,13,12,15,17,50,15,14,9,5,5,1,1,Б|
Л{ВћРX 1Пр 1ТЪЦЏ,96,31,16,11,4,58,1,1,5,15,14,12,3,1,2,4,7,2,3,1,1,Б|,Б|,Б|,Б|
Л{ВћРX 1Пр 2ТЪЦЏ,86,15,4,6,5,65,3,5,2,9,16,11,7,3,6,3,6,1,2,1,1,Б|,Б|,1,Б|
Л{ВћРX 1Пр 3ТЪЦЏ,197,29,8,9,12,132,7,7,9,5,23,30,24,9,7,11,36,14,6,11,4,Б|,1,Б|,Б|
Л{ВћРX 1Пр 4ТЪЦЏ,144,5,1,2,2,106,2,15,23,15,8,12,3,12,9,7,33,7,9,10,2,4,1,Б|,Б|
Л{ВћРX 1Пр 5ТЪЦЏ,97,6,1,3,2,71,1,5,9,3,14,11,9,5,7,7,20,8,2,4,3,1,2,Б|,Б|
Л{ВћРX 1Пр 6ТЪЦЏ,521,56,13,18,25,343,21,29,30,35,35,34,38,34,44,43,122,29,24,32,17,16,2,2,Б|
Л{ВћРX 1Пр 7ТЪЦЏ,230,41,16,10,15,150,9,10,15,19,17,25,16,16,8,15,39,10,8,13,6,1,Б|,Б|,1
Л{ВћРX 1Пр 8ТЪЦЏ,276,30,14,6,10,198,17,9,4,16,26,37,30,14,21,24,48,15,10,12,5,3,1,2,Б|
Л{ВћРX 1Пр 9ТЪЦЏ,310,25,4,9,12,217,15,26,25,16,27,30,29,23,10,16,68,13,17,18,9,8,2,1,Б|
Л{ВћРX 1Пр10ТЪЦЏ,679,81,32,21,28,471,29,22,39,45,50,55,58,53,68,52,127,28,19,25,29,10,13,1,2
Л{ВћРX 1Пр11ТЪЦЏ,203,29,10,9,10,129,13,9,8,12,11,15,17,9,11,24,45,15,9,7,5,5,2,2,Б|
