ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk14ПрРЉ20ТЪЦЏ,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk15ПрРЉ15ТЪЦЏ,256,18,1,8,9,185,22,35,20,4,17,16,21,17,20,13,53,10,12,7,12,9,3,Б|,Б|
Цk15ПрРЉ19ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk16ПрРЉ15ТЪЦЏ,135,10,2,2,6,104,10,15,12,7,5,5,19,10,9,12,21,7,7,4,1,1,1,Б|,Б|
Цk16ПрРЉ20ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk16ПрРЉ21ТЪЦЏ,42,7,3,Б|,4,29,2,1,6,4,4,6,3,Б|,1,2,6,2,2,1,Б|,1,Б|,Б|,Б|
Цk17ПрРЉ15ТЪЦЏ,152,12,2,3,7,108,8,14,12,10,7,10,14,10,12,11,32,9,6,12,3,1,1,Б|,Б|
Цk18ПрРЉ15ТЪЦЏ,96,12,5,2,5,71,2,14,14,8,10,6,4,5,5,3,13,5,3,2,2,1,Б|,Б|,Б|
Цk20ПрРЉ15ТЪЦЏ,212,15,4,7,4,114,6,8,7,14,13,7,9,17,15,18,83,29,20,13,6,10,5,Б|,Б|
Цk21ПрРЉ15ТЪЦЏ,491,96,46,34,16,354,34,31,47,64,59,24,35,30,14,16,41,12,14,8,4,2,1,Б|,Б|
Л{ГPЛuБiФ‘ТnБj,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Л{ВћРXБiФ‘ТnБj,65,14,4,5,5,36,3,5,4,4,3,8,5,1,Б|,3,15,3,4,3,Б|,3,1,1,Б|
Ф’Мk,234,25,4,7,14,169,5,26,35,14,16,12,21,18,13,9,40,16,9,7,2,5,1,Б|,Б|
Л{ВћРX 1Пр 1ТЪЦЏ,110,39,14,16,9,67,4,5,4,9,15,9,13,2,3,3,4,Б|,1,Б|,3,Б|,Б|,Б|,Б|
Л{ВћРX 1Пр 2ТЪЦЏ,104,35,12,10,13,65,3,4,4,13,12,12,11,3,1,2,4,2,Б|,Б|,Б|,2,Б|,Б|,Б|
Л{ВћРX 1Пр 3ТЪЦЏ,52,4,2,1,1,40,Б|,10,9,6,6,2,4,1,1,1,8,2,3,1,1,1,Б|,Б|,Б|
Л{ВћРX 1Пр 4ТЪЦЏ,144,9,1,2,6,115,5,17,29,17,13,8,6,2,7,11,20,10,3,3,4,Б|,Б|,Б|,Б|
Л{ВћРX 1Пр 5ТЪЦЏ,70,7,3,3,1,42,5,5,1,1,3,5,5,2,11,4,21,9,4,3,4,1,Б|,Б|,Б|
Л{ВћРX 1Пр 6ТЪЦЏ,572,81,20,25,36,408,29,35,42,42,56,45,51,47,30,31,83,29,22,17,6,4,5,Б|,Б|
Л{ВћРX 1Пр 7ТЪЦЏ,151,29,9,9,11,97,10,6,8,12,15,10,7,10,9,10,25,12,6,2,3,Б|,2,Б|,Б|
Л{ВћРX 1Пр 8ТЪЦЏ,256,41,7,16,18,185,15,16,19,21,26,23,16,26,13,10,30,13,4,2,4,4,3,Б|,Б|
Л{ВћРX 1Пр 9ТЪЦЏ,254,26,7,10,9,189,7,32,36,29,24,15,9,12,14,11,39,15,7,9,6,Б|,1,1,Б|
Л{ВћРX 1Пр10ТЪЦЏ,573,72,22,23,27,384,36,40,36,32,34,44,55,45,36,26,117,30,40,25,14,6,2,Б|,Б|
Л{ВћРX 1Пр11ТЪЦЏ,208,31,10,14,7,146,4,11,15,19,16,10,18,23,13,17,31,7,7,8,5,3,1,Б|,Б|
Л{ВћРX 1Пр12ТЪЦЏ,191,19,4,9,6,119,12,11,7,8,11,18,16,14,12,10,53,15,12,15,6,4,1,Б|,Б|
Л{ВћРX 1Пр13ТЪЦЏ,210,33,2,14,17,144,12,12,14,8,16,15,23,24,10,10,33,6,10,7,6,4,Б|,Б|,Б|
Л{ВћРX 1Пр14ТЪЦЏ,89,8,2,Б|,6,58,8,3,8,Б|,5,3,6,5,13,7,23,7,4,2,6,1,3,Б|,Б|
Л{ВћРX 1Пр15ТЪЦЏ,316,45,10,15,20,222,26,14,22,24,36,16,26,15,18,25,49,21,12,7,6,2,1,Б|,Б|
Л{ВћРX 1Пр16ТЪЦЏ,475,79,12,25,42,350,34,30,23,33,30,34,61,51,35,19,46,12,9,11,9,3,1,1,Б|
Л{ВћРX 1Пр17ТЪЦЏ,102,12,Б|,8,4,61,3,3,6,2,12,4,5,10,10,6,29,12,3,7,4,2,1,Б|,Б|
Л{ВћРX 1Пр18ТЪЦЏ,117,14,7,4,3,84,9,6,9,10,5,7,15,8,6,9,19,12,4,3,Б|,Б|,Б|,Б|,Б|
Л{ВћРX 2Пр 1ТЪЦЏ,129,27,9,8,10,95,4,15,17,10,18,11,8,5,4,3,7,Б|,3,3,1,Б|,Б|,Б|,Б|
Л{ВћРX 2Пр 2ТЪЦЏ,326,42,16,14,12,234,36,10,20,16,26,32,27,28,18,21,50,20,15,4,3,7,1,Б|,Б|
Л{ВћРX 2Пр 3ТЪЦЏ,398,70,26,20,24,309,23,33,39,39,45,42,40,23,14,11,19,7,7,1,2,1,Б|,1,Б|
Л{ВћРX 2Пр 4ТЪЦЏ,435,39,18,5,16,354,17,55,60,55,43,28,30,20,24,22,42,19,9,2,6,3,3,Б|,Б|
Л{ВћРX 2Пр 5ТЪЦЏ,350,50,11,21,18,263,19,34,32,33,35,29,26,25,16,14,37,16,8,6,3,3,1,Б|,Б|
Л{ВћРX 2Пр 6ТЪЦЏ,344,35,15,10,10,241,14,31,26,21,18,20,28,31,25,27,68,31,15,15,4,2,Б|,1,Б|
Л{ВћРX 2Пр 7ТЪЦЏ,301,41,10,11,20,210,20,18,22,31,22,15,27,25,14,16,50,14,7,20,5,1,2,1,Б|
Л{ВћРX 2Пр 8ТЪЦЏ,423,53,19,12,22,298,21,27,41,43,31,15,42,35,23,20,72,25,19,10,8,8,2,Б|,Б|
Л{ВћРX 2Пр 9ТЪЦЏ,292,32,4,10,18,195,19,25,17,17,13,19,15,29,26,15,65,22,10,18,10,3,2,Б|,Б|
Л{ВћРX 2Пр10ТЪЦЏ,338,55,16,15,24,225,13,21,19,28,40,26,22,20,18,18,58,20,17,8,5,6,2,Б|,Б|
Л{ВћРX 2Пр11ТЪЦЏ,213,27,9,9,9,165,19,18,17,6,15,15,25,26,17,7,21,6,4,7,1,3,Б|,Б|,Б|
Л{ВћРX 2Пр12ТЪЦЏ,148,14,2,4,8,98,15,12,7,2,6,12,16,9,8,11,36,8,17,7,2,2,Б|,Б|,Б|
Л{ВћРX 2Пр13ТЪЦЏ,280,38,9,12,17,186,14,13,18,12,10,18,20,23,32,26,56,15,13,13,10,3,2,Б|,Б|
Л{ВћРX 2Пр14ТЪЦЏ,46,4,1,2,1,28,2,4,2,3,Б|,4,4,4,2,3,14,2,7,2,1,2,Б|,Б|,Б|
Л{ВћРX 2Пр15ТЪЦЏ,272,49,15,19,15,192,18,10,13,22,20,25,20,23,20,21,31,11,9,7,2,2,Б|,Б|,Б|
Л{ВћРX 2Пр16ТЪЦЏ,632,123,28,25,70,442,97,27,34,50,49,52,47,45,20,21,67,22,14,17,8,5,1,Б|,Б|
Л{ВћРX 2Пр17ТЪЦЏ,414,52,11,12,29,262,18,25,18,15,24,27,31,30,47,27,100,36,29,16,9,7,3,Б|,Б|
Л{ВћРX 3Пр 1ТЪЦЏ,153,18,4,5,9,111,8,3,19,13,10,10,10,14,12,12,24,10,6,2,2,4,Б|,Б|,Б|
Л{ВћРX 3Пр 2ТЪЦЏ,273,30,3,14,13,194,23,20,13,10,23,17,32,15,20,21,49,20,13,10,4,2,Б|,Б|,Б|
Л{ВћРX 3Пр 3ТЪЦЏ,232,43,9,20,14,156,13,8,14,18,25,29,15,14,10,10,33,5,15,6,5,1,1,Б|,Б|
Л{ВћРX 3Пр 4ТЪЦЏ,571,87,35,30,22,433,42,45,53,66,56,50,46,34,22,19,51,17,12,7,8,3,3,1,Б|
Л{ВћРX 3Пр 5ТЪЦЏ,638,91,28,31,32,501,29,57,77,64,79,60,48,38,22,27,46,22,14,5,3,1,Б|,1,Б|
Л{ВћРX 3Пр 6ТЪЦЏ,500,121,37,43,41,344,16,26,57,52,67,41,35,17,18,15,35,11,9,10,3,2,Б|,Б|,Б|
Л{ВћРX 3Пр 7ТЪЦЏ,683,119,36,42,41,481,41,42,40,49,62,60,74,46,34,33,83,35,20,15,7,4,1,1,Б|
Л{ВћРX 3Пр 8ТЪЦЏ,214,26,2,7,17,153,18,13,16,15,17,20,17,15,13,9,35,8,12,3,6,2,4,Б|,Б|
Л{ВћРX 3Пр 9ТЪЦЏ,349,90,37,33,20,240,18,9,15,26,63,32,31,29,10,7,19,9,4,4,1,1,Б|,Б|,Б|
Л{ВћРX 3Пр10ТЪЦЏ,435,82,26,32,24,319,17,31,33,30,42,45,32,41,25,23,34,10,10,6,4,2,2,Б|,Б|
Л{ВћРX 3Пр11ТЪЦЏ,192,26,2,9,15,134,13,9,15,10,6,10,18,25,18,10,32,12,8,3,6,1,2,Б|,Б|
Л{ВћРX 3Пр12ТЪЦЏ,343,68,20,26,22,210,21,14,23,15,19,29,33,16,16,24,65,24,19,10,6,5,1,Б|,Б|
Л{ВћРX 3Пр13ТЪЦЏ,133,17,5,5,7,90,9,9,11,4,7,9,14,14,6,7,26,9,5,7,2,3,Б|,Б|,Б|
Л{ВћРX 4Пр 1ТЪЦЏ,103,9,1,4,4,83,7,11,17,14,8,7,6,6,3,4,11,2,2,2,3,1,1,Б|,Б|
Л{ВћРX 4Пр 2ТЪЦЏ,391,128,34,54,40,237,18,14,22,40,53,31,23,16,11,9,26,10,6,4,3,2,1,Б|,Б|
Л{ВћРX 4Пр 3ТЪЦЏ,224,40,11,14,15,152,13,13,15,17,24,19,14,16,6,15,32,14,13,3,1,Б|,1,Б|,Б|
Л{ВћРX 4Пр 4ТЪЦЏ,175,26,6,6,14,108,11,11,7,16,3,12,18,15,9,6,41,9,9,7,8,6,2,Б|,Б|
Л{ВћРX 4Пр 5ТЪЦЏ,434,78,20,25,33,287,32,32,26,29,35,37,38,19,14,25,69,30,17,8,4,8,2,Б|,Б|
Л{ВћРX 4Пр 6ТЪЦЏ,158,30,7,12,11,118,12,7,14,13,9,16,11,14,12,10,10,6,1,2,1,Б|,Б|,Б|,Б|
Л{ВћРX 4Пр 7ТЪЦЏ,180,21,4,6,11,120,9,9,13,4,13,17,18,12,13,12,39,12,14,7,4,1,1,Б|,Б|
Л{ВћРX 4Пр 9ТЪЦЏ,280,77,30,22,25,197,19,9,15,31,42,20,31,20,7,3,6,2,2,Б|,1,1,Б|,Б|,Б|
Л{ВћРX 4Пр10ТЪЦЏ,409,44,8,12,24,292,33,21,31,24,21,36,44,31,27,24,73,26,18,13,12,4,Б|,Б|,Б|
Л{ВћРX 4Пр11ТЪЦЏ,409,57,9,17,31,277,21,27,15,21,27,31,40,43,24,28,75,36,19,13,2,5,Б|,Б|,Б|
Л{ВћРX 4Пр12ТЪЦЏ,425,60,13,17,30,280,33,21,21,15,20,31,36,41,25,37,85,27,29,12,7,5,2,3,Б|
Л{ВћРX 4Пр13ТЪЦЏ,188,14,2,5,7,138,11,9,17,8,8,5,19,13,19,29,36,16,11,2,4,3,Б|,Б|,Б|
СoОqОR 1ТЪЦЏ,421,57,12,15,30,265,21,24,13,27,23,31,36,30,26,34,99,37,24,15,9,10,4,Б|,Б|
СoОqОR 2ТЪЦЏ,263,26,5,3,18,174,24,14,14,8,7,20,35,26,11,15,63,23,20,11,4,4,1,Б|,Б|
СoОqОR 3ТЪЦЏ,150,20,8,7,5,118,8,18,10,11,13,7,10,13,16,12,12,8,Б|,3,Б|,1,Б|,Б|,Б|
СoОqОR 4ТЪЦЏ,209,4,Б|,2,2,103,1,3,2,6,5,8,9,22,23,24,102,25,22,14,16,14,10,1,Б|
КEРм 1ТЪЦЏ,220,54,8,20,26,135,22,12,6,14,5,9,21,11,18,17,31,9,6,7,4,4,Б|,1,Б|
КEРм 2ТЪЦЏ,287,33,9,11,13,203,19,27,10,13,13,16,22,31,27,25,51,20,11,8,4,5,3,Б|,Б|
КEРм 3ТЪЦЏ,278,45,7,17,21,187,20,20,7,6,21,20,26,33,18,16,46,11,14,9,8,3,Б|,1,Б|
ИЃГЦЛu 1ТЪЦЏ,420,66,13,20,33,262,21,19,30,27,24,29,40,34,16,22,92,16,22,27,17,7,3,Б|,Б|
ИЃГЦЛu 2ТЪЦЏ,89,10,3,1,6,53,9,2,1,2,8,9,5,6,3,8,26,5,7,4,7,1,2,Б|,Б|
ИЃГЦЛu 3ТЪЦЏ,335,45,7,18,20,224,24,21,15,16,18,20,28,34,21,27,66,23,14,9,14,1,3,2,Б|
ИЃГЦЛu 4ТЪЦЏ,143,24,4,10,10,100,11,8,7,5,16,9,18,5,10,11,19,7,4,4,Б|,2,1,1,Б|
ИЃГЦЛu 5ТЪЦЏ,422,18,3,6,9,139,10,10,11,10,8,8,13,22,24,23,265,24,33,45,63,52,31,15,2
ИЃГЦЛu 6ТЪЦЏ,47,6,2,1,3,25,3,Б|,3,3,4,Б|,3,3,2,4,16,5,2,3,1,2,3,Б|,Б|
ХЪМ© 1ТЪЦЏ,217,28,9,8,11,165,21,16,8,8,19,11,30,26,16,10,24,9,8,2,3,2,Б|,Б|,Б|
ХЪМ© 2ТЪЦЏ,347,61,13,28,20,239,27,23,26,9,26,23,34,34,18,19,47,13,13,9,8,1,3,Б|,Б|
ХЪМ© 3ТЪЦЏ,476,55,12,18,25,314,33,32,21,17,23,33,44,35,35,41,107,46,27,19,5,5,4,1,Б|
ХЪМ© 4ТЪЦЏ,307,53,30,12,11,240,38,26,40,39,29,18,23,11,10,6,14,4,5,3,1,1,Б|,Б|,Б|
ХЪМ© 5ТЪЦЏ,54,10,3,2,5,32,2,2,2,6,4,8,4,2,1,1,12,4,3,4,1,Б|,Б|,Б|,Б|
Й~ОRРЉТђ 1ТЪЦЏ,549,81,24,33,24,385,40,31,30,40,34,46,51,49,41,23,83,28,19,17,8,10,1,Б|,Б|
Й~ОRРЉТђ 2ТЪЦЏ,531,67,15,22,30,367,33,34,31,26,27,39,39,47,49,42,97,35,30,13,8,10,1,Б|,Б|
Й~ОRРЉТђ 3ТЪЦЏ,281,27,5,9,13,184,10,21,19,16,11,14,31,21,19,22,70,26,24,12,2,2,4,Б|,Б|
Й~ОRРЉТђ 4ТЪЦЏ,462,32,7,10,15,159,20,15,12,10,10,14,24,22,14,18,271,32,40,52,61,46,30,9,1
Й~ОRРЉТђ 5ТЪЦЏ,452,64,14,24,26,310,33,25,22,21,25,31,44,49,31,29,78,29,17,12,12,6,2,Б|,Б|
Й~ОRРЉТђ 6ТЪЦЏ,127,6,2,1,3,97,8,14,13,5,9,3,14,20,3,8,24,7,8,7,1,1,Б|,Б|,Б|
Й~ОRРЉТђ 7ТЪЦЏ,202,24,6,8,10,134,6,11,9,17,14,8,15,15,20,19,44,16,9,5,6,6,1,1,Б|
Й~ОRРЉТђ 8ТЪЦЏ,342,60,13,23,24,239,24,23,17,31,19,31,36,22,15,21,43,12,10,12,6,2,1,Б|,Б|
Й~ОRРЉТђ 9ТЪЦЏ,381,65,14,22,29,265,27,22,33,20,25,29,38,31,20,20,51,14,15,12,6,3,Б|,1,Б|
Й~ОRРЉТђ10ТЪЦЏ,188,33,12,11,10,132,11,8,10,12,14,15,14,24,15,9,23,5,5,5,5,2,1,Б|,Б|
ТЖУЗМцЙА,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Л{ГPЛu 1ТЪЦЏ,202,26,9,8,9,144,10,8,15,23,16,12,16,12,13,19,32,11,12,4,2,Б|,3,Б|,Б|
Л{ГPЛu 2ТЪЦЏ,237,47,19,19,9,153,12,7,14,24,25,26,16,9,10,10,37,11,15,4,2,3,1,1,Б|
Л{ГPЛu 3ТЪЦЏ,181,33,10,8,15,129,8,11,9,22,17,20,11,17,7,7,19,10,4,2,2,Б|,1,Б|,Б|
ЦkЛж,"256,419","36,518","10,567","11,826","14,125","186,799","16,626","24,533","21,233","17,591","16,756","17,591","23,069","19,157","16,211","14,032","33,102","11,853","8,934","5,960","3,694","1,942",587,120,12
Цk 6ПрРЉ 1ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 6ПрРЉ 6ТЪЦЏ,166,6,1,1,4,123,7,9,9,7,11,7,17,21,20,15,37,19,6,3,5,3,1,Б|,Б|
Цk 6ПрРЉ 7ТЪЦЏ,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 6ПрРЉ 8ТЪЦЏ,123,4,1,3,Б|,93,7,26,9,12,6,3,10,8,3,9,26,8,8,2,5,3,Б|,Б|,Б|
Цk 6ПрРЉ 9ТЪЦЏ,107,20,10,5,5,84,7,10,13,14,9,12,12,5,2,Б|,3,Б|,1,Б|,2,Б|,Б|,Б|,Б|
Цk 7ПрРЉ 1ТЪЦЏ,135,10,5,3,2,106,7,19,14,9,9,6,14,19,5,4,19,9,4,Б|,3,3,Б|,Б|,Б|
Цk 7ПрРЉ 2ТЪЦЏ,11,Б|,Б|,Б|,Б|,10,Б|,Б|,Б|,3,1,Б|,3,1,1,1,1,Б|,Б|,1,Б|,Б|,Б|,Б|,Б|
Цk 7ПрРЉ 4ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 7ПрРЉ 5ТЪЦЏ,59,1,Б|,Б|,1,46,3,9,4,5,4,3,6,3,5,4,12,5,3,4,Б|,Б|,Б|,Б|,Б|
Цk 7ПрРЉ 6ТЪЦЏ,342,34,10,8,16,242,21,19,16,19,22,31,33,25,21,35,66,25,19,7,5,9,1,Б|,Б|
Цk 7ПрРЉ 7ТЪЦЏ,83,2,Б|,Б|,2,56,8,6,5,4,1,5,5,4,9,9,25,3,6,7,7,2,Б|,Б|,Б|
Цk 7ПрРЉ 8ТЪЦЏ,162,4,Б|,1,3,125,6,35,21,11,5,5,9,10,14,9,33,11,5,7,6,4,Б|,Б|,Б|
Цk 7ПрРЉ 9ТЪЦЏ,194,40,20,8,12,154,17,14,10,12,25,14,22,21,19,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk 8ПрРЉ 1ТЪЦЏ,134,3,1,Б|,2,90,8,13,11,4,6,4,10,9,11,14,41,16,9,7,7,Б|,2,Б|,Б|
Цk 8ПрРЉ 2ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 8ПрРЉ 3ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 8ПрРЉ 4ТЪЦЏ,63,2,2,Б|,Б|,51,3,7,6,6,6,3,1,5,6,8,10,1,4,5,Б|,Б|,Б|,Б|,Б|
Цk 8ПрРЉ 5ТЪЦЏ,50,6,2,1,3,40,4,1,1,4,Б|,3,9,10,6,2,4,1,2,Б|,Б|,Б|,1,Б|,Б|
Цk 8ПрРЉ 6ТЪЦЏ,230,1,Б|,Б|,1,195,35,63,23,15,10,11,6,8,12,12,34,13,10,7,2,2,Б|,Б|,Б|
Цk 8ПрРЉ 7ТЪЦЏ,66,16,8,6,2,49,3,1,6,3,13,6,7,5,5,Б|,1,Б|,Б|,Б|,Б|,1,Б|,Б|,Б|
Цk 9ПрРЉ 2ТЪЦЏ,18,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 9ПрРЉ 3ТЪЦЏ,100,12,5,5,2,84,5,6,8,13,12,11,11,7,6,5,4,1,2,Б|,Б|,Б|,1,Б|,Б|
Цk 9ПрРЉ 4ТЪЦЏ,65,1,Б|,Б|,1,59,5,17,20,3,4,2,2,3,1,2,5,1,1,2,1,Б|,Б|,Б|,Б|
Цk10ПрРЉ 1ТЪЦЏ,147,18,2,8,8,109,8,18,15,4,4,10,11,15,16,8,20,8,3,5,2,1,1,Б|,Б|
Цk10ПрРЉ 2ТЪЦЏ,35,3,Б|,1,2,22,2,3,3,2,4,2,3,1,1,1,10,2,3,4,1,Б|,Б|,Б|,Б|
Цk10ПрРЉ 3ТЪЦЏ,22,Б|,Б|,Б|,Б|,18,Б|,3,11,1,Б|,Б|,Б|,Б|,1,2,4,1,Б|,1,Б|,2,Б|,Б|,Б|
Цk10ПрРЉ 4ТЪЦЏ,65,1,Б|,Б|,1,53,5,18,13,2,2,3,1,2,5,2,11,2,3,2,3,1,Б|,Б|,Б|
Цk11ПрРЉ 1ТЪЦЏ,304,23,6,5,12,241,26,47,44,21,20,21,25,13,12,12,40,14,13,8,4,1,Б|,Б|,Б|
Цk11ПрРЉ 2ТЪЦЏ,80,Б|,Б|,Б|,Б|,78,7,39,14,9,3,Б|,3,Б|,3,Б|,2,Б|,1,1,Б|,Б|,Б|,Б|,Б|
Цk11ПрРЉ 3ТЪЦЏ,451,8,4,1,3,415,31,172,58,27,18,23,22,19,18,27,28,9,9,6,3,Б|,1,Б|,Б|
Цk11ПрРЉ 4ТЪЦЏ,165,2,Б|,1,1,145,17,69,14,11,7,2,9,6,5,5,18,2,7,4,3,2,Б|,Б|,Б|
Цk12ПрРЉ 1ТЪЦЏ,291,37,7,21,9,209,16,32,21,16,15,27,17,21,28,16,45,20,11,4,7,2,1,Б|,Б|
Цk12ПрРЉ 2ТЪЦЏ,213,13,8,2,3,167,15,45,21,15,18,13,12,14,7,7,33,15,5,7,3,3,Б|,Б|,Б|
Цk12ПрРЉ 3ТЪЦЏ,112,2,1,1,Б|,103,11,58,11,7,6,1,3,2,2,2,7,1,2,2,1,Б|,1,Б|,Б|
Цk12ПрРЉ 4ТЪЦЏ,231,2,1,Б|,1,208,12,102,38,10,9,7,10,4,7,9,21,9,5,4,1,2,Б|,Б|,Б|
Цk13ПрРЉ 1ТЪЦЏ,106,1,Б|,1,Б|,98,24,39,13,4,2,1,4,1,4,6,7,4,1,1,1,Б|,Б|,Б|,Б|
Цk13ПрРЉ 2ТЪЦЏ,252,30,6,14,10,179,9,37,26,14,28,13,20,14,9,9,43,22,16,5,Б|,Б|,Б|,Б|,Б|
Цk13ПрРЉ 3ТЪЦЏ,328,40,7,13,20,240,15,27,25,21,25,22,32,27,19,27,48,19,10,8,6,3,2,Б|,Б|
Цk13ПрРЉ 4ТЪЦЏ,198,2,Б|,Б|,2,170,22,70,28,6,7,1,9,14,10,3,26,8,7,7,3,1,Б|,Б|,Б|
Цk14ПрРЉ 1ТЪЦЏ,160,8,Б|,5,3,133,8,57,30,4,7,3,7,6,9,2,19,1,9,5,2,2,Б|,Б|,Б|
Цk14ПрРЉ 2ТЪЦЏ,323,25,15,5,5,278,30,80,48,31,17,18,21,11,13,9,20,5,3,5,2,4,1,Б|,Б|
Цk14ПрРЉ 3ТЪЦЏ,216,9,2,3,4,194,45,80,20,9,6,6,12,3,8,5,13,1,2,3,6,Б|,1,Б|,Б|
Цk14ПрРЉ 4ТЪЦЏ,131,3,Б|,1,2,110,8,43,17,7,2,7,8,6,8,4,18,6,3,6,1,2,Б|,Б|,Б|
Цk14ПрРЉ 5ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk15ПрРЉ 1ТЪЦЏ,102,1,1,Б|,Б|,82,7,38,13,8,5,1,2,2,3,3,19,7,2,4,5,Б|,1,Б|,Б|
Цk15ПрРЉ 2ТЪЦЏ,164,6,1,4,1,146,15,73,22,7,8,3,4,4,4,6,12,5,2,2,2,1,Б|,Б|,Б|
Цk15ПрРЉ 3ТЪЦЏ,192,8,1,3,4,157,18,64,27,5,6,10,7,9,7,4,27,12,5,1,6,1,2,Б|,Б|
Цk15ПрРЉ 4ТЪЦЏ,306,11,5,2,4,267,26,106,31,22,15,10,20,12,13,12,28,14,7,5,2,Б|,Б|,Б|,Б|
Цk15ПрРЉ 5ТЪЦЏ,23,1,Б|,Б|,1,18,1,4,3,Б|,Б|,Б|,4,3,1,2,4,Б|,2,1,1,Б|,Б|,Б|,Б|
Цk16ПрРЉ 2ТЪЦЏ,71,Б|,Б|,Б|,Б|,24,Б|,Б|,Б|,1,1,1,1,2,7,11,47,27,10,5,2,3,Б|,Б|,Б|
Цk16ПрРЉ 3ТЪЦЏ,276,14,4,2,8,249,37,87,45,25,6,13,4,14,8,10,13,2,3,2,6,Б|,Б|,Б|,Б|
Цk16ПрРЉ 4ТЪЦЏ,172,8,4,Б|,4,137,9,53,21,10,3,7,14,9,6,5,27,10,8,4,1,4,Б|,Б|,Б|
Цk16ПрРЉ 5ТЪЦЏ,149,12,5,1,6,126,11,50,15,15,9,8,5,5,4,4,11,5,5,Б|,Б|,1,Б|,Б|,Б|
Цk16ПрРЉ 6ТЪЦЏ,77,Б|,Б|,Б|,Б|,77,Б|,43,24,2,5,1,Б|,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk17ПрРЉ 1ТЪЦЏ,38,3,Б|,2,1,28,3,12,3,Б|,2,1,Б|,1,3,3,7,3,3,1,Б|,Б|,Б|,Б|,Б|
Цk17ПрРЉ 2ТЪЦЏ,186,7,1,2,4,152,7,76,19,6,5,3,6,8,12,10,27,7,9,5,2,3,1,Б|,Б|
Цk17ПрРЉ 3ТЪЦЏ,312,8,3,2,3,288,18,137,58,23,10,10,12,8,7,5,16,4,3,5,4,Б|,Б|,Б|,Б|
Цk17ПрРЉ 4ТЪЦЏ,366,24,10,5,9,296,20,88,56,33,18,18,20,16,13,14,46,20,8,8,7,3,Б|,Б|,Б|
Цk17ПрРЉ 5ТЪЦЏ,206,6,1,Б|,5,173,16,71,24,12,9,4,17,10,1,9,27,9,7,5,5,1,Б|,Б|,Б|
Цk17ПрРЉ 6ТЪЦЏ,32,4,Б|,1,3,19,4,3,Б|,Б|,2,4,5,1,Б|,Б|,9,2,2,5,Б|,Б|,Б|,Б|,Б|
Цk18ПрРЉ 2ТЪЦЏ,62,Б|,Б|,Б|,Б|,47,4,10,11,2,2,Б|,5,3,3,7,15,6,5,2,1,Б|,Б|,1,Б|
Цk18ПрРЉ 3ТЪЦЏ,379,29,11,10,8,322,19,109,58,30,29,17,22,16,14,8,28,7,9,5,2,2,1,2,Б|
Цk18ПрРЉ 4ТЪЦЏ,429,11,2,5,4,365,27,149,69,21,11,18,22,18,13,17,53,21,15,7,6,3,1,Б|,Б|
Цk18ПрРЉ 5ТЪЦЏ,303,22,9,6,7,248,22,103,31,17,11,18,18,11,5,12,33,12,11,6,2,1,1,Б|,Б|
Цk18ПрРЉ 6ТЪЦЏ,329,15,5,6,4,279,30,116,59,14,14,3,10,10,13,10,35,10,10,5,6,3,1,Б|,Б|
Цk18ПрРЉ 7ТЪЦЏ,47,1,1,Б|,Б|,45,2,19,8,3,1,Б|,4,3,5,Б|,1,Б|,Б|,Б|,Б|,1,Б|,Б|,Б|
