ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Л{ВћРX 3Пр 1ТЪЦЏ,191,21,4,12,5,133,11,8,7,26,25,11,11,13,17,4,37,13,9,7,5,Б|,2,1,Б|
Л{ВћРX 3Пр 2ТЪЦЏ,280,39,13,13,13,190,20,14,18,19,16,21,23,23,23,13,51,16,13,12,7,2,1,Б|,Б|
Л{ВћРX 3Пр 3ТЪЦЏ,441,89,24,28,37,311,21,13,27,52,48,48,40,29,18,15,41,10,17,4,7,2,1,Б|,Б|
Л{ВћРX 3Пр 4ТЪЦЏ,764,138,28,40,70,546,46,38,34,55,76,81,80,47,49,40,80,25,19,18,8,4,5,1,Б|
Л{ВћРX 3Пр 5ТЪЦЏ,601,65,16,18,31,452,36,50,44,55,44,58,58,53,40,14,84,29,28,14,8,3,1,1,Б|
Л{ВћРX 3Пр 6ТЪЦЏ,519,90,12,44,34,382,45,40,22,26,50,65,51,34,29,20,47,16,10,8,6,6,1,Б|,Б|
Л{ВћРX 3Пр 7ТЪЦЏ,713,110,22,41,47,483,43,37,27,29,52,69,66,62,64,34,120,28,26,39,14,8,3,2,Б|
Л{ВћРX 3Пр 8ТЪЦЏ,217,28,5,6,17,158,16,16,10,12,8,17,19,18,26,16,31,8,7,5,8,3,Б|,Б|,Б|
Л{ВћРX 3Пр 9ТЪЦЏ,315,75,24,23,28,211,16,7,11,40,30,37,24,23,13,10,29,8,10,6,2,2,1,Б|,Б|
Л{ВћРX 3Пр10ТЪЦЏ,463,104,36,36,32,305,17,14,25,37,52,40,44,22,36,18,54,18,15,7,7,3,4,Б|,Б|
Л{ВћРX 3Пр11ТЪЦЏ,194,31,10,8,13,116,7,6,10,14,16,13,7,9,20,14,47,13,13,6,11,1,2,1,Б|
Л{ВћРX 3Пр12ТЪЦЏ,321,41,9,11,21,198,28,18,11,13,21,14,25,27,24,17,82,12,28,21,12,5,2,2,Б|
Л{ВћРX 3Пр13ТЪЦЏ,162,31,5,12,14,101,6,8,6,10,15,8,16,15,11,6,30,8,6,7,5,2,1,1,Б|
Л{ВћРX 4Пр 1ТЪЦЏ,86,3,Б|,Б|,3,73,4,10,4,5,8,8,9,12,8,5,10,4,2,2,1,1,Б|,Б|,Б|
Л{ВћРX 4Пр 2ТЪЦЏ,398,113,26,47,40,262,30,14,13,25,42,60,40,16,15,7,23,7,6,5,3,2,Б|,Б|,Б|
Л{ВћРX 4Пр 3ТЪЦЏ,222,33,9,13,11,147,14,9,14,13,13,13,26,16,15,14,42,6,16,11,7,1,1,Б|,Б|
Л{ВћРX 4Пр 4ТЪЦЏ,245,43,13,25,5,162,8,17,14,29,22,25,12,13,16,6,40,14,5,7,8,2,3,1,Б|
Л{ВћРX 4Пр 5ТЪЦЏ,411,54,12,14,28,276,24,34,21,19,29,33,33,34,28,21,81,16,25,20,11,4,4,1,Б|
Л{ВћРX 4Пр 6ТЪЦЏ,158,28,10,10,8,110,5,5,9,18,15,16,11,11,9,11,20,10,8,2,Б|,Б|,Б|,Б|,Б|
Л{ВћРX 4Пр 7ТЪЦЏ,198,24,8,9,7,125,5,12,9,10,13,10,12,21,22,11,49,17,7,13,6,5,1,Б|,Б|
Л{ВћРX 4Пр 9ТЪЦЏ,296,89,35,33,21,197,17,9,6,45,45,24,24,14,10,3,10,3,4,1,1,1,Б|,Б|,Б|
Л{ВћРX 4Пр10ТЪЦЏ,367,30,10,10,10,254,13,28,23,26,18,18,20,41,34,33,83,21,17,19,10,10,5,1,Б|
Л{ВћРX 4Пр11ТЪЦЏ,585,106,25,37,44,374,33,26,15,29,49,69,42,27,50,34,105,22,37,24,14,5,1,1,1
Л{ВћРX 4Пр12ТЪЦЏ,411,48,12,22,14,258,19,26,9,26,19,26,28,42,39,24,105,21,32,25,17,6,4,Б|,Б|
Л{ВћРX 4Пр13ТЪЦЏ,224,27,7,10,10,132,11,6,5,14,20,17,10,15,19,15,65,21,21,13,6,2,2,Б|,Б|
СoОqОR 1ТЪЦЏ,365,36,6,11,19,212,18,19,15,17,20,17,23,33,30,20,117,29,29,26,13,7,10,3,Б|
СoОqОR 2ТЪЦЏ,243,19,5,10,4,166,9,19,14,11,9,11,12,29,34,18,58,12,15,13,11,5,2,Б|,Б|
СoОqОR 3ТЪЦЏ,140,16,7,5,4,95,6,5,9,18,8,6,8,9,13,13,29,12,10,4,1,2,Б|,Б|,Б|
СoОqОR 4ТЪЦЏ,165,Б|,Б|,Б|,Б|,75,3,1,Б|,3,2,6,10,12,20,18,90,25,17,15,11,10,8,3,1
КEРм 1ТЪЦЏ,196,49,11,23,15,101,19,6,5,8,6,11,5,16,16,9,46,15,12,8,1,7,3,Б|,Б|
КEРм 2ТЪЦЏ,269,33,9,10,14,170,10,12,14,16,18,10,17,14,36,23,66,24,20,10,6,3,Б|,3,Б|
КEРм 3ТЪЦЏ,320,37,4,13,20,224,28,21,9,10,18,26,31,27,30,24,59,16,12,10,14,6,Б|,1,Б|
ИЃГЦЛu 1ТЪЦЏ,434,52,8,19,25,297,25,23,16,23,25,34,33,30,62,26,85,18,17,17,13,13,5,2,Б|
ИЃГЦЛu 2ТЪЦЏ,104,20,3,9,8,57,5,4,2,2,4,16,8,11,2,3,27,5,7,5,5,2,1,2,Б|
ИЃГЦЛu 3ТЪЦЏ,295,30,4,11,15,189,17,18,16,8,22,17,14,24,33,20,76,17,21,11,12,10,4,1,Б|
ИЃГЦЛu 4ТЪЦЏ,142,24,8,8,8,86,12,5,5,5,9,8,10,10,14,8,32,10,8,7,4,2,1,Б|,Б|
ИЃГЦЛu 5ТЪЦЏ,414,20,4,9,7,111,7,4,2,8,18,16,6,7,20,23,283,29,34,47,54,59,34,21,5
ИЃГЦЛu 6ТЪЦЏ,44,4,2,2,Б|,19,1,Б|,1,3,1,4,2,1,2,4,21,5,5,4,3,1,Б|,2,1
ХЪМ© 1ТЪЦЏ,233,35,7,11,17,173,11,10,17,14,8,19,22,21,34,17,25,8,7,8,1,1,Б|,Б|,Б|
ХЪМ© 2ТЪЦЏ,349,64,19,22,23,231,13,19,21,28,28,21,14,26,42,19,54,9,15,11,6,7,6,Б|,Б|
ХЪМ© 3ТЪЦЏ,503,59,20,20,19,319,25,24,20,35,28,35,34,32,46,40,125,40,35,25,13,8,2,2,Б|
ХЪМ© 4ТЪЦЏ,209,26,10,7,9,156,17,16,8,15,14,22,19,16,17,12,27,9,6,4,5,3,Б|,Б|,Б|
ХЪМ© 5ТЪЦЏ,46,10,4,1,5,28,1,2,2,5,6,3,4,1,2,2,8,Б|,1,3,3,1,Б|,Б|,Б|
Й~ОRРЉТђ 1ТЪЦЏ,634,88,28,26,34,414,33,29,27,34,57,57,25,39,61,52,132,42,32,28,11,12,6,1,Б|
Й~ОRРЉТђ 2ТЪЦЏ,512,53,9,18,26,318,22,25,22,21,28,37,36,35,50,42,141,43,36,32,16,4,8,2,Б|
Й~ОRРЉТђ 3ТЪЦЏ,365,46,20,15,11,234,17,11,24,30,34,18,27,23,31,19,85,15,29,17,16,6,1,1,Б|
Й~ОRРЉТђ 4ТЪЦЏ,449,15,1,2,12,148,11,10,10,11,8,19,9,21,25,24,286,18,37,50,59,61,39,19,3
Й~ОRРЉТђ 5ТЪЦЏ,464,61,24,17,20,309,22,27,20,29,31,25,34,32,52,37,94,24,33,18,7,9,2,1,Б|
Й~ОRРЉТђ 6ТЪЦЏ,111,16,4,8,4,72,5,1,5,13,7,5,5,5,11,15,23,5,6,4,5,3,Б|,Б|,Б|
Й~ОRРЉТђ 7ТЪЦЏ,207,24,8,9,7,124,15,6,4,15,13,17,12,14,8,20,59,19,21,9,3,3,3,1,Б|
Й~ОRРЉТђ 8ТЪЦЏ,353,37,7,10,20,246,28,26,12,14,19,27,31,35,36,18,70,26,15,12,10,4,3,Б|,Б|
Й~ОRРЉТђ 9ТЪЦЏ,355,49,19,10,20,246,22,17,21,27,30,29,20,30,34,16,60,19,15,7,10,8,1,Б|,Б|
Й~ОRРЉТђ10ТЪЦЏ,208,30,6,16,8,139,11,8,9,11,12,17,13,11,25,22,39,13,4,5,9,4,4,Б|,Б|
ТЖУЗМцЙА,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Л{ГPЛu 1ТЪЦЏ,247,29,12,7,10,160,8,11,16,14,20,18,22,20,19,12,58,16,18,11,5,6,Б|,1,1
Л{ГPЛu 2ТЪЦЏ,302,63,17,21,25,194,15,9,12,17,29,37,32,25,12,6,45,8,14,15,6,1,Б|,Б|,1
Л{ГPЛu 3ТЪЦЏ,156,20,9,4,7,110,13,7,10,3,14,17,13,12,15,6,26,4,11,6,3,Б|,1,1,Б|
ЦkЛж,"271,446","34,686","10,626","11,648","12,412","188,861","13,972","19,701","18,818","21,592","20,344","17,423","17,165","19,522","23,604","16,720","47,899","14,629","12,284","9,651","6,209","3,333","1,386",374,33
Цk 6ПрРЉ 1ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 6ПрРЉ 6ТЪЦЏ,151,2,1,Б|,1,100,3,10,12,4,6,8,13,5,22,17,49,14,15,14,4,Б|,1,1,Б|
Цk 6ПрРЉ 7ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 6ПрРЉ 8ТЪЦЏ,145,10,4,1,5,104,6,13,20,13,11,14,7,7,8,5,31,7,6,9,4,2,3,Б|,Б|
Цk 6ПрРЉ 9ТЪЦЏ,110,27,16,8,3,82,1,3,11,14,25,6,5,7,8,2,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk 7ПрРЉ 1ТЪЦЏ,95,7,2,3,2,70,3,9,7,8,10,8,2,6,11,6,18,4,6,5,1,1,1,Б|,Б|
Цk 7ПрРЉ 2ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 7ПрРЉ 4ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 7ПрРЉ 5ТЪЦЏ,54,1,1,Б|,Б|,39,1,2,4,4,5,5,6,4,6,2,14,2,3,6,1,2,Б|,Б|,Б|
Цk 7ПрРЉ 6ТЪЦЏ,399,23,8,5,10,266,19,40,33,21,24,21,31,25,31,21,110,33,31,23,10,9,4,Б|,Б|
Цk 7ПрРЉ 7ТЪЦЏ,80,3,2,1,Б|,55,3,10,7,5,10,1,Б|,7,2,10,22,7,2,4,2,4,2,1,Б|
Цk 7ПрРЉ 8ТЪЦЏ,136,3,1,1,1,97,4,23,19,7,9,1,7,5,12,10,36,8,11,5,6,4,2,Б|,Б|
Цk 7ПрРЉ 9ТЪЦЏ,137,26,11,7,8,110,4,5,5,19,12,16,19,16,10,4,1,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk 7ПрРЉ10ТЪЦЏ,329,29,18,6,5,248,14,15,14,25,36,34,21,25,38,26,52,17,13,11,8,2,1,Б|,Б|
Цk 8ПрРЉ 1ТЪЦЏ,76,5,1,3,1,39,Б|,3,4,6,2,5,2,1,9,7,32,6,8,13,3,1,1,Б|,Б|
Цk 8ПрРЉ 2ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 8ПрРЉ 3ТЪЦЏ,73,8,2,3,3,57,Б|,3,7,5,5,10,5,8,9,5,8,1,Б|,3,3,1,Б|,Б|,Б|
Цk 8ПрРЉ 4ТЪЦЏ,76,5,4,1,Б|,46,1,8,3,8,8,3,3,4,5,3,25,9,9,2,3,2,Б|,Б|,Б|
Цk 8ПрРЉ 5ТЪЦЏ,42,5,1,3,1,31,2,1,2,2,3,6,4,4,4,3,6,2,1,1,2,Б|,Б|,Б|,Б|
Цk 8ПрРЉ 6ТЪЦЏ,182,4,1,3,Б|,162,22,44,22,23,12,5,8,10,8,8,16,6,4,2,3,Б|,Б|,1,Б|
Цk 8ПрРЉ 7ТЪЦЏ,66,13,10,2,1,53,2,2,4,11,9,4,4,8,8,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk 8ПрРЉ11ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 9ПрРЉ 2ТЪЦЏ,36,Б|,Б|,Б|,Б|,32,1,5,6,9,5,1,Б|,3,1,1,4,2,Б|,Б|,Б|,1,1,Б|,Б|
Цk 9ПрРЉ 3ТЪЦЏ,99,9,5,1,3,83,2,13,11,17,3,11,6,6,9,5,7,2,2,3,Б|,Б|,Б|,Б|,Б|
Цk 9ПрРЉ 4ТЪЦЏ,317,22,16,4,2,260,6,24,31,42,44,27,20,22,27,17,35,10,6,5,7,5,1,Б|,1
Цk10ПрРЉ 1ТЪЦЏ,526,65,9,29,27,406,20,79,33,39,46,40,40,47,39,23,55,17,15,12,7,4,Б|,Б|,Б|
Цk10ПрРЉ 2ТЪЦЏ,216,4,4,Б|,Б|,203,13,69,56,36,13,10,2,2,2,Б|,9,1,3,1,2,1,1,Б|,Б|
Цk10ПрРЉ 3ТЪЦЏ,176,12,3,5,4,157,6,62,15,15,16,10,12,5,10,6,7,Б|,5,1,Б|,Б|,1,Б|,Б|
Цk10ПрРЉ 4ТЪЦЏ,311,18,10,2,6,267,18,88,39,32,21,14,20,15,14,6,26,10,6,5,1,4,Б|,Б|,Б|
Цk11ПрРЉ 1ТЪЦЏ,320,39,15,14,10,237,5,49,29,37,29,27,14,22,13,12,44,11,11,15,4,3,Б|,Б|,Б|
Цk11ПрРЉ 2ТЪЦЏ,202,4,2,1,1,194,12,99,56,11,7,2,2,2,2,1,4,2,Б|,Б|,2,Б|,Б|,Б|,Б|
Цk11ПрРЉ 3ТЪЦЏ,478,28,14,9,5,395,14,142,58,41,22,18,25,32,25,18,55,15,20,9,4,7,Б|,Б|,Б|
Цk11ПрРЉ 4ТЪЦЏ,193,3,1,2,Б|,172,11,54,24,18,12,13,8,11,15,6,18,2,6,5,3,2,Б|,Б|,Б|
Цk12ПрРЉ 1ТЪЦЏ,392,46,14,14,18,262,20,26,25,20,31,23,25,30,35,27,84,32,23,14,5,7,3,Б|,Б|
Цk12ПрРЉ 2ТЪЦЏ,171,12,1,7,4,130,4,27,21,15,16,7,8,10,12,10,29,5,8,7,3,4,2,Б|,Б|
Цk12ПрРЉ 3ТЪЦЏ,103,3,2,Б|,1,93,2,34,23,13,5,4,4,1,6,1,7,3,1,Б|,2,1,Б|,Б|,Б|
Цk12ПрРЉ 4ТЪЦЏ,215,4,1,3,Б|,189,18,95,34,14,9,6,6,2,4,1,22,4,11,2,2,1,1,1,Б|
Цk13ПрРЉ 1ТЪЦЏ,236,Б|,Б|,Б|,Б|,228,15,140,44,9,13,Б|,Б|,3,3,1,8,5,1,1,1,Б|,Б|,Б|,Б|
Цk13ПрРЉ 2ТЪЦЏ,322,34,16,10,8,251,12,57,40,37,20,16,19,18,20,12,37,4,13,11,7,2,Б|,Б|,Б|
Цk13ПрРЉ 3ТЪЦЏ,377,31,12,9,10,269,15,38,25,17,43,23,31,26,34,17,77,21,26,13,10,5,1,1,Б|
Цk13ПрРЉ 4ТЪЦЏ,174,4,1,1,2,152,14,62,26,13,4,6,3,7,12,5,18,8,3,2,3,2,Б|,Б|,Б|
Цk14ПрРЉ 1ТЪЦЏ,183,17,7,5,5,148,8,32,23,25,15,14,8,7,7,9,18,5,1,4,4,3,1,Б|,Б|
Цk14ПрРЉ 2ТЪЦЏ,244,17,7,2,8,205,4,61,21,18,24,17,15,11,24,10,22,4,8,3,6,Б|,1,Б|,Б|
Цk14ПрРЉ 3ТЪЦЏ,192,8,3,2,3,165,11,63,29,13,8,7,9,8,12,5,19,3,8,3,2,Б|,2,Б|,1
Цk14ПрРЉ 4ТЪЦЏ,101,Б|,Б|,Б|,Б|,95,5,36,19,5,5,1,3,8,8,5,6,1,Б|,1,3,1,Б|,Б|,Б|
Цk14ПрРЉ 5ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk15ПрРЉ 1ТЪЦЏ,113,3,1,1,1,98,2,49,24,1,9,2,4,2,2,3,12,2,3,2,1,3,1,Б|,Б|
Цk15ПрРЉ 2ТЪЦЏ,117,4,Б|,2,2,98,8,41,16,9,3,3,7,1,6,4,15,5,5,1,2,Б|,2,Б|,Б|
Цk15ПрРЉ 3ТЪЦЏ,234,2,2,Б|,Б|,213,9,114,42,10,4,3,7,8,10,6,19,5,3,6,1,Б|,3,Б|,1
Цk15ПрРЉ 4ТЪЦЏ,291,13,6,3,4,234,11,98,39,15,12,12,7,10,22,8,44,13,13,11,6,1,Б|,Б|,Б|
Цk15ПрРЉ 5ТЪЦЏ,17,Б|,Б|,Б|,Б|,13,Б|,2,3,1,1,Б|,Б|,2,4,Б|,4,1,Б|,1,1,1,Б|,Б|,Б|
Цk16ПрРЉ 2ТЪЦЏ,57,Б|,Б|,Б|,Б|,10,Б|,Б|,1,Б|,Б|,1,2,1,Б|,5,47,5,16,18,4,4,Б|,Б|,Б|
Цk16ПрРЉ 3ТЪЦЏ,218,17,10,4,3,186,9,53,38,20,18,8,15,5,9,11,15,4,2,Б|,5,3,1,Б|,Б|
Цk16ПрРЉ 4ТЪЦЏ,190,12,6,6,Б|,153,6,47,17,15,13,7,7,20,14,7,25,5,6,5,4,2,2,1,Б|
Цk16ПрРЉ 5ТЪЦЏ,98,Б|,Б|,Б|,Б|,86,3,26,21,12,4,4,4,3,5,4,12,3,4,5,Б|,Б|,Б|,Б|,Б|
Цk16ПрРЉ 6ТЪЦЏ,83,Б|,Б|,Б|,Б|,83,Б|,27,41,5,2,3,3,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk17ПрРЉ 1ТЪЦЏ,24,Б|,Б|,Б|,Б|,14,3,5,2,1,Б|,2,Б|,1,Б|,Б|,10,3,2,3,2,Б|,Б|,Б|,Б|
Цk17ПрРЉ 2ТЪЦЏ,156,6,2,2,2,120,12,37,17,13,6,7,4,7,11,6,30,7,6,7,7,1,2,Б|,Б|
Цk17ПрРЉ 3ТЪЦЏ,290,10,Б|,6,4,266,11,127,37,27,16,13,9,11,8,7,14,2,3,4,3,Б|,2,Б|,Б|
Цk17ПрРЉ 4ТЪЦЏ,329,18,8,6,4,259,12,90,37,20,14,23,11,19,22,11,52,15,12,10,8,3,3,1,Б|
Цk17ПрРЉ 5ТЪЦЏ,259,17,8,4,5,208,15,60,28,20,15,17,10,20,14,9,34,4,9,9,9,2,1,Б|,Б|
Цk17ПрРЉ 6ТЪЦЏ,73,13,5,6,2,53,1,5,4,5,9,7,6,4,9,3,7,2,1,1,1,2,Б|,Б|,Б|
Цk18ПрРЉ 2ТЪЦЏ,61,2,1,Б|,1,32,Б|,4,3,7,3,Б|,1,2,7,5,27,6,10,3,3,3,1,1,Б|
Цk18ПрРЉ 3ТЪЦЏ,445,31,18,5,8,386,21,114,74,67,23,24,21,15,18,9,28,10,4,6,8,Б|,Б|,Б|,Б|
Цk18ПрРЉ 4ТЪЦЏ,467,26,9,8,9,379,18,113,70,42,31,22,19,30,22,12,62,14,11,19,10,6,2,Б|,Б|
Цk18ПрРЉ 5ТЪЦЏ,312,20,4,6,10,259,12,84,46,28,11,11,17,25,17,8,33,1,9,10,9,4,Б|,Б|,Б|
Цk18ПрРЉ 6ТЪЦЏ,287,13,3,4,6,231,14,88,44,25,14,7,11,10,8,10,43,14,9,9,2,5,3,1,Б|
Цk18ПрРЉ 7ТЪЦЏ,28,2,1,1,Б|,26,1,9,4,Б|,3,2,3,Б|,2,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk18ПрРЉ13ТЪЦЏ,299,Б|,Б|,Б|,Б|,299,60,197,24,13,2,2,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk19ПрРЉ 2ТЪЦЏ,125,19,6,11,2,102,1,17,28,16,19,5,5,8,2,1,4,1,Б|,1,2,Б|,Б|,Б|,Б|
Цk19ПрРЉ 3ТЪЦЏ,257,14,4,6,4,210,11,68,48,25,11,12,14,9,11,1,33,4,8,13,6,2,Б|,Б|,Б|
Цk19ПрРЉ 4ТЪЦЏ,228,5,1,Б|,4,195,20,55,44,24,9,6,7,9,9,12,28,4,5,8,6,4,1,Б|,Б|
Цk19ПрРЉ 5ТЪЦЏ,284,23,8,9,6,216,20,55,31,25,26,12,16,19,7,5,45,9,11,11,9,4,1,Б|,Б|
Цk19ПрРЉ 6ТЪЦЏ,304,22,8,5,9,252,8,86,46,33,17,12,14,11,16,9,30,3,4,8,6,8,1,Б|,Б|
Цk19ПрРЉ 7ТЪЦЏ,201,7,2,Б|,5,175,6,65,27,19,13,7,10,11,9,8,19,7,5,3,4,Б|,Б|,Б|,Б|
Цk20ПрРЉ 2ТЪЦЏ,323,30,11,7,12,259,5,65,54,39,27,23,13,8,15,10,34,5,13,7,5,3,1,Б|,Б|
Цk20ПрРЉ 3ТЪЦЏ,310,32,8,8,16,262,16,83,47,15,19,24,13,20,16,9,16,6,3,1,2,1,2,1,Б|
Цk20ПрРЉ 4ТЪЦЏ,323,7,3,2,2,286,26,84,41,38,23,14,15,12,18,15,30,4,9,9,4,3,1,Б|,Б|
Цk20ПрРЉ 5ТЪЦЏ,272,24,9,5,10,209,21,49,41,24,19,11,13,15,10,6,39,11,8,9,6,3,2,Б|,Б|
Цk20ПрРЉ 6ТЪЦЏ,304,21,8,5,8,254,14,70,55,37,17,17,16,10,11,7,29,5,7,7,5,3,1,1,Б|
Цk20ПрРЉ 7ТЪЦЏ,198,7,4,Б|,3,169,8,51,37,11,9,6,12,9,13,13,22,4,5,3,6,3,1,Б|,Б|
Цk20ПрРЉ 8ТЪЦЏ,116,8,2,4,2,95,2,37,17,10,5,4,4,6,7,3,13,4,3,4,Б|,1,1,Б|,Б|
Цk21ПрРЉ 2ТЪЦЏ,241,12,4,5,3,189,5,38,30,20,14,11,9,21,22,19,40,9,4,10,7,8,1,1,Б|
Цk21ПрРЉ 3ТЪЦЏ,351,23,9,4,10,297,14,89,56,27,21,17,22,22,25,4,31,5,10,11,3,2,Б|,Б|,Б|
Цk21ПрРЉ 4ТЪЦЏ,277,8,2,3,3,210,8,62,48,21,17,11,5,10,19,9,59,16,15,11,11,3,Б|,2,1
Цk21ПрРЉ 5ТЪЦЏ,206,4,Б|,Б|,4,179,16,58,30,12,8,6,17,12,10,10,23,3,7,7,3,1,2,Б|,Б|
Цk21ПрРЉ 6ТЪЦЏ,249,26,10,10,6,195,7,40,34,33,20,13,10,9,17,12,28,5,9,4,4,5,1,Б|,Б|
Цk21ПрРЉ 7ТЪЦЏ,299,27,13,8,6,206,10,31,31,30,19,16,17,14,23,15,66,19,15,15,12,4,1,Б|,Б|
Цk21ПрРЉ 8ТЪЦЏ,367,24,13,6,5,288,16,53,47,33,22,24,26,25,21,21,55,8,14,19,8,4,1,Б|,1
Цk21ПрРЉ13ТЪЦЏ,206,38,33,4,1,168,Б|,8,36,58,26,16,9,9,5,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk22ПрРЉ 2ТЪЦЏ,290,7,1,4,2,230,16,57,45,28,17,11,11,17,18,10,53,16,17,6,5,8,Б|,1,Б|
Цk22ПрРЉ 3ТЪЦЏ,331,33,15,8,10,258,9,35,53,44,31,16,23,16,19,12,40,10,4,10,8,6,2,Б|,Б|
Цk22ПрРЉ 4ТЪЦЏ,390,27,6,7,14,295,14,34,31,32,31,26,30,38,35,24,68,23,11,19,8,4,3,Б|,Б|
Цk22ПрРЉ 5ТЪЦЏ,250,17,8,6,3,199,10,44,20,33,35,12,13,8,12,12,34,8,8,12,4,2,Б|,Б|,Б|
Цk22ПрРЉ 6ТЪЦЏ,226,12,6,5,1,175,9,69,27,23,10,5,5,8,14,5,39,12,9,5,5,8,Б|,Б|,Б|
Цk22ПрРЉ 7ТЪЦЏ,288,14,6,4,4,189,3,25,26,18,11,10,7,17,31,41,85,20,19,31,10,2,2,Б|,1
Цk22ПрРЉ 8ТЪЦЏ,236,18,7,6,5,178,16,55,29,17,6,10,6,15,12,12,40,6,12,14,5,2,Б|,1,Б|
Цk22ПрРЉ 9ТЪЦЏ,176,21,7,8,6,133,13,33,19,17,18,7,6,4,10,6,22,6,8,6,1,1,Б|,Б|,Б|
Цk22ПрРЉ13ТЪЦЏ,51,4,4,Б|,Б|,47,Б|,3,13,13,9,2,3,3,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk23ПрРЉ 2ТЪЦЏ,343,13,5,6,2,279,16,43,47,24,29,19,24,30,26,21,51,13,14,14,6,4,Б|,Б|,Б|
Цk23ПрРЉ 3ТЪЦЏ,571,23,10,7,6,449,15,104,59,62,43,34,28,29,36,39,99,28,25,22,12,9,2,1,Б|
Цk23ПрРЉ 4ТЪЦЏ,539,34,12,8,14,370,13,38,40,53,41,32,42,35,38,38,135,28,29,40,22,10,4,2,Б|
Цk23ПрРЉ 5ТЪЦЏ,387,15,4,6,5,342,13,73,75,51,31,25,22,22,21,9,30,12,6,5,3,2,2,Б|,Б|
Цk23ПрРЉ 6ТЪЦЏ,497,30,10,9,11,388,20,70,62,50,37,34,22,30,44,19,79,20,15,15,14,8,3,4,Б|
Цk23ПрРЉ 7ТЪЦЏ,287,21,8,9,4,201,9,29,26,31,28,9,13,16,28,12,65,16,12,18,11,6,2,Б|,Б|
Цk23ПрРЉ 8ТЪЦЏ,296,35,11,16,8,224,13,42,32,25,28,19,13,19,21,12,37,6,7,14,8,Б|,2,Б|,Б|
Цk23ПрРЉ 9ТЪЦЏ,215,14,4,3,7,167,10,21,23,25,16,10,21,16,11,14,34,5,11,8,9,Б|,Б|,Б|,1
Цk23ПрРЉ10ТЪЦЏ,100,11,7,3,1,61,Б|,4,4,9,12,7,7,6,5,7,28,7,4,10,4,3,Б|,Б|,Б|
Цk23ПрРЉ13ТЪЦЏ,61,13,7,4,2,48,1,2,9,8,11,12,3,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk23ПрРЉ14ТЪЦЏ,282,53,25,21,7,208,7,9,19,36,30,24,14,23,25,21,21,8,2,4,4,2,1,Б|,Б|
Цk24ПрРЉ 2ТЪЦЏ,260,17,4,10,3,207,8,36,45,38,12,22,18,14,7,7,36,6,15,7,2,3,3,Б|,Б|
Цk24ПрРЉ 3ТЪЦЏ,294,7,2,2,3,180,6,22,30,30,19,13,10,17,18,15,107,22,27,34,14,6,3,1,Б|
Цk24ПрРЉ 4ТЪЦЏ,79,4,1,Б|,3,58,1,8,7,5,5,4,7,8,10,3,17,7,3,4,1,1,Б|,1,Б|
Цk24ПрРЉ 5ТЪЦЏ,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk24ПрРЉ 6ТЪЦЏ,319,15,3,5,7,199,6,16,8,23,7,13,22,29,42,33,105,24,35,21,17,7,1,Б|,Б|
Цk24ПрРЉ 8ТЪЦЏ,71,1,1,Б|,Б|,65,1,17,13,7,7,3,4,6,4,3,5,1,Б|,Б|,3,1,Б|,Б|,Б|
