ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Л{ВћРX 4Пр 6ТЪЦЏ,151,20,6,8,6,118,9,10,17,13,8,10,11,17,12,11,13,8,2,2,1,Б|,Б|,Б|,Б|
Л{ВћРX 4Пр 7ТЪЦЏ,163,17,4,4,9,109,8,7,13,5,7,13,15,14,14,13,37,10,16,5,4,2,Б|,Б|,Б|
Л{ВћРX 4Пр 9ТЪЦЏ,302,86,36,26,24,211,18,11,19,42,42,19,28,21,9,2,5,1,Б|,2,1,Б|,1,Б|,Б|
Л{ВћРX 4Пр10ТЪЦЏ,391,42,8,10,24,275,26,20,22,26,24,32,43,34,27,21,74,24,22,14,9,5,Б|,Б|,Б|
Л{ВћРX 4Пр11ТЪЦЏ,402,50,4,15,31,273,21,26,13,20,21,33,35,46,33,25,79,38,19,12,4,5,1,Б|,Б|
Л{ВћРX 4Пр12ТЪЦЏ,411,53,8,17,28,263,32,19,18,15,17,28,32,41,31,30,95,35,26,17,4,9,2,2,Б|
Л{ВћРX 4Пр13ТЪЦЏ,211,23,6,8,9,151,10,16,13,14,11,9,17,15,20,26,37,17,13,3,2,2,Б|,Б|,Б|
СoОqОR 1ТЪЦЏ,419,56,12,20,24,262,26,25,16,23,18,28,30,36,27,33,101,31,27,17,11,11,4,Б|,Б|
СoОqОR 2ТЪЦЏ,253,21,3,5,13,170,22,17,11,7,7,19,29,32,10,16,62,20,21,13,4,4,Б|,Б|,Б|
СoОqОR 3ТЪЦЏ,149,18,8,4,6,118,7,15,14,9,12,5,9,15,21,11,13,7,2,3,Б|,1,Б|,Б|,Б|
СoОqОR 4ТЪЦЏ,207,7,1,Б|,6,100,2,2,1,6,6,8,8,20,23,24,100,22,24,14,13,14,8,5,Б|
КEРм 1ТЪЦЏ,209,55,11,19,25,123,18,10,6,12,6,3,21,14,18,15,31,10,7,8,3,3,Б|,Б|,Б|
КEРм 2ТЪЦЏ,286,32,7,12,13,202,21,19,16,11,14,14,22,34,27,24,52,20,13,8,4,5,2,Б|,Б|
КEРм 3ТЪЦЏ,281,48,5,17,26,188,15,18,9,8,15,26,25,35,22,15,45,11,12,11,8,2,Б|,Б|,1
ИЃГЦЛu 1ТЪЦЏ,391,56,8,18,30,239,26,15,26,18,15,24,35,42,20,18,96,18,22,25,20,7,3,1,Б|
ИЃГЦЛu 2ТЪЦЏ,87,11,4,1,6,49,8,1,2,2,7,8,6,5,3,7,27,6,6,5,6,2,2,Б|,Б|
ИЃГЦЛu 3ТЪЦЏ,310,34,5,15,14,211,26,19,14,10,16,18,30,29,22,27,65,21,14,12,12,4,1,1,Б|
ИЃГЦЛu 4ТЪЦЏ,143,18,2,9,7,103,12,10,8,6,10,10,23,4,10,10,22,9,5,3,2,2,1,Б|,Б|
ИЃГЦЛu 5ТЪЦЏ,433,17,4,4,9,140,14,8,12,7,9,8,15,23,19,25,276,28,33,50,64,51,34,14,2
ИЃГЦЛu 6ТЪЦЏ,38,1,Б|,Б|,1,21,2,1,2,2,1,1,2,4,1,5,16,5,2,3,1,2,2,1,Б|
ХЪМ© 1ТЪЦЏ,238,36,10,10,16,179,18,18,13,11,17,15,34,26,18,9,23,9,8,2,2,1,1,Б|,Б|
ХЪМ© 2ТЪЦЏ,346,61,16,25,20,236,27,20,20,17,29,21,27,44,16,15,49,17,9,11,8,1,3,Б|,Б|
ХЪМ© 3ТЪЦЏ,466,49,7,18,24,307,32,31,17,18,22,27,38,44,35,43,110,43,33,22,5,4,2,1,Б|
ХЪМ© 4ТЪЦЏ,300,53,31,11,11,233,28,25,34,46,31,16,22,11,13,7,14,3,5,3,2,1,Б|,Б|,Б|
ХЪМ© 5ТЪЦЏ,62,9,4,1,4,39,5,2,1,8,5,9,4,2,3,Б|,14,5,2,5,2,Б|,Б|,Б|,Б|
Й~ОRРЉТђ 1ТЪЦЏ,563,82,21,35,26,386,35,29,30,35,41,44,46,53,46,27,95,30,29,15,8,11,1,1,Б|
Й~ОRРЉТђ 2ТЪЦЏ,525,61,12,19,30,361,33,31,29,30,28,37,38,47,46,42,103,38,29,17,6,11,2,Б|,Б|
Й~ОRРЉТђ 3ТЪЦЏ,324,35,11,10,14,214,13,24,31,16,15,17,31,26,22,19,75,27,27,13,4,2,2,Б|,Б|
Й~ОRРЉТђ 4ТЪЦЏ,464,31,4,11,16,160,22,9,16,12,12,11,21,25,15,17,273,29,47,43,63,50,31,9,1
Й~ОRРЉТђ 5ТЪЦЏ,448,55,14,21,20,312,32,26,18,25,23,27,42,55,34,30,81,31,20,9,13,6,2,Б|,Б|
Й~ОRРЉТђ 6ТЪЦЏ,121,8,3,1,4,89,6,13,12,4,10,2,8,22,6,6,24,5,6,9,3,1,Б|,Б|,Б|
Й~ОRРЉТђ 7ТЪЦЏ,216,23,4,8,11,146,8,12,12,22,11,14,17,13,21,16,47,20,8,5,6,6,1,1,Б|
Й~ОRРЉТђ 8ТЪЦЏ,361,63,13,20,30,253,26,20,19,29,21,42,35,26,18,17,45,18,7,10,7,2,1,Б|,Б|
Й~ОRРЉТђ 9ТЪЦЏ,395,63,17,22,24,281,32,21,26,36,26,29,30,36,23,22,51,16,11,11,8,3,1,1,Б|
Й~ОRРЉТђ10ТЪЦЏ,192,34,12,9,13,131,10,10,8,15,10,16,11,29,15,7,27,6,4,6,6,3,2,Б|,Б|
ТЖУЗМцЙА,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Л{ГPЛu 1ТЪЦЏ,210,26,8,8,10,144,12,6,13,19,16,17,17,16,12,16,40,18,11,5,3,Б|,3,Б|,Б|
Л{ГPЛu 2ТЪЦЏ,237,50,15,21,14,147,10,9,8,25,25,28,18,8,10,6,40,12,17,4,1,4,2,Б|,Б|
Л{ГPЛu 3ТЪЦЏ,182,34,11,6,17,127,5,10,12,21,18,18,13,18,7,5,21,11,4,3,Б|,2,1,Б|,Б|
ЦkЛж,"258,079","35,756","10,459","11,664","13,633","187,465","16,453","23,571","21,712","18,000","16,841","17,286","21,757","20,714","16,981","14,150","34,858","12,180","9,496","6,406","3,859","2,100",673,134,10
Цk 6ПрРЉ 1ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 6ПрРЉ 6ТЪЦЏ,172,5,Б|,2,3,128,8,12,7,7,10,11,12,23,23,15,39,19,9,2,5,3,1,Б|,Б|
Цk 6ПрРЉ 7ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 6ПрРЉ 8ТЪЦЏ,134,4,1,3,Б|,102,5,24,18,14,14,Б|,7,9,5,6,28,9,9,1,6,2,1,Б|,Б|
Цk 6ПрРЉ 9ТЪЦЏ,101,17,8,5,4,81,7,8,13,16,9,9,9,8,2,Б|,3,Б|,1,Б|,2,Б|,Б|,Б|,Б|
Цk 7ПрРЉ 1ТЪЦЏ,110,8,3,4,1,83,5,13,11,6,8,6,9,19,4,2,19,9,5,Б|,3,2,Б|,Б|,Б|
Цk 7ПрРЉ 2ТЪЦЏ,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 7ПрРЉ 4ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 7ПрРЉ 5ТЪЦЏ,60,1,1,Б|,Б|,47,2,8,4,5,4,3,8,3,5,5,12,4,3,3,1,1,Б|,Б|,Б|
Цk 7ПрРЉ 6ТЪЦЏ,325,28,6,9,13,224,17,23,15,17,17,27,29,31,19,29,73,29,19,10,4,9,2,Б|,Б|
Цk 7ПрРЉ 7ТЪЦЏ,86,1,Б|,Б|,1,58,10,5,5,5,1,5,6,4,10,7,27,4,6,6,9,1,1,Б|,Б|
Цk 7ПрРЉ 8ТЪЦЏ,161,2,Б|,1,1,126,9,34,19,12,6,4,9,11,13,9,33,12,5,7,5,4,Б|,Б|,Б|
Цk 7ПрРЉ 9ТЪЦЏ,189,35,17,9,9,154,15,15,7,12,22,19,17,25,19,3,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk 8ПрРЉ 1ТЪЦЏ,126,4,4,Б|,Б|,79,7,11,11,5,6,5,9,8,8,9,43,17,13,6,5,1,1,Б|,Б|
Цk 8ПрРЉ 2ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 8ПрРЉ 3ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 8ПрРЉ 4ТЪЦЏ,62,Б|,Б|,Б|,Б|,50,4,6,7,5,6,2,2,4,6,8,12,3,4,4,1,Б|,Б|,Б|,Б|
Цk 8ПрРЉ 5ТЪЦЏ,47,5,1,1,3,39,4,2,1,3,Б|,2,9,11,5,2,3,1,2,Б|,Б|,Б|,Б|,Б|,Б|
Цk 8ПрРЉ 6ТЪЦЏ,236,Б|,Б|,Б|,Б|,202,42,59,28,14,9,8,7,10,11,14,34,10,11,9,2,2,Б|,Б|,Б|
Цk 8ПрРЉ 7ТЪЦЏ,70,16,5,7,4,54,3,Б|,8,7,10,8,7,8,3,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk 9ПрРЉ 2ТЪЦЏ,18,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk 9ПрРЉ 3ТЪЦЏ,80,7,4,2,1,69,4,5,6,6,11,9,7,7,10,4,4,1,2,Б|,Б|,Б|,1,Б|,Б|
Цk 9ПрРЉ 4ТЪЦЏ,64,2,2,Б|,Б|,56,2,20,16,6,2,4,1,3,1,1,6,2,1,2,1,Б|,Б|,Б|,Б|
Цk10ПрРЉ 1ТЪЦЏ,310,47,12,16,19,233,17,29,25,19,28,24,27,28,23,13,30,9,8,8,3,1,Б|,1,Б|
Цk10ПрРЉ 2ТЪЦЏ,36,3,1,1,1,22,4,3,Б|,3,4,3,3,Б|,1,1,11,2,4,4,1,Б|,Б|,Б|,Б|
Цk10ПрРЉ 3ТЪЦЏ,18,Б|,Б|,Б|,Б|,15,Б|,3,8,2,Б|,Б|,Б|,Б|,1,1,3,1,Б|,Б|,Б|,2,Б|,Б|,Б|
Цk10ПрРЉ 4ТЪЦЏ,66,Б|,Б|,Б|,Б|,54,6,18,9,3,3,1,3,3,5,3,12,2,3,2,4,1,Б|,Б|,Б|
Цk11ПрРЉ 1ТЪЦЏ,283,24,8,5,11,220,21,44,41,11,20,22,27,13,11,10,39,13,13,9,3,1,Б|,Б|,Б|
Цk11ПрРЉ 2ТЪЦЏ,83,Б|,Б|,Б|,Б|,81,12,39,13,6,3,2,3,Б|,3,Б|,2,Б|,1,1,Б|,Б|,Б|,Б|,Б|
Цk11ПрРЉ 3ТЪЦЏ,492,16,5,4,7,438,27,178,67,20,26,31,23,23,19,24,38,12,14,7,4,1,Б|,Б|,Б|
Цk11ПрРЉ 4ТЪЦЏ,156,2,Б|,1,1,136,11,70,14,11,3,3,8,6,5,5,18,3,6,4,3,2,Б|,Б|,Б|
Цk12ПрРЉ 1ТЪЦЏ,292,38,9,12,17,209,14,31,24,19,11,26,16,21,31,16,45,20,12,3,7,2,1,Б|,Б|
Цk12ПрРЉ 2ТЪЦЏ,193,10,7,2,1,151,14,39,18,13,15,9,13,16,8,6,32,11,8,7,2,4,Б|,Б|,Б|
Цk12ПрРЉ 3ТЪЦЏ,115,2,1,1,Б|,104,5,60,15,7,3,3,1,6,2,2,9,1,2,3,1,1,1,Б|,Б|
Цk12ПрРЉ 4ТЪЦЏ,235,2,1,Б|,1,212,22,99,36,14,7,6,10,4,5,9,21,10,4,3,2,1,1,Б|,Б|
Цk13ПрРЉ 1ТЪЦЏ,109,1,Б|,Б|,1,101,22,43,13,3,2,1,3,2,3,9,7,2,3,1,1,Б|,Б|,Б|,Б|
Цk13ПрРЉ 2ТЪЦЏ,290,38,13,12,13,208,12,35,33,25,30,14,19,20,12,8,44,20,17,6,1,Б|,Б|,Б|,Б|
Цk13ПрРЉ 3ТЪЦЏ,358,37,7,9,21,273,15,44,27,30,26,28,29,30,19,25,48,21,8,9,7,1,2,Б|,Б|
Цk13ПрРЉ 4ТЪЦЏ,212,1,Б|,Б|,1,187,34,80,26,5,4,3,7,13,8,7,24,5,8,9,1,1,Б|,Б|,Б|
Цk14ПрРЉ 1ТЪЦЏ,152,5,1,1,3,127,10,54,23,8,5,5,4,7,8,3,20,2,8,5,3,1,1,Б|,Б|
Цk14ПрРЉ 2ТЪЦЏ,304,24,11,9,4,260,33,73,31,28,20,21,13,18,14,9,20,4,4,5,1,5,Б|,1,Б|
Цk14ПрРЉ 3ТЪЦЏ,205,7,Б|,4,3,183,32,80,24,12,6,4,9,5,8,3,15,3,2,2,7,Б|,1,Б|,Б|
Цk14ПрРЉ 4ТЪЦЏ,126,3,Б|,1,2,104,11,40,16,5,3,6,8,4,8,3,19,7,3,5,1,2,1,Б|,Б|
Цk14ПрРЉ 5ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk15ПрРЉ 1ТЪЦЏ,103,2,1,1,Б|,83,6,37,16,8,5,Б|,3,2,2,4,18,4,3,5,4,1,1,Б|,Б|
Цk15ПрРЉ 2ТЪЦЏ,143,6,Б|,5,1,122,13,55,25,5,4,5,2,4,6,3,15,7,3,2,2,Б|,1,Б|,Б|
Цk15ПрРЉ 3ТЪЦЏ,188,7,1,2,4,155,17,62,27,5,6,9,7,8,7,7,26,9,8,1,4,2,1,1,Б|
Цk15ПрРЉ 4ТЪЦЏ,294,11,5,3,3,250,19,105,27,18,13,10,19,12,14,13,33,13,10,7,1,2,Б|,Б|,Б|
Цk15ПрРЉ 5ТЪЦЏ,22,Б|,Б|,Б|,Б|,19,2,4,3,1,Б|,Б|,2,4,1,2,3,Б|,1,2,Б|,Б|,Б|,Б|,Б|
Цk16ПрРЉ 2ТЪЦЏ,67,Б|,Б|,Б|,Б|,23,Б|,Б|,Б|,1,Б|,1,2,Б|,7,12,44,21,13,6,2,2,Б|,Б|,Б|
Цk16ПрРЉ 3ТЪЦЏ,266,14,6,2,6,238,40,87,33,20,5,15,6,11,11,10,14,3,2,2,7,Б|,Б|,Б|,Б|
Цk16ПрРЉ 4ТЪЦЏ,158,5,3,Б|,2,126,6,50,21,10,6,4,11,7,7,4,27,8,8,6,1,4,Б|,Б|,Б|
Цk16ПрРЉ 5ТЪЦЏ,127,13,6,Б|,7,101,4,36,17,13,6,8,6,4,4,3,13,7,4,1,Б|,1,Б|,Б|,Б|
Цk16ПрРЉ 6ТЪЦЏ,75,Б|,Б|,Б|,Б|,75,Б|,31,32,6,4,1,Б|,Б|,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk17ПрРЉ 1ТЪЦЏ,42,3,Б|,Б|,3,31,4,11,5,1,1,2,Б|,1,2,4,8,2,3,2,1,Б|,Б|,Б|,Б|
Цk17ПрРЉ 2ТЪЦЏ,188,7,1,2,4,154,15,66,23,8,4,4,5,10,8,11,27,6,8,6,2,3,2,Б|,Б|
Цk17ПрРЉ 3ТЪЦЏ,317,11,4,4,3,288,23,128,61,20,15,10,11,8,9,3,18,3,6,5,1,3,Б|,Б|,Б|
Цk17ПрРЉ 4ТЪЦЏ,378,22,9,4,9,308,19,89,64,24,27,18,22,19,10,16,48,15,12,8,7,4,2,Б|,Б|
Цk17ПрРЉ 5ТЪЦЏ,201,6,1,Б|,5,168,11,67,28,11,11,3,17,11,2,7,27,9,5,6,4,3,Б|,Б|,Б|
Цk17ПрРЉ 6ТЪЦЏ,26,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk18ПрРЉ 2ТЪЦЏ,56,Б|,Б|,Б|,Б|,40,2,10,8,2,1,1,4,4,3,5,16,7,5,2,1,Б|,Б|,1,Б|
Цk18ПрРЉ 3ТЪЦЏ,421,30,12,9,9,360,25,110,73,37,34,17,20,18,14,12,31,8,12,5,2,2,1,Б|,1
Цk18ПрРЉ 4ТЪЦЏ,507,28,11,9,8,426,34,151,68,36,23,25,30,26,11,22,53,19,15,8,6,4,1,Б|,Б|
Цk18ПрРЉ 5ТЪЦЏ,314,20,5,9,6,258,27,102,37,20,13,13,21,14,5,6,36,13,12,7,2,1,1,Б|,Б|
Цk18ПрРЉ 6ТЪЦЏ,308,13,5,4,4,262,23,114,55,15,13,5,7,7,10,13,33,9,10,4,7,2,1,Б|,Б|
Цk18ПрРЉ 7ТЪЦЏ,30,1,1,Б|,Б|,29,2,12,3,1,3,Б|,3,2,3,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk18ПрРЉ13ТЪЦЏ,355,Б|,Б|,Б|,Б|,355,65,239,43,6,1,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk19ПрРЉ 2ТЪЦЏ,140,17,9,3,5,120,6,34,31,23,10,8,4,2,2,Б|,3,Б|,2,1,Б|,Б|,Б|,Б|,Б|
Цk19ПрРЉ 3ТЪЦЏ,341,20,9,3,8,282,33,107,51,25,16,15,9,11,4,11,39,14,11,8,Б|,3,2,1,Б|
Цk19ПрРЉ 4ТЪЦЏ,284,14,5,4,5,241,32,95,39,18,10,12,7,9,9,10,29,6,8,6,5,1,3,Б|,Б|
Цk19ПрРЉ 5ТЪЦЏ,221,13,1,5,7,169,10,59,31,17,10,14,5,6,3,14,39,9,13,7,7,2,1,Б|,Б|
Цk19ПрРЉ 6ТЪЦЏ,294,29,11,9,9,234,14,95,42,13,15,16,7,19,5,8,31,6,9,9,4,3,Б|,Б|,Б|
Цk19ПрРЉ 7ТЪЦЏ,205,8,2,2,4,176,11,68,32,11,8,9,11,11,9,6,21,5,7,3,3,Б|,3,Б|,Б|
Цk19ПрРЉ13ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk20ПрРЉ 2ТЪЦЏ,256,7,3,1,3,224,15,85,45,18,16,10,12,7,7,9,25,11,6,2,3,Б|,3,Б|,Б|
Цk20ПрРЉ 3ТЪЦЏ,269,31,7,12,12,211,18,45,37,19,24,13,23,20,6,6,27,3,9,5,2,8,Б|,Б|,Б|
Цk20ПрРЉ 4ТЪЦЏ,332,16,5,3,8,287,30,138,39,16,10,12,8,18,11,5,29,6,9,8,2,4,Б|,Б|,Б|
Цk20ПрРЉ 5ТЪЦЏ,228,22,4,9,9,175,12,50,29,14,10,12,17,11,10,10,31,5,8,9,6,3,Б|,Б|,Б|
Цk20ПрРЉ 6ТЪЦЏ,278,28,7,11,10,216,16,64,38,20,17,14,12,9,14,12,34,13,6,9,3,1,2,Б|,Б|
Цk20ПрРЉ 7ТЪЦЏ,254,13,4,4,5,215,21,79,38,16,12,10,12,12,7,8,26,4,11,6,2,3,Б|,Б|,Б|
Цk20ПрРЉ 8ТЪЦЏ,120,5,2,3,Б|,101,11,30,23,8,5,5,7,4,4,4,14,5,2,3,3,1,Б|,Б|,Б|
Цk21ПрРЉ 2ТЪЦЏ,249,22,6,6,10,185,14,40,32,6,15,14,17,21,13,13,42,13,10,7,9,2,Б|,Б|,1
Цk21ПрРЉ 3ТЪЦЏ,339,28,3,11,14,280,23,84,44,22,22,19,22,23,9,12,31,10,7,7,4,2,Б|,1,Б|
Цk21ПрРЉ 4ТЪЦЏ,269,15,7,3,5,215,11,74,36,21,13,13,4,19,11,13,39,14,11,7,3,2,1,Б|,1
Цk21ПрРЉ 5ТЪЦЏ,243,13,3,2,8,206,18,71,45,12,10,16,14,8,6,6,24,5,8,3,2,6,Б|,Б|,Б|
Цk21ПрРЉ 6ТЪЦЏ,251,8,2,3,3,207,10,56,36,26,12,9,10,21,13,14,36,10,9,5,7,3,2,Б|,Б|
Цk21ПрРЉ 7ТЪЦЏ,322,18,10,5,3,255,20,71,41,19,19,11,22,20,11,21,49,10,19,9,5,4,2,Б|,Б|
Цk21ПрРЉ 8ТЪЦЏ,362,29,10,3,16,277,19,72,47,25,18,22,31,19,14,10,56,21,12,13,4,3,2,1,Б|
Цk21ПрРЉ13ТЪЦЏ,225,40,21,13,6,185,3,9,40,48,35,11,15,13,11,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk22ПрРЉ 2ТЪЦЏ,273,12,3,3,6,223,12,64,42,20,21,15,15,15,10,9,38,15,7,8,5,2,1,Б|,Б|
Цk22ПрРЉ 3ТЪЦЏ,296,28,12,7,9,211,16,49,35,23,13,15,23,22,10,5,57,9,22,12,9,2,2,1,Б|
Цk22ПрРЉ 4ТЪЦЏ,369,33,14,11,8,299,11,56,44,38,23,24,31,20,31,21,37,12,7,11,5,1,1,Б|,Б|
Цk22ПрРЉ 5ТЪЦЏ,269,20,7,5,8,222,10,71,45,26,16,15,8,13,9,9,27,10,7,4,4,Б|,2,Б|,Б|
Цk22ПрРЉ 6ТЪЦЏ,246,7,3,1,3,205,20,82,27,9,8,5,15,16,10,13,34,6,10,10,5,1,1,1,Б|
Цk22ПрРЉ 7ТЪЦЏ,324,8,2,3,3,220,10,46,24,7,8,9,16,31,40,29,96,39,38,10,4,2,2,1,Б|
Цk22ПрРЉ 8ТЪЦЏ,288,17,7,2,8,232,28,76,34,20,19,11,14,8,13,9,39,14,14,5,2,2,2,Б|,Б|
Цk22ПрРЉ 9ТЪЦЏ,219,22,9,8,5,171,25,55,21,18,11,7,5,12,8,9,26,11,5,4,4,1,1,Б|,Б|
Цk22ПрРЉ13ТЪЦЏ,69,18,9,8,1,51,1,3,16,17,7,2,3,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk23ПрРЉ 2ТЪЦЏ,369,16,2,4,10,294,18,55,53,26,23,20,32,28,19,20,59,19,19,11,5,4,Б|,Б|,1
Цk23ПрРЉ 3ТЪЦЏ,613,33,11,7,15,506,28,112,79,53,47,23,48,42,42,32,74,31,24,10,7,2,Б|,Б|,Б|
Цk23ПрРЉ 4ТЪЦЏ,592,43,17,12,14,457,26,95,69,43,47,43,39,37,38,20,92,27,31,23,4,4,1,2,Б|
Цk23ПрРЉ 5ТЪЦЏ,386,17,5,4,8,349,22,90,67,44,26,24,28,22,12,14,20,5,5,4,3,3,Б|,Б|,Б|
Цk23ПрРЉ 6ТЪЦЏ,544,35,12,9,14,445,24,115,75,57,27,31,36,45,19,16,64,17,17,12,8,7,3,Б|,Б|
Цk23ПрРЉ 7ТЪЦЏ,290,14,2,6,6,232,14,70,41,23,12,11,11,28,12,10,44,18,13,6,6,Б|,1,Б|,Б|
Цk23ПрРЉ 8ТЪЦЏ,289,21,4,10,7,229,24,55,44,15,22,14,16,19,11,9,39,8,15,7,7,1,1,Б|,Б|
Цk23ПрРЉ 9ТЪЦЏ,244,17,3,7,7,184,16,42,32,11,17,15,16,17,9,9,43,16,16,6,3,1,1,Б|,Б|
Цk23ПрРЉ10ТЪЦЏ,117,18,2,6,10,72,4,6,10,10,9,13,3,8,3,6,27,3,15,7,Б|,2,Б|,Б|,Б|
Цk23ПрРЉ13ТЪЦЏ,94,18,11,3,4,75,4,3,23,16,11,7,3,6,1,1,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk23ПрРЉ14ТЪЦЏ,101,10,4,Б|,6,84,6,12,7,8,9,10,8,15,6,3,7,3,1,2,1,Б|,Б|,Б|,Б|
Цk24ПрРЉ 2ТЪЦЏ,230,9,1,2,6,192,21,47,42,20,11,9,9,9,11,13,29,9,11,4,2,3,Б|,Б|,Б|
Цk24ПрРЉ 3ТЪЦЏ,293,8,2,2,4,192,10,36,21,23,9,10,13,16,17,37,93,34,29,18,7,4,1,Б|,Б|
Цk24ПрРЉ 4ТЪЦЏ,93,9,1,4,4,71,5,8,10,4,6,7,6,10,10,5,13,5,4,1,2,1,Б|,Б|,Б|
Цk24ПрРЉ 5ТЪЦЏ,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk24ПрРЉ 6ТЪЦЏ,366,23,9,8,6,269,11,19,29,34,21,19,40,37,37,22,74,30,23,14,3,3,1,Б|,Б|
Цk24ПрРЉ 8ТЪЦЏ,69,3,1,1,1,63,3,18,16,4,6,3,6,6,Б|,1,3,Б|,1,2,Б|,Б|,Б|,Б|,Б|
Цk24ПрРЉ 9ТЪЦЏ,44,7,2,1,4,37,1,3,3,8,9,6,2,4,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk24ПрРЉ10ТЪЦЏ,31,Б|,Б|,Б|,Б|,31,1,3,14,3,2,2,5,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk24ПрРЉ11ТЪЦЏ,325,94,23,40,31,228,27,13,8,28,42,41,33,26,7,3,3,1,1,Б|,Б|,1,Б|,Б|,Б|
Цk24ПрРЉ12ТЪЦЏ,353,60,18,19,23,271,24,26,17,26,26,38,38,39,21,16,22,12,5,1,3,Б|,1,Б|,Б|
Цk24ПрРЉ13ТЪЦЏ,186,19,5,9,5,129,10,17,17,12,12,7,17,11,14,12,38,14,10,6,5,2,1,Б|,Б|
Цk24ПрРЉ14ТЪЦЏ,262,19,6,5,8,195,17,30,43,16,14,18,14,20,13,10,48,18,12,8,6,2,2,Б|,Б|
Цk24ПрРЉ15ТЪЦЏ,132,6,1,3,2,90,4,12,14,7,5,6,11,9,7,15,36,13,10,7,3,3,Б|,Б|,Б|
Цk24ПрРЉ16ТЪЦЏ,217,14,2,5,7,164,5,30,35,15,13,9,16,20,15,6,39,10,11,7,4,6,1,Б|,Б|
Цk24ПрРЉ17ТЪЦЏ,137,18,5,6,7,96,6,12,17,7,8,7,12,11,14,2,23,4,6,8,2,1,1,1,Б|
Цk24ПрРЉ18ТЪЦЏ,315,76,26,29,21,230,23,21,27,25,29,30,23,26,16,10,9,5,2,2,Б|,Б|,Б|,Б|,Б|
Цk24ПрРЉ19ТЪЦЏ,333,41,16,13,12,251,20,27,35,29,16,18,27,30,28,21,41,13,13,4,7,4,Б|,Б|,Б|
Цk25ПрРЉ 2ТЪЦЏ,243,10,2,4,4,174,4,18,13,14,10,8,10,25,37,35,59,13,15,22,3,5,1,Б|,Б|
Цk25ПрРЉ 3ТЪЦЏ,246,11,1,3,7,148,9,19,12,11,4,7,18,18,23,27,87,24,20,19,16,4,3,1,Б|
Цk25ПрРЉ 4ТЪЦЏ,258,9,4,3,2,234,16,66,55,24,16,17,16,10,6,8,15,5,4,2,3,Б|,1,Б|,Б|
Цk25ПрРЉ 5ТЪЦЏ,230,11,6,4,1,205,14,57,56,22,17,13,7,9,8,2,14,1,5,5,1,1,Б|,1,Б|
Цk25ПрРЉ 6ТЪЦЏ,143,18,5,5,8,95,7,11,8,11,6,6,15,16,9,6,30,7,8,6,6,2,1,Б|,Б|
Цk25ПрРЉ 7ТЪЦЏ,119,36,16,14,6,82,4,5,6,20,13,7,9,16,2,Б|,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
