ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk24ПрРЉ16ТЪЦЏ,217,17,8,2,7,163,8,20,26,26,11,10,12,22,17,11,37,7,12,6,6,3,3,Б|,Б|
Цk24ПрРЉ17ТЪЦЏ,134,16,6,3,7,99,9,8,14,9,9,5,11,12,15,7,19,2,5,5,5,2,Б|,Б|,Б|
Цk24ПрРЉ18ТЪЦЏ,307,73,21,27,25,220,22,17,19,24,28,32,28,27,12,11,14,7,4,2,1,Б|,Б|,Б|,Б|
Цk24ПрРЉ19ТЪЦЏ,332,42,15,14,13,248,19,24,31,36,17,18,22,37,23,21,42,13,12,9,6,1,1,Б|,Б|
Цk25ПрРЉ 2ТЪЦЏ,241,12,4,3,5,158,2,12,14,18,11,7,8,18,33,35,71,23,12,21,10,4,1,Б|,Б|
Цk25ПрРЉ 3ТЪЦЏ,234,8,3,1,4,141,12,13,15,11,3,6,12,17,19,33,85,20,26,15,15,7,1,Б|,1
Цk25ПрРЉ 4ТЪЦЏ,245,13,3,7,3,218,11,61,53,27,12,16,13,17,3,5,14,4,4,4,1,1,Б|,Б|,Б|
Цk25ПрРЉ 5ТЪЦЏ,216,10,3,4,3,193,7,49,53,29,10,15,7,9,11,3,13,1,3,7,Б|,1,1,Б|,Б|
Цk25ПрРЉ 6ТЪЦЏ,148,14,1,7,6,105,12,9,6,9,11,7,9,26,7,9,29,5,7,5,8,3,Б|,1,Б|
Цk25ПрРЉ 7ТЪЦЏ,102,32,15,14,3,70,5,4,6,12,20,7,6,5,5,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk25ПрРЉ 8ТЪЦЏ,188,11,Б|,3,8,135,13,29,23,9,6,5,13,19,11,7,42,10,14,5,9,2,2,Б|,Б|
Цk25ПрРЉ 9ТЪЦЏ,663,113,35,43,35,501,39,37,31,57,62,56,59,71,56,33,49,20,13,12,4,Б|,Б|,Б|,Б|
Цk25ПрРЉ11ТЪЦЏ,30,9,2,4,3,21,2,1,4,Б|,7,2,2,1,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk25ПрРЉ12ТЪЦЏ,385,82,9,36,37,269,26,18,19,12,24,45,50,29,27,19,34,10,15,8,1,Б|,Б|,Б|,Б|
Цk25ПрРЉ13ТЪЦЏ,393,64,15,22,27,269,15,27,26,30,40,31,14,40,22,24,60,16,19,9,9,6,1,Б|,Б|
Цk25ПрРЉ14ТЪЦЏ,350,41,3,15,23,250,23,28,27,23,30,22,19,27,23,28,59,25,12,10,6,2,4,Б|,Б|
Цk25ПрРЉ15ТЪЦЏ,387,36,15,12,9,261,20,32,38,34,18,12,22,37,22,26,90,31,27,13,8,3,7,Б|,1
Цk25ПрРЉ16ТЪЦЏ,633,95,31,29,35,446,43,39,34,48,39,44,63,60,42,34,92,24,22,20,15,9,2,Б|,Б|
Цk25ПрРЉ17ТЪЦЏ,738,153,47,61,45,512,39,40,40,67,71,70,54,55,47,29,73,31,20,9,8,4,1,Б|,Б|
Цk25ПрРЉ18ТЪЦЏ,164,14,4,6,4,130,19,15,17,10,8,10,11,15,17,8,20,4,9,3,2,2,Б|,Б|,Б|
Цk26ПрРЉ 2ТЪЦЏ,204,7,2,2,3,169,5,40,41,25,14,10,6,13,4,11,28,7,12,5,1,2,1,Б|,Б|
Цk26ПрРЉ 3ТЪЦЏ,189,10,4,4,2,158,10,27,31,19,19,15,7,14,6,10,21,7,6,1,5,2,Б|,Б|,Б|
Цk26ПрРЉ 4ТЪЦЏ,187,7,Б|,3,4,109,6,9,6,4,6,2,9,21,20,26,71,24,14,15,10,6,2,Б|,Б|
Цk26ПрРЉ 5ТЪЦЏ,272,12,5,2,5,241,12,70,62,35,13,11,9,10,12,7,19,10,2,1,3,2,1,Б|,Б|
Цk26ПрРЉ 6ТЪЦЏ,132,6,1,1,4,86,7,12,16,6,8,8,9,11,7,2,40,4,15,12,3,3,1,2,Б|
Цk26ПрРЉ 7ТЪЦЏ,135,10,4,2,4,106,5,19,23,11,9,6,11,7,7,8,19,6,4,4,2,1,2,Б|,Б|
Цk26ПрРЉ 8ТЪЦЏ,122,2,Б|,1,1,102,14,30,13,7,8,5,9,10,3,3,18,5,5,5,1,1,1,Б|,Б|
Цk26ПрРЉ 9ТЪЦЏ,16,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk26ПрРЉ12ТЪЦЏ,71,25,7,10,8,46,3,Б|,5,6,6,9,11,4,1,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk26ПрРЉ13ТЪЦЏ,28,5,Б|,1,4,15,1,1,Б|,1,Б|,6,1,2,2,1,8,3,3,2,Б|,Б|,Б|,Б|,Б|
Цk26ПрРЉ14ТЪЦЏ,143,27,6,13,8,101,4,12,15,16,7,12,7,8,14,6,15,7,2,2,3,1,Б|,Б|,Б|
Цk26ПрРЉ15ТЪЦЏ,138,17,6,3,8,87,4,11,12,8,9,9,7,7,12,8,34,13,6,8,2,3,2,Б|,Б|
Цk26ПрРЉ16ТЪЦЏ,178,40,8,13,19,110,9,6,7,8,18,23,7,15,8,9,28,9,7,4,1,3,4,Б|,Б|
Цk26ПрРЉ17ТЪЦЏ,244,43,16,9,18,172,13,23,24,13,20,12,18,18,15,16,29,12,5,8,3,Б|,1,Б|,Б|
Цk27ПрРЉ 2ТЪЦЏ,245,17,8,5,4,190,7,34,43,27,22,12,12,11,10,12,38,12,10,6,2,6,2,Б|,Б|
Цk27ПрРЉ 3ТЪЦЏ,171,12,2,3,7,135,3,29,27,14,5,8,7,15,9,18,24,3,10,2,3,5,1,Б|,Б|
Цk27ПрРЉ 4ТЪЦЏ,234,16,4,7,5,176,15,32,23,16,12,16,23,23,11,5,42,13,13,8,7,1,Б|,Б|,Б|
Цk27ПрРЉ 5ТЪЦЏ,322,42,10,15,17,230,17,18,23,21,34,35,25,29,19,9,50,19,17,5,3,4,1,1,Б|
Цk27ПрРЉ 6ТЪЦЏ,173,6,4,Б|,2,143,3,23,32,20,18,9,7,18,8,5,24,5,5,8,4,1,1,Б|,Б|
Цk27ПрРЉ 7ТЪЦЏ,183,10,6,3,1,124,9,18,23,13,6,7,15,17,8,8,49,15,10,12,5,4,2,1,Б|
Цk27ПрРЉ 8ТЪЦЏ,170,22,7,6,9,113,13,11,11,9,15,17,10,13,8,6,35,11,10,8,3,2,1,Б|,Б|
Цk27ПрРЉ 9ТЪЦЏ,228,10,5,1,4,163,16,33,26,12,9,10,19,21,9,8,55,17,14,11,7,4,2,Б|,Б|
Цk27ПрРЉ10ТЪЦЏ,242,14,4,2,8,178,14,21,22,22,7,16,27,26,10,13,50,8,16,13,7,5,1,Б|,Б|
Цk27ПрРЉ11ТЪЦЏ,393,36,8,16,12,280,25,33,38,34,25,24,21,29,29,22,77,29,23,10,7,5,3,Б|,Б|
Цk27ПрРЉ12ТЪЦЏ,611,82,27,34,21,443,22,43,59,72,36,24,45,61,54,27,86,25,25,19,12,5,Б|,Б|,Б|
Цk27ПрРЉ13ТЪЦЏ,471,66,20,16,30,318,29,26,39,31,36,36,47,27,24,23,87,29,26,16,12,2,2,Б|,Б|
Цk27ПрРЉ14ТЪЦЏ,253,31,11,9,11,171,12,20,20,23,17,13,15,22,18,11,51,21,14,6,4,2,3,1,Б|
Цk27ПрРЉ15ТЪЦЏ,334,31,11,7,13,232,21,20,26,19,23,13,24,53,17,16,71,21,22,11,9,7,1,Б|,Б|
Цk27ПрРЉ16ТЪЦЏ,352,46,13,15,18,228,15,22,20,22,23,28,25,27,23,23,78,27,22,20,6,3,Б|,Б|,Б|
Цk28ПрРЉ 2ТЪЦЏ,249,26,8,10,8,206,7,47,56,23,12,11,14,14,10,12,17,4,6,4,2,1,Б|,Б|,Б|
Цk28ПрРЉ 3ТЪЦЏ,225,16,4,7,5,167,15,23,30,23,10,20,12,12,11,11,42,13,11,10,2,4,2,Б|,Б|
Цk28ПрРЉ 4ТЪЦЏ,267,7,4,Б|,3,233,9,47,51,36,27,11,15,19,16,2,27,16,2,4,3,1,1,Б|,Б|
Цk28ПрРЉ 5ТЪЦЏ,247,26,8,7,11,193,8,27,41,21,20,23,16,18,10,9,28,8,11,7,2,Б|,Б|,Б|,Б|
Цk28ПрРЉ 6ТЪЦЏ,119,11,3,5,3,80,4,14,16,11,2,3,7,7,12,4,28,7,6,5,9,Б|,1,Б|,Б|
Цk28ПрРЉ 7ТЪЦЏ,198,18,5,5,8,162,7,25,30,26,17,7,11,14,12,13,18,8,3,5,1,1,Б|,Б|,Б|
Цk28ПрРЉ 8ТЪЦЏ,148,15,3,6,6,102,2,17,15,20,10,6,6,5,9,12,31,7,16,2,3,Б|,2,1,Б|
Цk28ПрРЉ 9ТЪЦЏ,184,19,9,2,8,108,10,11,13,5,6,14,13,10,11,15,57,21,20,6,6,2,1,1,Б|
Цk28ПрРЉ10ТЪЦЏ,261,41,12,14,15,195,11,26,31,39,15,16,13,19,14,11,25,10,6,3,6,Б|,Б|,Б|,Б|
Цk28ПрРЉ11ТЪЦЏ,223,29,15,7,7,156,7,22,21,15,13,8,6,21,21,22,38,10,9,7,7,3,2,Б|,Б|
Цk28ПрРЉ12ТЪЦЏ,200,14,1,6,7,135,12,11,9,13,9,14,17,22,20,8,51,15,17,14,3,1,Б|,1,Б|
Цk28ПрРЉ13ТЪЦЏ,113,12,4,6,2,70,6,2,9,7,9,8,5,7,7,10,31,15,11,5,Б|,Б|,Б|,Б|,Б|
Цk28ПрРЉ14ТЪЦЏ,183,22,3,12,7,122,12,7,13,11,15,11,17,12,11,13,39,13,12,4,4,4,2,Б|,Б|
Цk28ПрРЉ15ТЪЦЏ,231,34,14,10,10,161,13,19,23,21,16,17,18,15,11,8,36,12,13,5,3,3,Б|,Б|,Б|
Цk29ПрРЉ 3ТЪЦЏ,81,32,9,16,7,49,3,1,5,10,14,12,3,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk29ПрРЉ 4ТЪЦЏ,472,36,13,12,11,314,15,24,40,29,15,24,33,50,39,45,122,41,34,22,20,3,2,Б|,Б|
Цk29ПрРЉ 5ТЪЦЏ,273,33,15,13,5,224,10,35,33,31,35,26,10,15,13,16,16,5,5,1,2,1,2,Б|,Б|
Цk29ПрРЉ 6ТЪЦЏ,166,21,10,3,8,113,5,12,13,22,8,9,10,17,13,4,32,10,8,6,4,4,Б|,Б|,Б|
Цk29ПрРЉ 7ТЪЦЏ,191,23,9,3,11,131,12,15,13,11,13,14,22,15,6,10,37,6,13,14,1,2,1,Б|,Б|
Цk29ПрРЉ 8ТЪЦЏ,108,4,Б|,1,3,79,2,12,13,9,8,11,8,4,6,6,25,9,9,4,2,1,Б|,Б|,Б|
Цk29ПрРЉ 9ТЪЦЏ,235,26,13,8,5,181,13,17,32,29,14,16,23,16,10,11,28,6,12,6,3,1,Б|,Б|,Б|
Цk29ПрРЉ10ТЪЦЏ,141,11,5,2,4,113,14,16,12,12,10,9,13,15,7,5,17,6,10,Б|,Б|,1,Б|,Б|,Б|
Цk29ПрРЉ11ТЪЦЏ,179,16,10,2,4,135,10,13,15,11,14,15,15,20,11,11,28,10,9,4,5,Б|,Б|,Б|,Б|
Цk29ПрРЉ12ТЪЦЏ,178,18,9,4,5,126,6,14,25,14,9,12,11,13,12,10,34,10,9,4,6,5,Б|,Б|,Б|
Цk29ПрРЉ13ТЪЦЏ,138,11,1,6,4,95,5,8,20,12,7,9,5,11,6,12,32,9,9,3,6,3,2,Б|,Б|
Цk29ПрРЉ14ТЪЦЏ,243,30,7,9,14,166,13,28,15,13,22,17,11,21,10,16,47,17,13,7,4,3,3,Б|,Б|
Цk29ПрРЉ15ТЪЦЏ,108,16,6,8,2,73,9,7,10,9,6,9,4,8,5,6,19,6,5,2,3,3,Б|,Б|,Б|
Цk30ПрРЉ 2ТЪЦЏ,148,11,5,4,2,115,8,19,23,13,10,9,17,7,4,5,22,8,5,5,1,2,1,Б|,Б|
Цk30ПрРЉ 3ТЪЦЏ,192,10,6,4,Б|,171,7,32,47,21,17,7,9,14,8,9,11,Б|,3,7,1,Б|,Б|,Б|,Б|
Цk30ПрРЉ 4ТЪЦЏ,115,5,2,1,2,90,1,15,17,6,7,11,12,11,4,6,20,6,4,6,2,1,1,Б|,Б|
Цk30ПрРЉ 5ТЪЦЏ,160,13,3,5,5,120,7,14,14,15,10,10,8,12,14,16,27,9,10,2,5,1,Б|,Б|,Б|
Цk30ПрРЉ 6ТЪЦЏ,173,16,4,5,7,118,8,22,19,6,7,11,16,8,12,9,39,9,14,7,5,2,2,Б|,Б|
Цk30ПрРЉ 7ТЪЦЏ,272,12,3,2,7,210,19,27,43,22,9,15,22,21,17,15,50,14,15,13,2,4,2,Б|,Б|
Цk30ПрРЉ 8ТЪЦЏ,174,16,6,4,6,124,3,23,26,14,12,7,9,13,5,12,34,10,7,8,5,3,1,Б|,Б|
Цk30ПрРЉ 9ТЪЦЏ,376,49,16,18,15,270,17,28,36,35,27,22,32,37,13,23,57,15,21,15,3,1,1,1,Б|
Цk30ПрРЉ10ТЪЦЏ,215,23,3,10,10,154,15,16,18,10,16,13,19,15,16,16,38,13,5,9,4,4,2,1,Б|
Цk30ПрРЉ11ТЪЦЏ,177,18,6,6,6,131,6,17,26,15,11,9,8,17,12,10,28,10,7,4,2,1,3,Б|,1
Цk30ПрРЉ12ТЪЦЏ,142,11,3,3,5,106,13,7,9,17,8,11,13,9,11,8,25,9,9,4,2,1,Б|,Б|,Б|
Цk30ПрРЉ13ТЪЦЏ,165,18,7,5,6,119,6,12,17,21,10,9,12,11,8,13,28,10,4,8,5,1,Б|,Б|,Б|
Цk30ПрРЉ14ТЪЦЏ,70,10,1,5,4,42,4,4,2,1,6,8,4,4,5,4,18,6,4,4,2,2,Б|,Б|,Б|
Цk31ПрРЉ 2ТЪЦЏ,167,9,2,6,1,117,2,9,12,23,14,5,8,16,13,15,41,10,18,8,2,3,Б|,Б|,Б|
Цk31ПрРЉ 3ТЪЦЏ,274,14,6,3,5,223,8,41,54,26,15,23,15,14,17,10,37,13,9,4,9,2,Б|,Б|,Б|
Цk31ПрРЉ 4ТЪЦЏ,251,23,11,6,6,208,7,23,33,36,23,17,17,24,9,19,20,8,7,1,2,1,1,Б|,Б|
Цk31ПрРЉ 5ТЪЦЏ,134,10,8,Б|,2,116,Б|,11,27,24,16,10,8,6,11,3,8,2,Б|,5,1,Б|,Б|,Б|,Б|
Цk31ПрРЉ 6ТЪЦЏ,258,28,9,8,11,202,6,22,42,30,19,15,25,18,11,14,28,9,5,5,4,4,1,Б|,Б|
Цk31ПрРЉ 7ТЪЦЏ,74,6,1,1,4,49,2,7,7,4,3,4,7,5,6,4,19,7,5,1,2,Б|,3,Б|,1
Цk31ПрРЉ 8ТЪЦЏ,231,26,9,8,9,173,8,22,35,18,19,10,20,17,9,15,32,10,11,6,3,1,1,Б|,Б|
Цk31ПрРЉ 9ТЪЦЏ,26,4,2,2,Б|,18,Б|,Б|,1,9,2,Б|,3,1,1,1,4,2,Б|,Б|,1,1,Б|,Б|,Б|
Цk31ПрРЉ10ТЪЦЏ,61,9,1,5,3,43,4,7,2,1,4,3,13,4,4,1,9,2,2,2,3,Б|,Б|,Б|,Б|
Цk31ПрРЉ11ТЪЦЏ,607,110,31,35,44,437,41,33,43,45,38,43,57,67,43,27,60,26,14,8,9,2,Б|,1,Б|
Цk31ПрРЉ12ТЪЦЏ,404,30,6,8,16,312,24,36,33,27,17,22,40,56,36,21,62,27,18,9,3,4,Б|,1,Б|
Цk31ПрРЉ13ТЪЦЏ,295,66,32,19,15,202,10,7,24,60,23,28,21,16,8,5,27,10,8,4,3,1,Б|,1,Б|
Цk31ПрРЉ14ТЪЦЏ,211,19,7,5,7,163,11,18,20,19,9,8,17,30,20,11,29,11,9,3,6,Б|,Б|,Б|,Б|
Цk32ПрРЉ 2ТЪЦЏ,156,10,6,3,1,124,2,20,24,10,11,11,14,5,12,15,22,6,6,6,2,2,Б|,Б|,Б|
Цk32ПрРЉ 3ТЪЦЏ,264,8,6,1,1,222,13,23,54,41,16,18,22,14,12,9,34,12,13,8,Б|,Б|,1,Б|,Б|
Цk32ПрРЉ 4ТЪЦЏ,227,20,8,6,6,177,7,20,29,27,15,23,11,18,10,17,30,3,11,10,4,1,1,Б|,Б|
Цk32ПрРЉ 5ТЪЦЏ,270,25,11,5,9,213,7,30,39,41,25,17,13,21,8,12,32,12,13,5,2,Б|,Б|,Б|,Б|
Цk32ПрРЉ 6ТЪЦЏ,281,20,11,7,2,228,4,28,49,36,23,17,19,23,16,13,33,10,9,5,6,3,Б|,Б|,Б|
Цk32ПрРЉ 7ТЪЦЏ,155,14,6,3,5,117,6,17,28,17,14,8,11,4,4,8,24,8,9,2,5,Б|,Б|,Б|,Б|
Цk32ПрРЉ 8ТЪЦЏ,280,32,9,11,12,190,15,15,13,21,16,15,13,28,21,33,58,31,11,6,4,4,1,1,Б|
Цk32ПрРЉ 9ТЪЦЏ,254,31,10,11,10,199,11,18,43,33,20,25,10,21,8,10,24,13,6,3,1,1,Б|,Б|,Б|
Цk32ПрРЉ10ТЪЦЏ,355,32,6,10,16,302,48,25,22,29,16,35,47,50,19,11,21,8,10,2,Б|,1,Б|,Б|,Б|
Цk32ПрРЉ11ТЪЦЏ,233,29,6,12,11,182,18,26,17,12,7,20,24,27,15,16,22,8,8,2,2,1,Б|,1,Б|
Цk32ПрРЉ12ТЪЦЏ,21,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk33ПрРЉ 2ТЪЦЏ,103,5,1,1,3,81,6,15,13,5,10,4,9,10,2,7,17,4,5,3,3,1,Б|,1,Б|
Цk33ПрРЉ 3ТЪЦЏ,194,7,4,1,2,157,3,30,25,27,16,14,11,17,6,8,30,10,9,8,3,Б|,Б|,Б|,Б|
Цk33ПрРЉ 4ТЪЦЏ,124,5,2,2,1,77,5,3,9,11,3,7,6,8,13,12,42,13,13,11,3,2,Б|,Б|,Б|
Цk33ПрРЉ 6ТЪЦЏ,296,31,9,9,13,239,15,35,46,30,27,17,21,17,18,13,26,13,9,2,1,1,Б|,Б|,Б|
Цk33ПрРЉ 7ТЪЦЏ,409,33,7,11,15,263,15,28,32,27,21,25,25,27,33,30,113,40,46,17,7,2,Б|,1,Б|
Цk33ПрРЉ 9ТЪЦЏ,212,19,7,4,8,171,10,26,39,42,16,13,8,9,4,4,22,10,7,3,1,Б|,1,Б|,Б|
Цk33ПрРЉ10ТЪЦЏ,238,20,11,2,7,175,7,23,25,27,21,10,14,22,9,17,43,19,12,7,3,1,Б|,1,Б|
Цk33ПрРЉ11ТЪЦЏ,346,37,11,16,10,250,26,26,30,35,26,22,15,32,16,22,59,25,13,8,7,5,1,Б|,Б|
Цk33ПрРЉ12ТЪЦЏ,325,52,13,17,22,225,26,16,24,16,25,27,22,27,21,21,48,21,13,6,6,2,Б|,Б|,Б|
Цk34ПрРЉ 2ТЪЦЏ,100,4,1,1,2,79,4,11,24,13,10,6,4,1,4,2,17,10,1,5,Б|,1,Б|,Б|,Б|
Цk34ПрРЉ 3ТЪЦЏ,163,16,4,8,4,124,2,9,33,16,17,9,10,11,5,12,23,4,5,7,5,2,Б|,Б|,Б|
Цk34ПрРЉ 4ТЪЦЏ,144,8,4,1,3,117,9,13,19,19,11,7,18,11,6,4,19,7,7,2,3,Б|,Б|,Б|,Б|
Цk34ПрРЉ 5ТЪЦЏ,248,6,4,1,1,237,5,56,69,49,27,6,6,12,2,5,5,1,2,1,1,Б|,Б|,Б|,Б|
Цk34ПрРЉ 6ТЪЦЏ,107,5,3,Б|,2,96,4,14,29,10,10,9,5,11,2,2,6,4,1,Б|,1,Б|,Б|,Б|,Б|
Цk34ПрРЉ 7ТЪЦЏ,77,3,2,1,Б|,62,5,9,7,15,5,6,3,3,2,7,12,6,5,1,Б|,Б|,Б|,Б|,Б|
Цk34ПрРЉ 8ТЪЦЏ,289,51,18,14,19,200,11,21,27,30,20,23,24,15,16,13,38,14,12,8,1,1,1,1,Б|
Цk34ПрРЉ 9ТЪЦЏ,432,79,28,28,23,327,35,17,28,44,33,37,42,39,30,22,26,13,4,3,3,2,1,Б|,Б|
Цk34ПрРЉ10ТЪЦЏ,349,48,11,14,23,260,23,32,22,35,26,27,23,47,11,14,41,15,7,9,3,6,1,Б|,Б|
Цk34ПрРЉ11ТЪЦЏ,335,42,15,11,16,244,19,32,33,29,29,23,19,21,16,23,49,18,10,10,6,3,2,Б|,Б|
Цk35ПрРЉ 2ТЪЦЏ,380,35,20,9,6,317,16,47,50,67,40,29,20,28,9,11,28,9,5,4,6,2,2,Б|,Б|
Цk35ПрРЉ 3ТЪЦЏ,303,23,5,7,11,232,11,35,41,24,21,19,16,32,15,18,48,18,8,12,4,6,Б|,Б|,Б|
Цk35ПрРЉ 4ТЪЦЏ,223,6,2,Б|,4,184,11,37,28,19,17,12,18,21,11,10,33,9,12,6,5,1,Б|,Б|,Б|
Цk35ПрРЉ 5ТЪЦЏ,233,8,5,3,Б|,200,4,28,44,21,21,15,14,26,13,14,25,6,8,8,1,1,Б|,1,Б|
Цk35ПрРЉ 6ТЪЦЏ,386,37,12,11,14,274,10,27,12,35,20,25,45,49,25,26,75,17,30,17,7,4,Б|,Б|,Б|
Цk35ПрРЉ 7ТЪЦЏ,682,153,76,39,38,506,34,32,65,94,85,66,48,47,24,11,23,12,6,3,1,1,Б|,Б|,Б|
Цk35ПрРЉ 8ТЪЦЏ,215,20,2,7,11,166,11,21,28,22,10,15,25,17,9,8,29,9,7,7,2,2,2,Б|,Б|
Цk35ПрРЉ 9ТЪЦЏ,323,36,15,13,8,257,12,29,45,37,33,32,18,19,17,15,30,11,8,6,2,2,1,Б|,Б|
Цk35ПрРЉ10ТЪЦЏ,210,27,8,10,9,151,13,16,15,23,19,14,14,17,13,7,32,17,8,4,Б|,1,Б|,2,Б|
Цk36ПрРЉ 2ТЪЦЏ,156,15,11,2,2,122,3,19,32,28,10,6,7,6,5,6,19,8,5,2,2,Б|,2,Б|,Б|
Цk36ПрРЉ 3ТЪЦЏ,419,25,13,7,5,341,19,53,52,62,28,25,32,21,28,21,53,16,16,11,2,7,1,Б|,Б|
Цk36ПрРЉ 4ТЪЦЏ,258,17,9,5,3,233,11,19,39,47,19,26,16,23,19,14,8,4,1,2,Б|,1,Б|,Б|,Б|
Цk36ПрРЉ 6ТЪЦЏ,120,10,2,3,5,97,5,16,20,17,16,4,7,8,3,1,13,3,4,4,2,Б|,Б|,Б|,Б|
Цk36ПрРЉ 7ТЪЦЏ,515,35,15,8,12,357,20,23,40,43,27,24,47,52,46,35,123,41,33,30,12,5,2,Б|,Б|
Цk36ПрРЉ 8ТЪЦЏ,47,5,2,2,1,38,Б|,5,8,7,10,2,Б|,1,2,3,4,1,1,Б|,Б|,1,1,Б|,Б|
Цk36ПрРЉ 9ТЪЦЏ,47,6,3,2,1,31,2,5,5,Б|,3,3,4,6,2,1,10,6,3,Б|,Б|,1,Б|,Б|,Б|
Цk36ПрРЉ10ТЪЦЏ,48,11,3,4,4,35,3,1,2,7,5,5,4,4,Б|,4,2,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|
Цk37ПрРЉ 2ТЪЦЏ,272,24,8,8,8,212,17,22,24,26,25,19,31,21,14,13,36,10,10,9,5,1,1,Б|,Б|
Цk37ПрРЉ 3ТЪЦЏ,369,19,10,3,6,309,18,45,57,42,31,16,30,19,27,24,41,15,13,6,4,2,1,Б|,Б|
Цk37ПрРЉ 4ТЪЦЏ,257,31,21,8,2,197,8,23,27,19,39,17,18,21,12,13,29,12,3,4,4,4,1,1,Б|
Цk37ПрРЉ 5ТЪЦЏ,81,6,3,1,2,64,4,8,12,6,4,6,6,9,4,5,11,3,3,1,3,1,Б|,Б|,Б|
Цk37ПрРЉ 6ТЪЦЏ,261,22,10,5,7,205,6,33,35,32,25,21,14,18,13,8,34,10,11,4,2,5,2,Б|,Б|
Цk37ПрРЉ 7ТЪЦЏ,216,10,4,3,3,180,7,21,35,27,20,16,16,12,15,11,26,8,9,5,4,Б|,Б|,Б|,Б|
Цk37ПрРЉ 8ТЪЦЏ,246,19,2,3,14,189,15,17,29,19,10,16,30,24,11,18,38,10,11,10,6,1,Б|,Б|,Б|
Цk37ПрРЉ 9ТЪЦЏ,365,19,8,3,8,288,10,38,47,29,13,24,22,42,20,43,58,22,16,11,4,4,1,Б|,Б|
Цk38ПрРЉ 2ТЪЦЏ,283,15,11,3,1,240,11,47,63,43,22,13,9,15,5,12,28,9,4,7,5,2,1,Б|,Б|
Цk38ПрРЉ 3ТЪЦЏ,217,17,12,2,3,163,10,11,33,25,18,11,14,16,10,15,37,11,9,8,7,2,Б|,Б|,Б|
Цk38ПрРЉ 4ТЪЦЏ,144,8,2,3,3,124,2,20,26,15,16,17,8,13,4,3,12,4,3,3,Б|,2,Б|,Б|,Б|
Цk38ПрРЉ 5ТЪЦЏ,299,38,12,18,8,236,9,12,29,39,35,25,27,26,17,17,25,6,11,5,1,2,Б|,Б|,Б|
Цk38ПрРЉ 6ТЪЦЏ,161,12,4,2,6,120,4,21,22,9,10,14,10,15,9,6,29,6,9,7,4,3,Б|,Б|,Б|
Цk38ПрРЉ 7ТЪЦЏ,226,11,8,2,1,173,2,25,27,34,21,22,9,16,7,10,42,15,15,6,2,2,2,Б|,Б|
Цk38ПрРЉ 8ТЪЦЏ,311,40,17,19,4,254,11,41,33,38,33,22,18,32,9,17,17,5,8,2,1,Б|,1,Б|,Б|
Цk39ПрРЉ 3ТЪЦЏ,192,16,9,2,5,163,18,28,27,12,14,14,19,13,8,10,13,2,2,6,1,1,1,Б|,Б|
Цk39ПрРЉ 5ТЪЦЏ,207,20,14,3,3,149,9,25,32,19,10,14,7,16,10,7,38,17,12,5,2,Б|,2,Б|,Б|
Цk39ПрРЉ 6ТЪЦЏ,156,12,5,2,5,126,7,14,22,20,14,7,15,6,12,9,18,8,7,Б|,1,1,Б|,1,Б|
Цk39ПрРЉ 7ТЪЦЏ,145,1,Б|,Б|,1,122,1,33,23,16,11,6,13,5,6,8,22,9,8,5,Б|,Б|,Б|,Б|,Б|
Цk40ПрРЉ 4ТЪЦЏ,89,1,1,Б|,Б|,83,4,21,18,7,5,4,9,10,3,2,5,2,1,1,1,Б|,Б|,Б|,Б|
Цk40ПрРЉ 5ТЪЦЏ,511,37,12,10,15,393,15,64,56,50,49,48,27,39,22,23,81,29,26,18,3,2,2,1,Б|
Цk40ПрРЉ 6ТЪЦЏ,197,10,2,3,5,171,6,44,38,24,16,3,18,12,3,7,16,7,3,5,1,Б|,Б|,Б|,Б|
РVРм 1Пр 1ТЪЦЏ,85,12,3,4,5,51,5,3,6,11,2,2,5,5,4,8,22,6,6,2,5,2,1,Б|,Б|
РVРм 1Пр 2ТЪЦЏ,492,104,35,33,36,323,24,23,33,59,56,28,27,31,17,25,65,22,20,9,12,1,Б|,1,Б|
РVРм 1Пр 3ТЪЦЏ,244,32,8,11,13,184,17,20,13,17,21,24,23,24,11,14,28,10,9,2,5,Б|,2,Б|,Б|
РVРм 1Пр 4ТЪЦЏ,285,47,18,13,16,214,10,21,32,31,28,17,17,19,20,19,24,8,6,5,Б|,1,3,1,Б|
