ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
РVЛ’ОЧ11Пр12ТЪЦЏ,339,34,9,9,16,226,9,20,23,23,17,18,21,38,34,23,79,25,11,20,15,5,3,Б|,Б|
РVЛ’ОЧ11Пр13ТЪЦЏ,553,80,26,28,26,392,23,37,41,44,41,27,28,43,62,46,81,35,15,20,6,4,1,Б|,Б|
РVЛ’ОЧ11Пр14ТЪЦЏ,378,47,16,10,21,271,27,32,21,25,16,23,32,38,28,29,60,19,17,11,7,4,2,Б|,Б|
РVЛ’ОЧ11Пр15ТЪЦЏ,245,21,4,11,6,177,12,20,21,15,17,5,10,20,30,27,47,14,10,8,7,7,1,Б|,Б|
РVЛ’ОЧ11Пр16ТЪЦЏ,457,40,15,16,9,333,32,33,35,35,16,22,24,45,61,30,84,26,21,18,13,3,2,1,Б|
РVЛ’ОЧ11Пр17ТЪЦЏ,252,42,8,13,21,187,20,12,15,8,10,29,30,29,20,14,23,7,6,6,1,2,1,Б|,Б|
РVЛ’ОЧ12Пр 1ТЪЦЏ,309,29,12,7,10,230,8,20,43,32,21,14,15,26,32,19,50,17,16,3,6,3,4,1,Б|
РVЛ’ОЧ12Пр 2ТЪЦЏ,140,12,3,4,5,93,10,11,8,9,11,7,12,10,9,6,35,7,10,10,1,4,3,Б|,Б|
РVЛ’ОЧ12Пр 3ТЪЦЏ,264,29,11,9,9,164,16,13,15,15,16,16,18,23,13,19,71,27,16,12,10,4,2,Б|,Б|
РVЛ’ОЧ12Пр 4ТЪЦЏ,258,35,10,14,11,179,11,13,22,16,21,12,16,35,18,15,44,13,11,10,4,3,3,Б|,Б|
РVЛ’ОЧ12Пр 5ТЪЦЏ,231,42,15,15,12,147,15,10,16,13,17,18,10,26,8,14,42,19,14,5,2,1,1,Б|,Б|
РVЛ’ОЧ12Пр 6ТЪЦЏ,221,22,9,10,3,140,7,12,16,17,14,10,5,15,24,20,59,16,18,14,5,4,1,1,Б|
РVЛ’ОЧ12Пр 7ТЪЦЏ,279,37,14,10,13,207,10,14,22,30,18,22,13,23,22,33,35,11,8,8,3,3,1,1,Б|
РVЛ’ОЧ12Пр 8ТЪЦЏ,288,36,7,16,13,190,22,18,13,15,22,16,21,18,19,26,62,22,24,8,6,1,1,Б|,Б|
РVЛ’ОЧ12Пр 9ТЪЦЏ,345,31,10,11,10,259,17,30,33,41,22,18,24,24,21,29,55,14,13,12,10,6,Б|,Б|,Б|
РVЛ’ОЧ12Пр10ТЪЦЏ,240,39,11,17,11,163,10,11,19,16,16,17,15,18,19,22,38,15,12,3,3,3,2,Б|,Б|
РVЛ’ОЧ12Пр11ТЪЦЏ,464,57,18,13,26,308,33,23,25,38,29,25,30,42,34,29,99,32,23,19,16,6,2,Б|,1
РVЛ’ОЧ12Пр12ТЪЦЏ,373,37,11,14,12,229,15,14,20,22,18,21,26,28,39,26,107,31,31,16,20,6,2,Б|,1
РVЛ’ОЧ12Пр13ТЪЦЏ,366,29,10,8,11,259,21,32,23,15,9,15,27,48,42,27,78,20,22,15,10,9,1,1,Б|
РVЛ’ОЧ12Пр14ТЪЦЏ,455,43,10,13,20,331,26,31,31,28,18,26,17,59,49,46,81,20,28,18,6,5,3,1,Б|
РVЛ’ОЧ12Пр15ТЪЦЏ,377,38,10,11,17,272,32,30,20,20,22,19,41,34,30,24,67,24,21,12,4,3,2,1,Б|
РVЛ’ОЧ12Пр16ТЪЦЏ,546,75,19,25,31,388,36,45,32,37,35,30,33,60,43,37,83,23,21,18,10,7,4,Б|,Б|
РVЛ’ОЧ12Пр17ТЪЦЏ,187,26,4,9,13,135,12,11,10,8,6,18,20,18,20,12,26,9,5,6,3,2,1,Б|,Б|
РVЛ’ОЧТђ,31,Б|,Б|,Б|,Б|,16,1,3,1,Б|,1,1,4,3,Б|,2,15,3,6,1,3,1,1,Б|,Б|
У‘Уc 1Пр 1ТЪЦЏ,308,48,18,17,13,212,13,12,39,32,22,19,19,19,20,17,48,16,14,4,4,6,4,Б|,Б|
У‘Уc 1Пр 2ТЪЦЏ,288,44,8,17,19,196,25,17,8,14,23,29,21,22,16,21,48,22,13,8,4,1,Б|,Б|,Б|
У‘Уc 2Пр 1ТЪЦЏ,506,70,35,21,14,355,20,29,43,50,41,24,26,50,40,32,81,29,26,13,8,3,1,1,Б|
У‘Уc 2Пр 2ТЪЦЏ,474,41,17,8,16,283,22,19,27,35,20,22,36,33,33,36,150,43,46,34,14,10,2,1,Б|
У‘Уc 2Пр 3ТЪЦЏ,534,52,12,21,19,342,27,16,33,39,28,27,37,34,59,42,140,56,35,29,9,7,3,1,Б|
У‘Уc 2Пр 4ТЪЦЏ,331,26,3,12,11,204,12,14,16,21,21,17,12,26,34,31,101,31,33,19,9,6,1,2,Б|
У‘Уc 2Пр 5ТЪЦЏ,372,59,23,18,18,266,26,25,31,29,30,18,22,35,26,24,47,12,16,14,3,1,1,Б|,Б|
У‘Уc 3Пр 1ТЪЦЏ,305,34,17,9,8,205,19,13,44,30,19,13,20,11,16,20,66,18,24,12,7,4,1,Б|,Б|
У‘Уc 3Пр 2ТЪЦЏ,476,64,30,16,18,291,19,20,26,43,44,17,24,37,26,35,121,43,37,20,11,8,2,Б|,Б|
У‘Уc 3Пр 3ТЪЦЏ,384,47,12,11,24,250,25,29,17,24,24,14,26,36,19,36,87,28,18,21,14,4,1,1,Б|
У‘Уc 3Пр 4ТЪЦЏ,454,57,25,15,17,302,25,24,49,36,29,26,22,30,35,26,95,26,27,27,8,4,3,Б|,Б|
У‘Уc 3Пр 5ТЪЦЏ,531,50,21,16,13,334,23,33,41,30,22,15,25,55,47,43,147,34,44,35,21,9,4,Б|,Б|
У‘Уc 3Пр 6ТЪЦЏ,488,56,19,19,18,323,22,23,33,45,26,17,17,41,47,52,109,37,22,26,13,8,2,1,Б|
У‘Уc 3Пр 7ТЪЦЏ,357,32,4,13,15,239,19,28,16,17,16,20,22,38,37,26,86,29,29,8,12,4,4,Б|,Б|
У‘Уc 3Пр 8ТЪЦЏ,137,10,3,3,4,93,11,6,9,10,8,4,11,8,16,10,34,14,12,4,2,Б|,2,Б|,Б|
У‘Уc 4Пр 1ТЪЦЏ,462,58,18,18,22,308,18,23,37,39,21,24,27,40,36,43,96,31,37,10,10,6,2,Б|,Б|
У‘Уc 4Пр 2ТЪЦЏ,456,65,16,26,23,267,29,29,14,21,31,27,27,41,27,21,124,46,27,21,19,7,3,1,Б|
У‘Уc 4Пр 3ТЪЦЏ,559,61,13,15,33,344,34,32,22,18,36,32,32,52,39,47,154,47,56,27,10,7,6,Б|,1
У‘Уc 4Пр 4ТЪЦЏ,567,75,25,25,25,366,29,33,38,37,32,24,33,54,41,45,126,34,33,24,24,9,2,Б|,Б|
У‘Уc 4Пр 5ТЪЦЏ,503,43,10,17,16,330,17,25,39,36,28,22,30,46,47,40,130,47,34,22,13,5,8,1,Б|
У‘Уc 4Пр 6ТЪЦЏ,430,51,17,18,16,286,23,28,22,28,26,27,34,29,38,31,93,36,25,13,14,2,3,Б|,Б|
У‘Уc 4Пр 7ТЪЦЏ,525,58,19,25,14,370,22,42,40,40,25,26,22,55,60,38,97,27,18,23,19,10,Б|,Б|,Б|
У‘Уc 4Пр 8ТЪЦЏ,511,69,21,24,24,349,28,31,34,31,25,32,44,46,36,42,93,33,22,14,11,8,4,1,Б|
У‘Уc 4Пр 9ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 5Пр 1ТЪЦЏ,390,38,14,9,15,287,16,25,43,29,14,15,24,44,49,28,65,13,19,14,12,3,3,1,Б|
У‘Уc 5Пр 2ТЪЦЏ,737,93,34,27,32,521,39,42,63,53,38,37,44,66,88,51,123,39,34,23,16,7,3,1,Б|
У‘Уc 5Пр 3ТЪЦЏ,523,79,19,24,36,347,26,25,24,38,35,26,33,39,47,54,97,36,22,18,12,7,2,Б|,Б|
У‘Уc 5Пр 4ТЪЦЏ,256,37,16,8,13,188,11,16,21,21,22,16,16,21,23,21,31,12,10,6,3,Б|,Б|,Б|,Б|
У‘Уc 5Пр 5ТЪЦЏ,341,31,14,8,9,254,16,18,28,30,11,19,24,33,46,29,56,30,7,12,4,2,1,Б|,Б|
У‘Уc 5Пр 6ТЪЦЏ,490,50,19,12,19,364,25,29,46,32,22,15,25,58,61,51,76,19,25,16,8,7,1,Б|,Б|
У‘Уc 5Пр 7ТЪЦЏ,349,38,11,12,15,234,19,22,22,19,18,17,25,29,29,34,77,36,17,12,8,3,Б|,1,Б|
У‘Уc 5Пр 8ТЪЦЏ,540,92,21,37,34,339,33,21,24,29,37,34,38,48,41,34,109,40,26,20,16,5,2,Б|,Б|
У‘Уc 5Пр 9ТЪЦЏ,505,62,25,12,25,363,39,36,35,35,26,26,27,50,61,28,80,24,23,14,9,6,4,Б|,Б|
У‘Уc 5Пр10ТЪЦЏ,451,45,9,14,22,320,27,24,26,34,23,21,24,50,46,45,86,26,16,24,17,3,Б|,Б|,Б|
У‘Уc 5Пр11ТЪЦЏ,569,62,14,21,27,385,32,30,35,27,21,29,41,47,68,55,122,41,28,29,13,7,4,Б|,Б|
У‘Уc 5Пр12ТЪЦЏ,526,48,16,11,21,401,40,31,37,40,24,27,30,69,58,45,77,36,16,11,9,3,2,Б|,Б|
У‘Уc 6Пр 1ТЪЦЏ,769,118,27,41,50,551,50,58,38,44,62,51,62,90,55,41,100,33,30,16,16,3,2,Б|,Б|
У‘Уc 6Пр 2ТЪЦЏ,541,88,20,28,40,403,48,28,34,35,38,46,51,57,40,26,50,14,14,12,5,2,3,Б|,Б|
У‘Уc 6Пр 3ТЪЦЏ,314,59,9,29,21,230,32,22,16,19,21,30,29,35,12,14,25,9,3,6,4,1,2,Б|,Б|
У‘Уc 6Пр 4ТЪЦЏ,341,67,21,22,24,244,28,25,30,33,28,17,29,31,14,9,30,7,11,9,2,Б|,Б|,1,Б|
У‘Уc 6Пр 5ТЪЦЏ,376,67,28,17,22,277,29,23,40,34,23,22,36,37,19,14,32,7,10,9,1,5,Б|,Б|,Б|
У‘Уc 6Пр 6ТЪЦЏ,693,170,41,62,67,430,51,29,53,74,52,56,41,39,17,18,93,31,24,19,13,2,4,Б|,Б|
У‘Уc 6Пр 7ТЪЦЏ,"1,040",240,47,90,103,719,101,52,49,61,96,99,93,82,44,42,81,32,26,9,8,3,2,1,Б|
У‘Уc 6Пр 8ТЪЦЏ,514,111,30,35,46,369,52,26,33,32,35,51,45,46,28,21,34,10,11,5,3,4,1,Б|,Б|
У‘Уc 6Пр 9ТЪЦЏ,318,59,15,18,26,229,31,17,16,30,23,25,32,30,11,14,30,11,11,2,3,1,2,Б|,Б|
У‘Уc 6Пр10ТЪЦЏ,306,55,14,22,19,227,22,32,16,14,22,23,31,34,23,10,24,10,6,5,3,Б|,Б|,Б|,Б|
У‘Уc 6Пр11ТЪЦЏ,811,201,33,84,84,433,34,26,48,48,78,61,36,37,34,31,177,52,51,38,28,6,2,Б|,Б|
У‘Уc 6Пр12ТЪЦЏ,649,159,35,53,71,349,34,30,32,42,45,50,40,34,15,27,141,31,40,46,20,2,2,Б|,Б|
У‘Уc 7Пр 1ТЪЦЏ,384,96,30,43,23,257,16,15,17,40,49,40,22,26,16,16,31,14,6,5,4,1,1,Б|,Б|
У‘Уc 7Пр 2ТЪЦЏ,565,142,38,53,51,392,47,27,26,37,61,64,52,38,25,15,31,10,7,5,3,4,1,1,Б|
У‘Уc 7Пр 3ТЪЦЏ,233,60,14,26,20,156,16,9,9,14,22,32,15,17,8,14,17,8,Б|,3,2,2,2,Б|,Б|
У‘Уc 7Пр 4ТЪЦЏ,266,59,22,21,16,185,20,12,17,24,18,28,23,17,14,12,22,10,7,2,3,Б|,Б|,Б|,Б|
У‘Уc 7Пр 5ТЪЦЏ,207,42,7,19,16,150,26,12,9,9,13,26,22,18,12,3,15,1,7,3,4,Б|,Б|,Б|,Б|
У‘Уc 7Пр 6ТЪЦЏ,110,22,8,5,9,80,5,7,19,11,7,8,4,8,9,2,8,Б|,2,5,Б|,1,Б|,Б|,Б|
У‘Уc 7Пр 7ТЪЦЏ,198,41,19,10,12,107,6,2,17,32,16,9,5,7,4,9,50,6,14,12,11,4,3,Б|,Б|
У‘Уc 7Пр 8ТЪЦЏ,129,25,6,5,14,89,12,7,6,5,8,16,14,7,8,6,15,2,7,2,3,Б|,1,Б|,Б|
У‘Уc 7Пр 9ТЪЦЏ,282,48,19,15,14,210,24,17,31,36,11,24,17,30,13,7,24,7,5,8,4,Б|,Б|,Б|,Б|
У‘Уc 7Пр10ТЪЦЏ,372,70,36,15,19,270,26,22,26,47,36,22,30,24,16,21,32,11,11,10,Б|,Б|,Б|,Б|,Б|
У‘Уc 7Пр11ТЪЦЏ,392,109,37,38,34,257,17,15,30,52,46,37,24,21,5,10,26,8,9,6,2,1,Б|,Б|,Б|
У‘Уc 7Пр12ТЪЦЏ,561,144,36,59,49,380,34,21,35,62,53,57,38,34,28,18,37,20,6,3,3,5,Б|,Б|,Б|
У‘Уc 8Пр 1ТЪЦЏ,394,101,39,43,19,278,23,16,30,48,57,25,24,28,14,13,15,3,5,6,1,Б|,Б|,Б|,Б|
У‘Уc 8Пр 2ТЪЦЏ,348,101,21,49,31,230,20,13,17,30,45,50,21,17,11,6,17,5,8,2,1,1,Б|,Б|,Б|
У‘Уc 8Пр 3ТЪЦЏ,186,60,13,30,17,121,18,5,4,15,24,18,17,13,2,5,5,3,1,1,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр 6ТЪЦЏ,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 8Пр 7ТЪЦЏ,37,11,8,2,1,26,3,1,3,9,2,3,1,4,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр 8ТЪЦЏ,106,32,15,13,4,71,Б|,1,12,24,11,8,2,2,6,5,3,Б|,Б|,Б|,1,1,1,Б|,Б|
У‘Уc 8Пр 9ТЪЦЏ,27,5,4,1,Б|,17,2,Б|,1,1,4,1,1,4,1,2,5,4,1,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр10ТЪЦЏ,45,11,4,6,1,31,Б|,2,4,8,8,1,Б|,3,3,2,3,1,1,1,Б|,Б|,Б|,Б|,Б|
У‘Уc 8Пр11ТЪЦЏ,276,89,24,37,28,174,14,8,9,21,36,32,22,17,8,7,13,3,3,3,4,Б|,Б|,Б|,Б|
У‘Уc 8Пр12ТЪЦЏ,200,56,12,29,15,123,13,7,7,16,24,12,18,6,9,11,21,7,5,4,5,Б|,Б|,Б|,Б|
У‘Уc 9Пр 1ТЪЦЏ,568,91,25,27,39,412,44,36,30,45,37,48,54,53,35,30,65,28,17,8,4,8,Б|,Б|,Б|
У‘Уc 9Пр 2ТЪЦЏ,243,40,11,11,18,178,21,12,15,12,17,21,30,17,18,15,25,13,5,3,3,1,Б|,Б|,Б|
У‘Уc 9Пр 3ТЪЦЏ,693,171,31,77,63,476,36,28,18,50,108,97,62,43,19,15,46,16,8,15,5,1,1,Б|,Б|
У‘Уc 9Пр 4ТЪЦЏ,151,46,26,12,8,81,6,6,19,15,6,8,5,4,2,10,24,15,5,1,2,1,Б|,Б|,Б|
У‘Уc 9Пр 5ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
У‘Уc 9Пр 6ТЪЦЏ,192,43,32,8,3,146,3,15,58,36,15,8,5,3,3,Б|,3,1,1,Б|,Б|,1,Б|,Б|,Б|
У‘Уc 9Пр 7ТЪЦЏ,50,12,6,4,2,35,3,4,8,8,4,2,2,3,1,Б|,3,Б|,Б|,1,2,Б|,Б|,Б|,Б|
У‘Уc 9Пр 8ТЪЦЏ,392,108,60,34,14,213,12,15,35,61,25,12,10,13,11,19,71,26,17,18,7,3,Б|,Б|,Б|
У‘Уc 9Пр 9ТЪЦЏ,68,11,8,3,Б|,55,1,10,23,9,9,3,Б|,Б|,Б|,Б|,2,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc 9Пр10ТЪЦЏ,164,59,36,18,5,95,3,1,16,40,14,11,3,1,2,4,10,6,2,Б|,Б|,Б|,2,Б|,Б|
У‘Уc 9Пр11ТЪЦЏ,245,76,38,33,5,161,8,3,23,48,32,15,10,12,6,4,8,4,1,1,1,1,Б|,Б|,Б|
У‘Уc 9Пр12ТЪЦЏ,56,Б|,Б|,Б|,Б|,41,Б|,Б|,Б|,4,8,4,3,8,6,8,15,10,5,Б|,Б|,Б|,Б|,Б|,Б|
У‘Уc10Пр 1ТЪЦЏ,171,8,Б|,2,6,149,18,24,12,9,3,7,17,30,17,12,14,6,2,4,Б|,2,Б|,Б|,Б|
У‘Уc10Пр 2ТЪЦЏ,431,80,16,35,29,320,23,31,23,24,24,37,30,63,43,22,31,8,11,6,3,2,Б|,1,Б|
У‘Уc10Пр 3ТЪЦЏ,294,80,28,31,21,196,10,14,22,27,30,25,20,18,17,13,18,8,3,3,3,1,Б|,Б|,Б|
У‘Уc11Пр 1ТЪЦЏ,135,14,8,Б|,6,95,4,8,20,10,11,7,8,12,6,9,26,7,5,11,1,2,Б|,Б|,Б|
У‘Уc11Пр 2ТЪЦЏ,217,23,1,4,18,151,16,13,12,14,10,12,11,26,20,17,43,12,16,9,4,Б|,2,Б|,Б|
У‘Уc11Пр 3ТЪЦЏ,310,68,21,27,20,220,21,18,21,30,25,30,28,17,19,11,22,9,3,7,2,Б|,1,Б|,Б|
У‘УcТђ,125,9,Б|,5,4,79,6,9,7,2,8,13,10,8,8,8,37,15,11,10,1,Б|,Б|,Б|,Б|
ЦГРґТђ 1ТЪЦЏ,820,42,28,9,5,665,15,156,151,118,57,43,38,40,26,21,113,28,35,21,10,9,6,4,Б|
ЦГРґТђ 2ТЪЦЏ,515,19,5,7,7,403,13,71,95,50,47,20,22,33,29,23,93,21,23,26,10,9,3,1,Б|
ЦГРґТђ 3ТЪЦЏ,468,15,7,2,6,374,20,65,58,45,38,23,28,39,32,26,79,18,23,19,11,3,3,2,Б|
ЦГРґТђ 4ТЪЦЏ,697,40,13,11,16,470,38,69,68,47,31,37,49,45,48,38,187,52,49,46,25,9,4,2,Б|
ЦГРґТђ 5ТЪЦЏ,737,46,23,8,15,592,26,91,83,90,53,38,45,72,50,44,99,34,23,22,9,6,5,Б|,Б|
ЦГРґТђ 6ТЪЦЏ,"1,040",63,32,17,14,862,36,148,169,120,85,74,50,69,62,49,115,36,25,20,19,12,3,Б|,Б|
ЦГРґТђ 7ТЪЦЏ,388,22,7,6,9,317,9,71,62,33,29,34,19,25,22,13,49,10,20,7,4,3,3,2,Б|
ЦГРґТђ 8ТЪЦЏ,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦГРґТђ 9ТЪЦЏ,21,2,Б|,Б|,2,18,2,1,5,3,2,Б|,3,Б|,1,1,1,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|
О¬ШHТђО¬ШH,303,41,9,14,18,183,14,10,12,21,14,19,22,31,20,20,79,21,22,17,10,9,Б|,Б|,Б|
О¬ШHТђПгО¬ШH,"2,325",310,83,106,121,"1,539",107,115,134,144,160,133,148,231,184,183,476,159,119,97,57,31,11,2,Б|
О¬ШHТђСЊХљ,27,Б|,Б|,Б|,Б|,19,Б|,Б|,2,1,2,3,Б|,2,3,6,8,2,3,2,Б|,Б|,1,Б|,Б|
О¬ШHТђСсЦk,188,13,1,3,9,128,10,6,10,11,9,12,12,19,24,15,47,18,3,9,5,7,5,Б|,Б|
О¬ШHТђХЯИЏ,83,9,1,Б|,8,58,4,10,5,4,5,10,5,4,5,6,16,3,4,4,3,2,Б|,Б|,Б|
СЊХљ 1Пр 1ТЪЦЏ,236,32,7,9,16,182,21,10,12,23,27,24,20,27,10,8,22,9,6,3,3,Б|,1,Б|,Б|
СЊХљ 2Пр 3ТЪЦЏ,249,41,7,10,24,174,16,15,15,20,18,21,16,15,24,14,34,18,6,6,3,Б|,1,Б|,Б|
СЊХљ 2Пр 4ТЪЦЏ,339,42,11,17,14,226,22,26,27,24,23,15,18,29,19,23,71,33,16,10,6,3,2,Б|,1
СЊХљ 2Пр 5ТЪЦЏ,91,9,5,3,1,66,6,10,7,6,4,1,2,14,12,4,16,6,1,4,3,2,Б|,Б|,Б|
СЊХљ 3Пр 1ТЪЦЏ,143,28,9,10,9,94,7,5,16,8,7,7,8,13,13,10,21,8,3,5,1,2,2,Б|,Б|
СЊХљ 3Пр 3ТЪЦЏ,211,31,12,11,8,155,12,16,24,25,10,14,16,14,15,9,25,8,12,3,1,1,Б|,Б|,Б|
СЊХљ 3Пр 4ТЪЦЏ,158,27,8,12,7,102,5,6,12,12,10,16,5,15,10,11,29,8,7,5,3,3,2,1,Б|
СЊХљ 3Пр 5ТЪЦЏ,294,27,9,8,10,219,12,18,19,26,7,10,21,38,40,28,48,16,16,8,6,Б|,1,1,Б|
СЊХљ 4Пр 1ТЪЦЏ,33,4,Б|,1,3,18,2,3,2,Б|,1,3,3,4,Б|,Б|,11,2,6,1,1,Б|,1,Б|,Б|
СЊХљ 4Пр 3ТЪЦЏ,169,22,8,4,10,108,6,6,12,10,16,3,8,19,15,13,39,15,6,9,3,3,2,1,Б|
СЊХљ 4Пр 4ТЪЦЏ,310,41,12,15,14,216,16,12,15,33,17,19,16,20,36,32,53,17,19,6,4,5,2,Б|,Б|
СЊХљ 4Пр 5ТЪЦЏ,447,51,14,16,21,313,31,18,32,33,16,23,28,40,46,46,83,36,24,9,12,2,Б|,Б|,Б|
СЊХљ 4Пр 6ТЪЦЏ,196,23,3,8,12,142,8,21,12,6,11,4,16,35,18,11,31,14,8,7,2,Б|,Б|,Б|,Б|
СЊХљ 5Пр 1ТЪЦЏ,335,31,11,13,7,243,15,31,21,25,15,12,13,50,37,24,61,22,18,7,10,3,1,Б|,Б|
СЊХљ 5Пр 2ТЪЦЏ,316,44,11,14,19,215,19,14,26,21,18,23,19,23,26,26,57,25,15,9,6,1,1,Б|,Б|
СЊХљ 5Пр 3ТЪЦЏ,170,18,8,2,8,122,7,13,13,20,5,12,7,15,17,13,30,7,8,9,4,2,Б|,Б|,Б|
СЊХљ 5Пр 4ТЪЦЏ,231,23,10,4,9,166,14,12,20,7,15,11,14,16,25,32,42,22,7,7,2,Б|,3,1,Б|
СЊХљ 5Пр 5ТЪЦЏ,224,22,5,7,10,156,13,16,14,14,13,11,17,20,21,17,46,18,7,3,7,9,2,Б|,Б|
СЊХљ 5Пр 6ТЪЦЏ,108,12,1,2,9,83,7,4,9,5,7,1,10,15,18,7,13,3,4,4,1,Б|,1,Б|,Б|
СЊХљ 6Пр 1ТЪЦЏ,50,9,3,4,2,32,3,2,Б|,3,2,8,5,1,1,7,9,5,3,Б|,Б|,1,Б|,Б|,Б|
СЊХљ 6Пр 2ТЪЦЏ,43,8,Б|,1,7,29,3,1,2,2,5,3,4,5,2,2,6,1,2,2,1,Б|,Б|,Б|,Б|
СЊХљ 6Пр 3ТЪЦЏ,40,8,1,1,6,24,1,Б|,4,2,5,2,3,2,2,3,8,1,4,1,Б|,2,Б|,Б|,Б|
СЊХљ 6Пр 4ТЪЦЏ,45,3,1,Б|,2,30,3,1,4,1,2,5,1,3,6,4,12,5,3,2,2,Б|,Б|,Б|,Б|
СЊХљ 6Пр 5ТЪЦЏ,176,7,3,1,3,136,5,15,11,7,5,4,8,31,33,17,33,17,5,5,2,3,1,Б|,Б|
СЊХљ 6Пр 6ТЪЦЏ,129,17,8,2,7,103,6,8,25,16,13,2,7,15,7,4,9,1,3,2,2,Б|,1,Б|,Б|
СЊХљ 7Пр 1ТЪЦЏ,58,16,3,6,7,40,2,2,3,1,5,13,4,4,3,3,2,1,1,Б|,Б|,Б|,Б|,Б|,Б|
СЊХљ 7Пр 2ТЪЦЏ,46,5,Б|,3,2,28,3,2,2,1,3,2,7,5,2,1,13,2,6,4,Б|,1,Б|,Б|,Б|
СЊХљ 7Пр 3ТЪЦЏ,122,16,5,5,6,85,5,9,5,11,9,8,4,9,16,9,21,8,6,3,2,1,1,Б|,Б|
СЊХљ 7Пр 4ТЪЦЏ,262,36,5,14,17,173,12,16,14,24,20,17,12,19,22,17,53,16,15,11,8,1,1,1,Б|
СЊХљ 7Пр 5ТЪЦЏ,127,6,2,Б|,4,89,7,9,5,4,3,7,12,18,17,7,32,8,9,6,5,3,1,Б|,Б|
СЊХљ 7Пр 6ТЪЦЏ,467,48,17,11,20,338,22,30,38,25,18,19,22,58,65,41,81,33,12,13,13,6,4,Б|,Б|
СЊХљ 7Пр 7ТЪЦЏ,341,29,9,9,11,250,15,22,30,23,13,10,26,37,42,32,62,15,18,16,7,5,1,Б|,Б|
СЊХљ 8Пр 1ТЪЦЏ,102,14,3,6,5,75,5,12,7,6,10,4,9,11,4,7,13,4,3,1,4,1,Б|,Б|,Б|
СЊХљ 8Пр 2ТЪЦЏ,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
СЊХљ 8Пр 3ТЪЦЏ,216,13,3,3,7,161,6,16,18,6,11,6,23,30,26,19,42,14,14,10,3,Б|,Б|,1,Б|
СЊХљ 8Пр 4ТЪЦЏ,272,31,6,14,11,181,14,20,13,16,15,6,16,32,28,21,60,16,14,12,12,4,2,Б|,Б|
СЊХљ 8Пр 5ТЪЦЏ,158,21,8,6,7,117,7,7,14,21,5,12,5,12,24,10,20,5,7,5,2,Б|,1,Б|,Б|
СЊХљ 8Пр 6ТЪЦЏ,251,29,8,11,10,176,17,7,16,20,19,10,12,19,23,33,46,21,11,2,5,6,1,Б|,Б|
СЊХљ 8Пр 7ТЪЦЏ,160,19,8,7,4,122,6,11,16,22,6,7,12,18,13,11,19,7,7,2,2,1,Б|,Б|,Б|
СЊХљ 9Пр 1ТЪЦЏ,87,12,6,4,2,66,2,8,14,5,6,3,6,8,11,3,9,2,3,3,Б|,1,Б|,Б|,Б|
СЊХљ 9Пр 2ТЪЦЏ,184,19,5,6,8,138,10,11,17,7,12,14,9,17,25,16,27,9,7,7,1,2,1,Б|,Б|
СЊХљ 9Пр 3ТЪЦЏ,340,30,14,13,3,246,16,27,18,23,18,17,19,50,22,36,64,23,16,13,7,3,Б|,2,Б|
СЊХљ 9Пр 4ТЪЦЏ,271,31,9,13,9,177,14,11,20,20,8,19,14,23,30,18,63,21,13,12,10,3,2,1,1
СЊХљ 9Пр 5ТЪЦЏ,163,18,2,5,11,122,13,13,11,8,6,11,11,22,17,10,23,6,5,6,5,1,Б|,Б|,Б|
СЊХљ 9Пр 6ТЪЦЏ,275,18,4,6,8,183,15,12,16,19,13,14,15,19,34,26,74,20,18,14,10,9,Б|,3,Б|
СЊХљ 9Пр 7ТЪЦЏ,163,17,5,6,6,117,9,9,15,11,11,6,9,16,19,12,29,9,4,7,4,5,Б|,Б|,Б|
СЊХљ10Пр 1ТЪЦЏ,107,13,4,5,4,83,12,9,1,10,4,4,12,17,8,6,11,7,2,1,1,Б|,Б|,Б|,Б|
СЊХљ10Пр 2ТЪЦЏ,156,26,10,7,9,120,11,12,14,12,7,11,6,17,17,13,10,2,5,2,1,Б|,Б|,Б|,Б|
